field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,wx_aug_precip,wx_aug_temp_mean,wx_aug_temp_max,wx_aug_srad,wx_aug_et0,wx_aug_vpd_max,wx_aug_hot_d30
214,2023,43.0,40.0,1.6103999999999998,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,77.0,0.4194545454545454,0.599,0.168,0.1219626880834202,0.354,0.49,0.5917142857142856,0.0021633231904231,0.417,32.297999999999995,179.0,0.4309999999999999,18.0,1,2,40__43,15.125490196078431,37.0,236.6,3402.67,22.23967320261438,5.16,1.8920261437908499,63,672.28,-435.67999999999995,1530.6,1794.5,16,2,114,20,6,80.5,554.85,110.39999999999999,3.16,30.7,37.9,3.29,23.8,569.96,80.9,2.2,0,24.1,11.86774193548387,27.3,732.59,137.07,2.9,0,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,80.5,18.629032258064516,30.7,580.54,115.85,3.16,2
215,2023,3.0,43.0,2.2745063291139243,physical_harvested_weight,False,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,66.0,0.4451969696969697,0.604,0.189,0.130923320109112,0.35275,0.573,0.5946666666666667,0.0027574849932799,0.406,29.383000000000003,192.0,0.415,28.0,2,1,43__3,14.48888888888889,37.2,324.90000000000003,3380.6,22.095424836601307,5.25,1.793529411764706,59,627.0899999999999,-302.1899999999999,1448.6999999999998,1708.1,17,2,109,13,6,138.60000000000002,546.1000000000001,102.22000000000001,3.11,30.2,45.2,2.3833333333333333,23.6,570.22,74.26,2.08,0,27.0,11.316129032258065,26.3,729.15,129.18,2.6,0,56.9,19.233333333333334,34.2,770.41,158.9,4.3,8,57.2,21.200000000000003,37.2,739.09,157.28,5.25,8,138.6,18.074193548387097,30.2,571.73,107.47,3.11,1
216,2023,3.0,43.0,2.696783783783784,physical_harvested_weight,False,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,64.0,0.504515625,0.664,0.165,0.1398829859413194,0.4255,0.59825,0.6563333333333334,0.0026349764309979,0.497,32.289,162.0,0.499,40.0,2,1,43__3,14.48888888888889,37.2,324.90000000000003,3380.6,22.095424836601307,5.25,1.793529411764706,59,626.25,-301.34999999999997,1448.6999999999998,1708.1,17,2,109,13,6,138.60000000000002,546.1000000000001,102.07,3.11,30.2,45.2,2.3833333333333333,23.6,570.22,74.12,2.08,0,27.0,11.316129032258065,26.3,729.15,128.98,2.6,0,56.9,19.233333333333334,34.2,770.41,158.74,4.3,8,57.2,21.200000000000003,37.2,739.09,157.1,5.25,8,138.6,18.074193548387097,30.2,571.73,107.31,3.11,1
217,2023,3.0,43.0,2.021480392156863,physical_harvested_weight,False,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,80.0,0.3688125,0.589,0.138,0.150489874555566,0.227,0.50975,0.582875,0.0035994926822047,0.453,29.505,218.0,0.4509999999999999,23.0,2,1,43__3,14.285620915032682,36.2,254.10000000000002,3413.4999999999995,22.310457516339866,5.01,1.797058823529412,58,664.02,-409.91999999999996,1423.8000000000002,1681.9,13,2,115,13,6,96.0,557.1700000000001,108.29,3.17,30.4,41.5,2.3233333333333333,23.4,571.1,77.82,2.18,0,34.2,11.100000000000001,26.6,732.41,136.25,2.82,0,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,96.0,17.75483870967742,30.4,582.97,113.84,3.17,1
218,2023,3.0,43.0,3.3693589743589745,physical_harvested_weight,False,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,71.0,0.433943661971831,0.655,0.132,0.1413517127069265,0.352,0.563,0.6345714285714286,0.001928667367148,0.383,30.81000000000001,195.0,0.523,34.0,2,1,43__3,14.285620915032682,36.2,254.10000000000002,3413.4999999999995,22.310457516339866,5.01,1.797058823529412,58,664.02,-409.91999999999996,1423.8000000000002,1681.9,13,2,115,13,6,96.0,557.1700000000001,108.29,3.17,30.4,41.5,2.3233333333333333,23.4,571.1,77.82,2.18,0,34.2,11.100000000000001,26.6,732.41,136.25,2.82,0,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,96.0,17.75483870967742,30.4,582.97,113.84,3.17,1
219,2023,40.0,43.0,2.802523809523809,physical_harvested_weight,False,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,80.0,0.4144375,0.716,0.171,0.2146002005911224,0.22275,0.663,0.7057499999999999,0.0052270564784976,0.619,33.155,203.0,0.5449999999999999,32.0,2,1,43__40,15.125490196078431,37.0,236.6,3402.67,22.23967320261438,5.16,1.8920261437908499,63,672.28,-435.67999999999995,1530.6,1794.5,16,2,114,20,6,80.5,554.85,110.39999999999999,3.16,30.7,37.9,3.29,23.8,569.96,80.9,2.2,0,24.1,11.86774193548387,27.3,732.59,137.07,2.9,0,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,80.5,18.629032258064516,30.7,580.54,115.85,3.16,2
220,2023,3.0,43.0,3.3728800000000003,physical_harvested_weight,False,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,69.0,0.4885797101449274,0.691,0.058,0.1508448099530476,0.403,0.605,0.6836666666666668,0.0022833579442171,0.417,33.711999999999996,194.0,0.6329999999999999,32.0,2,1,43__3,14.285620915032682,36.2,254.10000000000002,3413.4999999999995,22.310457516339866,5.01,1.797058823529412,58,664.02,-409.91999999999996,1423.8000000000002,1681.9,13,2,115,13,6,96.0,557.1700000000001,108.29,3.17,30.4,41.5,2.3233333333333333,23.4,571.1,77.82,2.18,0,34.2,11.100000000000001,26.6,732.41,136.25,2.82,0,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,96.0,17.75483870967742,30.4,582.97,113.84,3.17,1
222,2023,3.0,43.0,4.5005,physical_harvested_weight,False,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,72.0,0.406611111111111,0.617,0.138,0.1414133574112466,0.3017499999999999,0.523,0.6115714285714287,0.0022426314222221,0.361,29.275999999999996,184.0,0.479,20.0,2,1,43__3,14.285620915032682,36.2,254.10000000000002,3413.4999999999995,22.310457516339866,5.01,1.797058823529412,58,664.02,-409.91999999999996,1423.8000000000002,1681.9,13,2,115,13,6,96.0,557.1700000000001,108.29,3.17,30.4,41.5,2.3233333333333333,23.4,571.1,77.82,2.18,0,34.2,11.100000000000001,26.6,732.41,136.25,2.82,0,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,96.0,17.75483870967742,30.4,582.97,113.84,3.17,1
223,2023,3.0,43.0,2.3584285714285715,physical_harvested_weight,False,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,74.0,0.3963378378378378,0.607,0.116,0.1495929862703161,0.26475,0.553,0.6014285714285714,0.0031560081217535,0.375,29.329,203.0,0.491,24.0,2,1,43__3,14.285620915032682,36.2,254.10000000000002,3413.4999999999995,22.310457516339866,5.01,1.797058823529412,58,664.02,-409.91999999999996,1423.8000000000002,1681.9,13,2,115,13,6,96.0,557.1700000000001,108.29,3.17,30.4,41.5,2.3233333333333333,23.4,571.1,77.82,2.18,0,34.2,11.100000000000001,26.6,732.41,136.25,2.82,0,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,96.0,17.75483870967742,30.4,582.97,113.84,3.17,1
224,2023,3.0,43.0,2.481451923076923,physical_harvested_weight,False,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,69.0,0.4445797101449275,0.606,0.18,0.1408736103075214,0.34,0.559,0.5941666666666666,0.0029102683544686,0.426,30.675999999999995,192.0,0.426,37.0,2,1,43__3,14.48888888888889,37.2,324.90000000000003,3380.6,22.095424836601307,5.25,1.793529411764706,59,626.25,-301.34999999999997,1448.6999999999998,1708.1,17,2,109,13,6,138.60000000000002,546.1000000000001,102.07,3.11,30.2,45.2,2.3833333333333333,23.6,570.22,74.12,2.08,0,27.0,11.316129032258065,26.3,729.15,128.98,2.6,0,56.9,19.233333333333334,34.2,770.41,158.74,4.3,8,57.2,21.200000000000003,37.2,739.09,157.1,5.25,8,138.6,18.074193548387097,30.2,571.73,107.31,3.11,1
226,2023,3.0,43.0,1.1793749999999998,physical_harvested_weight,False,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,66.0,0.4314242424242424,0.584,0.144,0.1370167055293735,0.33425,0.5425,0.5795,0.0032998340698417,0.519,28.473999999999997,183.0,0.4399999999999999,34.0,2,1,43__3,14.594771241830065,36.6,293.6,3386.98,22.137124183006534,5.06,1.815294117647059,60,639.3500000000001,-345.7500000000001,1457.6,1718.4,14,3,109,13,6,99.10000000000001,550.37,103.57000000000001,2.86,29.6,43.6,2.816666666666667,23.6,566.39,77.7,2.18,0,31.4,11.361290322580645,26.9,731.18,131.1,2.79,0,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,65.5,21.038709677419355,36.6,743.37,157.54,5.06,6,99.1,18.048387096774192,29.6,576.0,108.74,2.86,0
227,2023,40.0,44.0,2.6015895953757227,physical_harvested_weight,False,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,79.0,0.4398354430379745,0.746,0.149,0.2172813278969268,0.232,0.688,0.7335714285714285,0.0055083749658686,0.613,34.746999999999986,204.0,0.597,33.0,5,1,44__40,14.594771241830065,36.6,293.6,3386.98,22.137124183006534,5.06,1.815294117647059,60,639.3500000000001,-345.7500000000001,1457.6,1718.4,14,3,109,13,6,99.10000000000001,550.37,103.57000000000001,2.86,29.6,43.6,2.816666666666667,23.6,566.39,77.7,2.18,0,31.4,11.361290322580645,26.9,731.18,131.1,2.79,0,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,65.5,21.038709677419355,36.6,743.37,157.54,5.06,6,99.1,18.048387096774192,29.6,576.0,108.74,2.86,0
228,2023,44.0,43.0,1.5016949152542372,physical_harvested_weight,False,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,68.0,0.3863823529411765,0.551,0.231,0.0980259613589482,0.3155,0.48075,0.5311666666666667,0.0008254003324625,0.347,26.274000000000004,169.0,0.32,6.0,6,1,43__44,14.48888888888889,37.2,324.90000000000003,3380.6,22.095424836601307,5.25,1.793529411764706,59,626.25,-301.34999999999997,1448.6999999999998,1708.1,17,2,109,13,6,138.60000000000002,546.1000000000001,102.07,3.11,30.2,45.2,2.3833333333333333,23.6,570.22,74.12,2.08,0,27.0,11.316129032258065,26.3,729.15,128.98,2.6,0,56.9,19.233333333333334,34.2,770.41,158.74,4.3,8,57.2,21.200000000000003,37.2,739.09,157.1,5.25,8,138.6,18.074193548387097,30.2,571.73,107.31,3.11,1
229,2023,44.0,43.0,3.443333333333334,physical_harvested_weight,False,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,67.0,0.3993432835820895,0.568,0.154,0.1389683258487994,0.2774999999999999,0.527,0.5630000000000001,0.002035491239175,0.371,26.756,167.0,0.4139999999999999,24.0,6,1,43__44,14.48888888888889,37.2,324.90000000000003,3380.6,22.095424836601307,5.25,1.793529411764706,59,626.25,-301.34999999999997,1448.6999999999998,1708.1,17,2,109,13,6,138.60000000000002,546.1000000000001,102.07,3.11,30.2,45.2,2.3833333333333333,23.6,570.22,74.12,2.08,0,27.0,11.316129032258065,26.3,729.15,128.98,2.6,0,56.9,19.233333333333334,34.2,770.41,158.74,4.3,8,57.2,21.200000000000003,37.2,739.09,157.1,5.25,8,138.6,18.074193548387097,30.2,571.73,107.31,3.11,1
230,2023,43.0,40.0,0.9786995515695068,physical_harvested_weight,False,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,79.0,0.3885822784810126,0.598,0.14,0.1480283592052068,0.2635,0.548,0.5921428571428571,0.0036810952572697,0.466,30.697999999999997,230.0,0.4579999999999999,26.0,1,2,40__43,15.125490196078431,37.0,236.6,3402.67,22.23967320261438,5.16,1.8920261437908499,63,672.28,-435.67999999999995,1530.6,1794.5,16,2,114,20,6,80.5,554.85,110.39999999999999,3.16,30.7,37.9,3.29,23.8,569.96,80.9,2.2,0,24.1,11.86774193548387,27.3,732.59,137.07,2.9,0,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,80.5,18.629032258064516,30.7,580.54,115.85,3.16,2
231,2023,40.0,44.0,2.2995063829787235,physical_harvested_weight,False,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,79.0,0.4254556962025317,0.658,0.166,0.1717890815607984,0.286,0.6194999999999999,0.6505714285714285,0.0044841462122857,0.566,33.611000000000004,231.0,0.492,35.0,7,1,44__40,14.594771241830065,36.6,293.6,3386.98,22.137124183006534,5.06,1.815294117647059,60,639.3500000000001,-345.7500000000001,1457.6,1718.4,14,3,109,13,6,99.10000000000001,550.37,103.57000000000001,2.86,29.6,43.6,2.816666666666667,23.6,566.39,77.7,2.18,0,31.4,11.361290322580645,26.9,731.18,131.1,2.79,0,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,65.5,21.038709677419355,36.6,743.37,157.54,5.06,6,99.1,18.048387096774192,29.6,576.0,108.74,2.86,0
232,2023,40.0,44.0,2.6881993243243243,physical_harvested_weight,False,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,81.0,0.4314691358024691,0.707,0.146,0.2022656294328585,0.249,0.672,0.6984999999999999,0.0051871947081394,0.605,34.949,204.0,0.5609999999999999,32.0,7,1,44__40,14.594771241830065,36.6,293.6,3386.98,22.137124183006534,5.06,1.815294117647059,60,639.3500000000001,-345.7500000000001,1457.6,1718.4,14,3,109,13,6,99.10000000000001,550.37,103.57000000000001,2.86,29.6,43.6,2.816666666666667,23.6,566.39,77.7,2.18,0,31.4,11.361290322580645,26.9,731.18,131.1,2.79,0,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,65.5,21.038709677419355,36.6,743.37,157.54,5.06,6,99.1,18.048387096774192,29.6,576.0,108.74,2.86,0
234,2023,44.0,43.0,1.7062857142857142,physical_harvested_weight,False,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,63.0,0.4769047619047619,0.652,0.197,0.1358853057785521,0.4315,0.575,0.6376666666666667,0.0024515328356744,0.593,30.045,192.0,0.455,33.0,5,1,43__44,14.48888888888889,37.2,324.90000000000003,3380.6,22.095424836601307,5.25,1.793529411764706,59,626.25,-301.34999999999997,1448.6999999999998,1708.1,17,2,109,13,6,138.60000000000002,546.1000000000001,102.07,3.11,30.2,45.2,2.3833333333333333,23.6,570.22,74.12,2.08,0,27.0,11.316129032258065,26.3,729.15,128.98,2.6,0,56.9,19.233333333333334,34.2,770.41,158.74,4.3,8,57.2,21.200000000000003,37.2,739.09,157.1,5.25,8,138.6,18.074193548387097,30.2,571.73,107.31,3.11,1
195,2024,40.0,44.0,2.7365853658536587,physical_harvested_weight,False,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,74.0,0.5052432432432432,0.801,0.176,0.2320256748846937,0.25575,0.69875,0.7984285714285715,0.0051068395368945,0.485,37.388,196.0,0.625,40.0,6,1,44__40,15.605228758169938,33.2,583.4,3183.25,20.805555555555557,3.5,1.4626797385620915,34,578.87,4.529999999999973,1525.5000000000002,1803.9,10,0,89,11,4,49.900000000000006,584.3399999999999,120.44000000000001,2.96,31.2,66.4,5.426666666666667,20.1,540.35,77.63,1.55,0,107.9,13.703225806451613,27.5,614.96,111.59,2.41,0,196.3,18.773333333333333,33.2,724.09,133.66,3.5,7,162.89999999999998,20.438709677419357,30.5,693.54,130.33,2.61,1,49.900000000000006,19.458064516129035,31.2,610.31,125.66,2.96,2
197,2024,40.0,44.0,3.2877551020408164,physical_harvested_weight,False,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,75.0,0.5135866666666666,0.798,0.144,0.2396824061591135,0.249,0.724,0.7944285714285716,0.005474752377676,0.62,38.519,201.0,0.654,42.0,6,1,44__40,16.017647058823528,32.5,446.59999999999997,3208.02,20.967450980392158,3.24,1.490326797385621,36,601.3,-154.7,1581.1,1862.7000000000003,11,0,93,6,4,37.300000000000004,586.8800000000001,129.1,3.23,31.5,62.8,6.046666666666667,20.5,544.65,80.48,1.55,0,81.3,14.029032258064515,27.2,622.74,116.16,2.41,0,110.9,19.009999999999998,32.5,730.26,136.94,3.24,7,154.3,20.625806451612902,30.5,697.49,133.15,2.62,1,37.3,20.151612903225807,31.5,612.88,134.57,3.23,3
207,2024,40.0,44.0,3.107023712920386,physical_harvested_weight,False,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,71.0,0.5254225352112674,0.818,0.123,0.243309439676775,0.2255,0.732,0.8105714285714286,0.005253441029912,0.611,37.304999999999986,195.0,0.695,42.0,6,1,44__40,15.605228758169938,33.2,583.4,3183.25,20.805555555555557,3.5,1.4626797385620915,34,578.87,4.529999999999973,1525.5000000000002,1803.9,10,0,89,11,4,49.900000000000006,584.3399999999999,120.44000000000001,2.96,31.2,66.4,5.426666666666667,20.1,540.35,77.63,1.55,0,107.9,13.703225806451613,27.5,614.96,111.59,2.41,0,196.3,18.773333333333333,33.2,724.09,133.66,3.5,7,162.89999999999998,20.438709677419357,30.5,693.54,130.33,2.61,1,49.900000000000006,19.458064516129035,31.2,610.31,125.66,2.96,2
208,2024,40.0,43.0,2.360615384615385,physical_harvested_weight,False,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,70.0,0.5473142857142859,0.765,0.17,0.1848897387909996,0.38325,0.693,0.7592857142857143,0.0042198270910617,0.576,38.31200000000001,197.0,0.595,45.0,3,1,43__40,15.057516339869279,31.1,524.5,3221.3900000000003,21.05483660130719,3.11,1.4072549019607843,25,586.99,-62.49000000000001,1446.3999999999999,1724.8,7,0,93,6,3,41.800000000000004,588.45,125.07000000000001,3.11,30.7,79.8,5.213333333333334,19.7,546.82,77.95,1.52,0,83.1,12.948387096774193,26.3,627.31,112.97,2.29,0,120.1,18.066666666666666,31.1,733.29,134.72,3.05,5,199.70000000000002,19.706451612903226,29.4,699.5,130.72,2.62,0,41.8,19.13225806451613,30.7,614.47,130.63,3.11,2
209,2024,44.0,44.0,4.5289739764627885,physical_harvested_weight,False,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,72.0,0.5287638888888888,0.792,0.225,0.2025882861766387,0.33425,0.763,0.7898571428571428,-0.0020735889627014,0.225,38.071,163.0,0.5670000000000001,36.0,3,1,44__44,16.017647058823528,32.5,446.59999999999997,3208.02,20.967450980392158,3.24,1.490326797385621,36,601.3,-154.7,1581.1,1862.7000000000003,11,0,93,6,4,37.300000000000004,586.8800000000001,129.1,3.23,31.5,62.8,6.046666666666667,20.5,544.65,80.48,1.55,0,81.3,14.029032258064515,27.2,622.74,116.16,2.41,0,110.9,19.009999999999998,32.5,730.26,136.94,3.24,7,154.3,20.625806451612902,30.5,697.49,133.15,2.62,1,37.3,20.151612903225807,31.5,612.88,134.57,3.23,3
210,2024,44.0,24.0,5.519493927125506,physical_harvested_weight,False,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,78.0,0.5373333333333333,0.806,0.274,0.1898525518737935,0.3652499999999999,0.77,0.7992857142857144,-0.0020885504303064,0.319,41.912,173.0,0.532,35.0,3,2,24__44,16.017647058823528,32.5,446.59999999999997,3208.02,20.967450980392158,3.24,1.490326797385621,36,601.3,-154.7,1581.1,1862.7000000000003,11,0,93,6,4,37.300000000000004,586.8800000000001,129.1,3.23,31.5,62.8,6.046666666666667,20.5,544.65,80.48,1.55,0,81.3,14.029032258064515,27.2,622.74,116.16,2.41,0,110.9,19.009999999999998,32.5,730.26,136.94,3.24,7,154.3,20.625806451612902,30.5,697.49,133.15,2.62,1,37.3,20.151612903225807,31.5,612.88,134.57,3.23,3
212,2024,40.0,43.0,1.900882352941176,physical_harvested_weight,False,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,71.0,0.5317183098591551,0.776,0.162,0.2048057948604263,0.313,0.6884999999999999,0.7725714285714285,0.0043867599007873,0.536,37.75200000000002,195.0,0.614,44.0,3,1,43__40,15.057516339869279,31.1,524.5,3221.3900000000003,21.05483660130719,3.11,1.4072549019607843,25,586.99,-62.49000000000001,1446.3999999999999,1724.8,7,0,93,6,3,41.800000000000004,588.45,125.07000000000001,3.11,30.7,79.8,5.213333333333334,19.7,546.82,77.95,1.52,0,83.1,12.948387096774193,26.3,627.31,112.97,2.29,0,120.1,18.066666666666666,31.1,733.29,134.72,3.05,5,199.70000000000002,19.706451612903226,29.4,699.5,130.72,2.62,0,41.8,19.13225806451613,30.7,614.47,130.63,3.11,2
215,2024,44.0,3.0,4.476708860759494,physical_harvested_weight,False,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,65.0,0.5287692307692308,0.747,0.228,0.1565105815278236,0.402,0.71,0.7421666666666665,-0.0004289623443603,0.383,34.37,172.0,0.519,36.0,3,2,3__44,15.50326797385621,34.0,628.2,3167.1,20.7,3.82,1.4711764705882353,37,569.47,58.73000000000002,1514.8,1790.1999999999998,11,0,91,11,4,61.6,581.4499999999999,115.73000000000002,2.89,31.1,70.4,5.266666666666667,20.6,539.09,77.18,1.6,0,114.9,13.625806451612904,27.8,611.66,109.87,2.51,0,179.7,18.716666666666665,34.0,720.31,132.49,3.82,7,201.6,20.42258064516129,30.6,688.69,128.91,2.77,2,61.6,19.258064516129032,31.1,607.35,121.02,2.89,2
216,2024,44.0,3.0,5.342162162162162,physical_harvested_weight,False,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,63.0,0.5644761904761905,0.781,0.218,0.1731798640319435,0.458,0.754,0.7788333333333334,0.0003284148525973,0.349,35.562,165.0,0.5630000000000001,36.0,3,2,3__44,15.50326797385621,34.0,628.2,3167.1,20.7,3.82,1.4711764705882353,37,568.45,59.75,1514.8,1790.1999999999998,11,0,91,11,4,61.6,581.4499999999999,115.56,2.89,31.1,70.4,5.266666666666667,20.6,539.09,77.0,1.6,0,114.9,13.625806451612904,27.8,611.66,109.69,2.51,0,179.7,18.716666666666665,34.0,720.31,132.26,3.82,7,201.6,20.42258064516129,30.6,688.69,128.65,2.77,2,61.6,19.258064516129032,31.1,607.35,120.85,2.89,2
217,2024,40.0,3.0,2.9758823529411766,physical_harvested_weight,False,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,75.0,0.5124666666666667,0.796,0.163,0.2192820608764479,0.293,0.7015,0.7927142857142858,0.0048224770884434,0.527,38.435,200.0,0.633,42.0,3,2,3__40,15.057516339869279,31.1,524.5,3221.3900000000003,21.05483660130719,3.11,1.4072549019607843,25,586.99,-62.49000000000001,1446.3999999999999,1724.8,7,0,93,6,3,41.800000000000004,588.45,125.07000000000001,3.11,30.7,79.8,5.213333333333334,19.7,546.82,77.95,1.52,0,83.1,12.948387096774193,26.3,627.31,112.97,2.29,0,120.1,18.066666666666666,31.1,733.29,134.72,3.05,5,199.70000000000002,19.706451612903226,29.4,699.5,130.72,2.62,0,41.8,19.13225806451613,30.7,614.47,130.63,3.11,2
218,2024,43.0,3.0,4.027153846153846,physical_harvested_weight,False,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,65.0,0.556076923076923,0.787,0.193,0.1988852245501879,0.409,0.738,0.7835000000000001,0.003557768805971,0.385,36.145,197.0,0.5940000000000001,36.0,3,2,3__43,15.057516339869279,31.1,524.5,3221.3900000000003,21.05483660130719,3.11,1.4072549019607843,25,586.99,-62.49000000000001,1446.3999999999999,1724.8,7,0,93,6,3,41.800000000000004,588.45,125.07000000000001,3.11,30.7,79.8,5.213333333333334,19.7,546.82,77.95,1.52,0,83.1,12.948387096774193,26.3,627.31,112.97,2.29,0,120.1,18.066666666666666,31.1,733.29,134.72,3.05,5,199.70000000000002,19.706451612903226,29.4,699.5,130.72,2.62,0,41.8,19.13225806451613,30.7,614.47,130.63,3.11,2
219,2024,43.0,40.0,3.6718380952380953,physical_harvested_weight,False,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,69.0,0.4763478260869565,0.772,0.185,0.2254530270872634,0.259,0.729,0.7695,0.0030392000527811,0.244,32.868,196.0,0.587,32.0,1,2,40__43,16.017647058823528,32.5,446.59999999999997,3208.02,20.967450980392158,3.24,1.490326797385621,36,601.3,-154.7,1581.1,1862.7000000000003,11,0,93,6,4,37.300000000000004,586.8800000000001,129.1,3.23,31.5,62.8,6.046666666666667,20.5,544.65,80.48,1.55,0,81.3,14.029032258064515,27.2,622.74,116.16,2.41,0,110.9,19.009999999999998,32.5,730.26,136.94,3.24,7,154.3,20.625806451612902,30.5,697.49,133.15,2.62,1,37.3,20.151612903225807,31.5,612.88,134.57,3.23,3
