field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years
223,2021,40.0,43.0,2.8625714285714285,physical_harvested_weight,False,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,38.0,0.3501842105263158,0.694,0.152,0.152397481548323,0.21575,0.4445,0.6779999999999999,0.0071825843249735,0.694,13.307000000000002,182.0,0.5419999999999999,7.0,2,1,43__40,10.91978021978022,31.0,140.5,1985.34,21.81692307692308,3.5,1.4250549450549448,22,349.03,-208.52999999999997,558.3,696.3,3,0,72,18,2,108.7,674.3099999999998,130.56,3.11,30.6,7.7,3.353333333333333,23.3,575.99,78.27,2.15,0,24.1,13.545161290322582,31.0,735.04,140.2,3.5,2,108.7,15.773333333333332,30.6,674.31,130.56,3.11,1,-0.020824179481459704,0.07952250566893437,-0.05201535131535129,0.07952250566893437,-0.005362467372019359,14
224,2021,40.0,43.0,2.0925,physical_harvested_weight,False,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,37.0,0.3866486486486487,0.614,0.169,0.136318826646116,0.269,0.511,0.6063333333333333,0.0068252091473053,0.603,14.306,178.0,0.4449999999999999,11.0,2,1,43__40,11.304395604395603,33.0,149.10000000000002,1971.05,21.65989010989011,3.73,1.5534065934065933,26,336.92999999999995,-187.82999999999993,582.5999999999999,720.3,4,0,67,9,2,111.89999999999998,666.3499999999999,126.34,3.73,33.0,9.1,3.6866666666666665,24.2,569.79,76.74,2.27,0,28.1,13.806451612903226,32.1,734.91,133.85,3.67,2,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,0.001713345769885126,0.04823760683760692,-0.04608745104102252,-0.03284397804576378,-0.007766798281083993,14
225,2021,40.0,43.0,1.85,physical_harvested_weight,False,4.0,4.03,,,,,,,37.0,0.5445945945945947,0.715,0.168,0.1843349564976698,0.376,0.693,0.7143333333333333,0.0083917056876137,0.701,20.15,160.0,0.5469999999999999,27.0,2,1,43__40,11.304395604395603,33.0,149.10000000000002,1971.05,21.65989010989011,3.73,1.5534065934065933,26,336.92999999999995,-187.82999999999993,582.5999999999999,720.3,4,0,67,9,2,111.89999999999998,666.3499999999999,126.34,3.73,33.0,9.1,3.6866666666666665,24.2,569.79,76.74,2.27,0,28.1,13.806451612903226,32.1,734.91,133.85,3.67,2,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,0.013650562899952754,0.11473345543345548,-0.07366140873015872,-0.00666284013605456,0.017580246921445847,14
226,2021,40.0,43.0,2.4555,physical_harvested_weight,False,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,38.0,0.3921578947368421,0.643,0.156,0.1380525312518446,0.25625,0.45525,0.64,0.0066268741741498,0.643,14.902,182.0,0.487,6.0,2,1,43__40,11.56043956043956,33.2,141.20000000000002,1976.02,21.714505494505495,3.84,1.599230769230769,28,347.03000000000003,-205.83,598.3,740.8000000000001,4,0,69,18,2,104.7,667.3899999999999,129.02,3.84,33.2,8.0,4.073333333333333,24.6,571.28,79.95,2.39,0,28.5,14.109677419354838,32.5,737.35,138.06,3.83,2,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,-0.040976873111158836,0.010130782312925302,-0.12291609977324264,0.008570408163265264,-0.05680002871278384,14
227,2021,44.0,44.0,2.8346242774566472,physical_harvested_weight,False,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,44.0,0.5287954545454544,0.719,0.208,0.1748349324811905,0.3525,0.6975,0.713,0.0078402974859697,0.702,23.266999999999996,166.0,0.511,28.0,3,1,44__44,11.56043956043956,33.2,141.20000000000002,1976.02,21.714505494505495,3.84,1.599230769230769,28,347.03000000000003,-205.83,598.3,740.8000000000001,4,0,69,18,2,104.7,667.3899999999999,129.02,3.84,33.2,8.0,4.073333333333333,24.6,571.28,79.95,2.39,0,28.5,14.109677419354838,32.5,737.35,138.06,3.83,2,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,0.20550067117239743,0.33858388278388274,0.047335185185185175,0.09373679138322,0.2144569707269226,14
228,2021,44.0,44.0,2.4169491525423727,physical_harvested_weight,False,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,37.0,0.5231351351351352,0.72,0.244,0.1697722102115563,0.315,0.689,0.7183333333333334,0.0078289605214991,0.7,19.356,167.0,0.476,22.0,4,1,44__44,11.304395604395603,33.0,149.10000000000002,1971.05,21.65989010989011,3.73,1.5534065934065933,26,336.92999999999995,-187.82999999999993,582.5999999999999,720.3,4,0,67,9,2,111.89999999999998,666.3499999999999,126.34,3.73,33.0,9.1,3.6866666666666665,24.2,569.79,76.74,2.27,0,28.1,13.806451612903226,32.1,734.91,133.85,3.67,2,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,0.14308826686769682,0.25534001554001556,0.017966269841269894,0.12317930839002267,0.19121887790170758,14
229,2021,44.0,44.0,2.9450000000000003,physical_harvested_weight,False,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,36.0,0.4261944444444444,0.639,0.1,0.1933980953951437,0.21,0.57875,0.6303333333333333,0.008787546933667,0.613,15.342999999999998,160.0,0.539,19.0,4,1,44__44,11.304395604395603,33.0,149.10000000000002,1971.05,21.65989010989011,3.73,1.5534065934065933,26,336.92999999999995,-187.82999999999993,582.5999999999999,720.3,4,0,67,9,2,111.89999999999998,666.3499999999999,126.34,3.73,33.0,9.1,3.6866666666666665,24.2,569.79,76.74,2.27,0,28.1,13.806451612903226,32.1,734.91,133.85,3.67,2,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,0.08266217102814043,0.19876876456876458,-0.032114682539682526,0.045574404761904774,0.1289225542149649,14
230,2021,44.0,21.0,2.123766816143498,physical_harvested_weight,False,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,38.0,0.4293421052631579,0.707,0.208,0.179678554546693,0.2265,0.61275,0.7039999999999998,0.0082472515282981,0.701,16.315,180.0,0.499,15.0,3,2,21__44,11.996703296703297,32.3,135.70000000000002,1979.53,21.75307692307692,3.82,1.5926373626373629,27,360.46,-224.76,631.1999999999999,778.5999999999999,4,0,71,18,2,100.8,669.7399999999999,133.54999999999998,3.59,32.3,7.7,4.483333333333333,24.7,572.73,82.36,2.46,0,27.2,14.625806451612902,32.2,737.06,144.55,3.82,2,100.8,16.793333333333333,32.3,669.74,133.55,3.59,2,0.07296760197591241,0.18383490775097916,-0.0020644577644577666,0.0668844774273345,0.1081993996036367,14
231,2021,44.0,21.0,3.5069787234042553,physical_harvested_weight,False,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,42.0,0.5106428571428572,0.712,0.196,0.1833336564623003,0.3195,0.6865000000000001,0.704,0.0080868881049633,0.685,21.447,167.0,0.516,27.0,5,2,21__44,11.56043956043956,33.2,141.20000000000002,1976.02,21.714505494505495,3.84,1.599230769230769,28,347.03000000000003,-205.83,598.3,740.8000000000001,4,0,69,18,2,104.7,667.3899999999999,129.02,3.84,33.2,8.0,4.073333333333333,24.6,571.28,79.95,2.39,0,28.5,14.109677419354838,32.5,737.35,138.06,3.83,2,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,0.15313238717595626,0.2697904345654345,0.02317261904761908,0.07013431508967216,0.17197240768522531,14
232,2021,44.0,21.0,3.2479729729729727,physical_harvested_weight,False,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,42.0,0.4928095238095238,0.732,0.174,0.2027131726984892,0.26575,0.7204999999999999,0.7304999999999999,0.0090865736278535,0.732,20.698,182.0,0.558,23.0,5,2,21__44,11.56043956043956,33.2,141.20000000000002,1976.02,21.714505494505495,3.84,1.599230769230769,28,347.03000000000003,-205.83,598.3,740.8000000000001,4,0,69,18,2,104.7,667.3899999999999,129.02,3.84,33.2,8.0,4.073333333333333,24.6,571.28,79.95,2.39,0,28.5,14.109677419354838,32.5,737.35,138.06,3.83,2,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,0.1488495290319734,0.27896112538255385,0.004388528138528108,0.08670456864564002,0.1902924884248459,14
233,2021,44.0,43.0,3.6453846153846152,physical_harvested_weight,False,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,38.0,0.5240526315789474,0.701,0.215,0.1670103916351537,0.39075,0.68875,0.6993333333333333,0.0080964366631604,0.69,19.914,181.0,0.486,26.0,2,1,43__44,11.56043956043956,33.2,141.20000000000002,1976.02,21.714505494505495,3.84,1.599230769230769,28,347.03000000000003,-205.83,598.3,740.8000000000001,4,0,69,18,2,104.7,667.3899999999999,129.02,3.84,33.2,8.0,4.073333333333333,24.6,571.28,79.95,2.39,0,28.5,14.109677419354838,32.5,737.35,138.06,3.83,2,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,0.08914933535469248,0.17498199023199024,-0.03796550671550669,0.10569841527520085,0.13713503368324795,14
234,2021,44.0,9.0,5.389142857142858,physical_harvested_weight,False,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,40.0,0.5394,0.726,0.197,0.1797464603267613,0.3959999999999999,0.703,0.71975,0.0084390909134105,0.702,21.576,181.0,0.5289999999999999,27.0,3,99,9__44,11.304395604395603,33.0,149.10000000000002,1971.05,21.65989010989011,3.73,1.5534065934065933,26,336.92999999999995,-187.82999999999993,582.5999999999999,720.3,4,0,67,9,2,111.89999999999998,666.3499999999999,126.34,3.73,33.0,9.1,3.6866666666666665,24.2,569.79,76.74,2.27,0,28.1,13.806451612903226,32.1,734.91,133.85,3.67,2,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,0.07584126968761126,0.1679525462962962,-0.04136309523809523,0.0652542800453515,0.10707310495862792,14
195,2022,44.0,3.0,2.1216260162601626,physical_harvested_weight,False,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,45.0,0.4103555555555555,0.686,0.177,0.1760293101295672,0.236,0.579,0.67325,0.008110690711597,0.65,18.466,177.0,0.5090000000000001,19.0,4,3,3__44,13.95714285714286,32.8,141.7,2025.28,22.255824175824177,3.68,1.7993406593406591,34,380.68,-238.98,761.3,918.3,9,0,71,12,2,87.5,709.0900000000001,145.76,3.68,32.8,36.2,6.423333333333333,24.0,590.8,89.34,2.5,0,18.0,16.412903225806453,30.6,725.39,145.58,3.39,2,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.06951113987233308,0.1779025030525031,-0.0033377777777778006,0.06495513227513239,0.10833163304802196,15
197,2022,44.0,3.0,1.5206997084548106,physical_harvested_weight,False,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,47.0,0.4044468085106383,0.718,0.155,0.1932704871759231,0.2255,0.5705,0.71475,0.0089839548393141,0.718,19.009,182.0,0.563,16.0,4,3,3__44,14.553846153846155,32.8,153.4,2028.5,22.291208791208792,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,969.0,11,0,68,12,3,102.8,713.3299999999999,152.73999999999998,3.76,32.8,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,0.05844427426984103,0.15688347505668937,-0.010905050505050501,0.04968153439153444,0.07408799556117017,15
207,2022,44.0,3.0,1.8862140474258409,physical_harvested_weight,False,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,46.0,0.3791521739130434,0.674,0.161,0.1771265780993557,0.2115,0.559,0.6575,0.0081615458937198,0.674,17.441,182.0,0.513,13.0,4,3,3__44,13.95714285714286,32.8,141.7,2025.28,22.255824175824177,3.68,1.7993406593406591,34,380.68,-238.98,761.3,918.3,9,0,71,12,2,87.5,709.0900000000001,145.76,3.68,32.8,36.2,6.423333333333333,24.0,590.8,89.34,2.5,0,18.0,16.412903225806453,30.6,725.39,145.58,3.39,2,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.0418851587195873,0.12435127095127096,-0.012324999999999975,0.014841296296296269,0.0562242040433112,15
208,2022,43.0,40.0,2.356923076923077,physical_harvested_weight,False,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,44.0,0.4071136363636363,0.738,0.192,0.1700337153611134,0.251,0.54425,0.7022499999999999,0.0079296944673823,0.738,17.913,182.0,0.546,13.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,22.322307692307692,3.52,1.669230769230769,29,386.81,-267.81,718.5,870.0,4,0,71,22,2,72.10000000000001,716.56,147.98,3.52,31.7,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.027175898198946367,0.14051190476190484,-0.036203247678247674,0.11565216931216915,0.04809557449999178,15
209,2022,43.0,40.0,2.657417536880491,physical_harvested_weight,False,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,49.0,0.3866122448979591,0.735,0.148,0.2111121006331374,0.201,0.586,0.733,0.0091674935962665,0.735,18.943999999999996,182.0,0.587,16.0,1,5,40__43,14.553846153846155,32.8,153.4,2028.5,22.291208791208792,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,969.0,11,0,68,12,3,102.8,713.3299999999999,152.73999999999998,3.76,32.8,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,0.04904151982593575,0.1801707960557961,-0.024729464285714264,0.14245153439153424,0.12129543935152778,15
210,2022,43.0,40.0,3.0655870445344133,physical_harvested_weight,False,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,48.0,0.3730833333333334,0.695,0.102,0.1760374999506891,0.2275,0.552,0.67275,0.0076815572170241,0.694,17.908,179.0,0.593,14.0,1,2,40__43,14.553846153846155,32.8,153.4,2028.5,22.291208791208792,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,969.0,11,0,68,12,3,102.8,713.3299999999999,152.73999999999998,3.76,32.8,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,0.006106471146775104,0.09331394179894192,-0.07847077922077923,0.09331394179894192,0.028108407080353514,15
211,2022,43.0,40.0,3.4704,estimate_normalized,True,93.0,92.55,6.245,4.8,25.325,403.5,,342.0,43.0,0.3687674418604652,0.669,0.168,0.1751732480915516,0.2145,0.5295000000000001,0.6685,0.0076548924869557,0.669,15.857000000000005,177.0,0.501,12.0,1,2,40__43,14.553846153846155,32.8,153.4,2028.5,22.291208791208792,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,969.0,11,0,68,12,3,102.8,713.3299999999999,152.73999999999998,3.76,32.8,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,0.01720296281886418,0.12662496540496537,-0.05416415687487125,0.07473128427128428,0.038253662339277406,15
212,2022,43.0,40.0,3.1773529411764705,physical_harvested_weight,False,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,46.0,0.3632391304347826,0.701,0.188,0.1850571221780158,0.2065,0.537,0.69125,0.0085083370512075,0.701,16.709,182.0,0.5129999999999999,13.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,22.322307692307692,3.52,1.669230769230769,29,386.81,-267.81,718.5,870.0,4,0,71,22,2,72.10000000000001,716.56,147.98,3.52,31.7,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.018056569362148733,0.12406535816035813,-0.05142023809523805,0.1014586772486773,0.07313546687509093,15
213,2022,40.0,43.0,1.481428571428571,physical_harvested_weight,False,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,44.0,0.4044999999999999,0.741,0.105,0.1928704817416929,0.257,0.60175,0.7225,0.0084631974027669,0.741,17.798,182.0,0.636,12.0,4,1,43__40,14.553846153846155,32.8,153.4,2028.5,22.291208791208792,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,969.0,11,0,68,12,3,102.8,713.3299999999999,152.73999999999998,3.76,32.8,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,0.03102728044534523,0.13297827320827327,-0.07451774891774891,0.13297827320827327,0.07452275859428638,15
214,2022,40.0,43.0,1.002222222222222,physical_harvested_weight,False,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,44.0,0.399590909090909,0.705,0.1,0.1865507874038374,0.25725,0.59,0.69575,0.0082098531958173,0.705,17.581999999999997,182.0,0.605,12.0,3,1,43__40,14.553846153846155,32.8,153.4,2028.5,22.291208791208792,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,969.0,11,0,68,12,3,102.8,713.3299999999999,152.73999999999998,3.76,32.8,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,0.02515766909938837,0.10985061771561777,-0.08049632034632034,0.09228956950456946,0.06341997515564977,15
215,2022,43.0,40.0,2.858987341772152,physical_harvested_weight,False,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,44.0,0.4025454545454545,0.697,0.103,0.2020343641500639,0.2265,0.608,0.69375,0.0091259969037725,0.697,17.712,182.0,0.594,17.0,1,2,40__43,13.64285714285714,32.6,170.0,2021.8,22.21758241758242,3.51,1.7454945054945048,32,369.53,-199.53000000000003,735.7,893.1999999999999,8,0,69,12,2,122.7,706.3699999999999,140.29000000000002,3.51,32.6,26.5,6.0,23.9,591.52,86.86,2.41,0,20.8,16.1,30.4,723.91,142.38,3.28,2,122.7,18.746666666666663,32.6,706.37,140.29,3.51,6,0.02391075496716277,0.15011221655328794,-0.08920625,0.09707436507936507,0.11426529591192539,15
216,2022,43.0,40.0,3.1270270270270273,physical_harvested_weight,False,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,44.0,0.4522272727272726,0.742,0.174,0.2032829268460768,0.2685,0.646,0.74075,0.0098274646977864,0.728,19.897999999999996,174.0,0.5680000000000001,18.0,1,2,40__43,13.64285714285714,32.6,170.0,2021.8,22.21758241758242,3.51,1.7454945054945048,32,368.93,-198.93,735.7,893.1999999999999,8,0,69,12,2,122.7,706.3699999999999,140.10000000000002,3.51,32.6,26.5,6.0,23.9,591.52,86.63,2.41,0,20.8,16.1,30.4,723.91,142.2,3.28,2,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.014294377101047908,0.08320678210678212,-0.044934623015872976,0.06206876142376139,0.06173354474112878,15
217,2022,43.0,40.0,3.063725490196078,physical_harvested_weight,False,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,44.0,0.3772045454545454,0.718,0.186,0.2048510078908187,0.19875,0.59275,0.7032499999999999,0.0093116224033657,0.713,16.597,179.0,0.532,14.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,22.322307692307692,3.52,1.669230769230769,29,386.81,-267.81,718.5,870.0,4,0,71,22,2,72.10000000000001,716.56,147.98,3.52,31.7,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.03782585702995172,0.1847425779775781,-0.05185677179962894,0.15797388888888897,0.12322330127177351,15
218,2022,43.0,40.0,2.1723076923076925,physical_harvested_weight,False,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,43.0,0.3703953488372093,0.708,0.165,0.1862476645128905,0.2145,0.521,0.7004999999999999,0.0085484030800625,0.708,15.927,182.0,0.5429999999999999,11.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,22.322307692307692,3.52,1.669230769230769,29,386.81,-267.81,718.5,870.0,4,0,71,22,2,72.10000000000001,716.56,147.98,3.52,31.7,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.018904400823924517,0.16285440818440827,-0.03905620748299318,0.13678907407407415,0.08087380559668507,15
219,2022,43.0,40.0,2.827547619047619,physical_harvested_weight,False,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,46.0,0.3249347826086957,0.665,0.134,0.1838792612102126,0.18225,0.4725,0.6607500000000001,0.0074550505030877,0.66,14.947,177.0,0.531,11.0,1,2,40__43,14.553846153846155,32.8,153.4,2028.5,22.291208791208792,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,969.0,11,0,68,12,3,102.8,713.3299999999999,152.73999999999998,3.76,32.8,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,-0.006284480293516003,0.12177928978428987,-0.10576292281792277,0.08033006974506973,0.02099624147573396,15
220,2022,43.0,40.0,3.4832,physical_harvested_weight,False,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,41.0,0.4155121951219511,0.719,0.199,0.1909335374022529,0.244,0.537,0.7167499999999999,0.0089621434324917,0.711,17.035999999999998,176.0,0.52,13.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,22.322307692307692,3.52,1.669230769230769,29,386.81,-267.81,718.5,870.0,4,0,71,22,2,72.10000000000001,716.56,147.98,3.52,31.7,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.003416531258589281,0.10998253339253328,-0.06535286796536799,0.07881753727753726,0.05414353693396549,15
221,2022,43.0,40.0,4.1328000000000005,estimate_normalized,True,8.0,8.18,,,,,,,44.0,0.4735,0.746,0.159,0.2087259512549235,0.3,0.69675,0.74375,0.01004741645973,0.746,20.834,179.0,0.587,18.0,1,2,40__43,13.64285714285714,32.6,170.0,2021.8,22.21758241758242,3.51,1.7454945054945048,32,368.93,-198.93,735.7,893.1999999999999,8,0,69,12,2,122.7,706.3699999999999,140.10000000000002,3.51,32.6,26.5,6.0,23.9,591.52,86.63,2.41,0,20.8,16.1,30.4,723.91,142.2,3.28,2,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.01814177547013093,0.0877158994708993,-0.06465202020202024,0.051065767195767164,0.07082925469177564,15
222,2022,43.0,40.0,3.2700483870967743,physical_harvested_weight,False,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,42.0,0.3946428571428571,0.745,0.173,0.1997430279406126,0.213,0.55775,0.7410000000000001,0.009271841303062,0.745,16.575,182.0,0.5720000000000001,13.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,22.322307692307692,3.52,1.669230769230769,29,386.81,-267.81,718.5,870.0,4,0,71,22,2,72.10000000000001,716.56,147.98,3.52,31.7,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.0230972017239439,0.18834009139009145,-0.05062539682539682,0.16695907407407418,0.09232866547551424,15
223,2022,43.0,40.0,3.2311428571428573,physical_harvested_weight,False,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,42.0,0.3634523809523809,0.686,0.182,0.1866080948559296,0.20225,0.52275,0.68425,0.0087110530658637,0.679,15.265,172.0,0.504,11.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,22.322307692307692,3.52,1.669230769230769,29,386.81,-267.81,718.5,870.0,4,0,71,22,2,72.10000000000001,716.56,147.98,3.52,31.7,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,-0.006881194348302356,0.12033150793650804,-0.08739985569985576,0.078002433862434,0.047310507472025365,15
224,2022,43.0,40.0,3.079423076923077,physical_harvested_weight,False,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,44.0,0.4039999999999999,0.72,0.147,0.1986732127251821,0.23825,0.58775,0.7144999999999999,0.0094564245830272,0.717,17.775999999999996,176.0,0.573,16.0,1,2,40__43,13.64285714285714,32.6,170.0,2021.8,22.21758241758242,3.51,1.7454945054945048,32,368.93,-198.93,735.7,893.1999999999999,8,0,69,12,2,122.7,706.3699999999999,140.10000000000002,3.51,32.6,26.5,6.0,23.9,591.52,86.63,2.41,0,20.8,16.1,30.4,723.91,142.2,3.28,2,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.04431072801521722,0.132884126984127,-0.026083333333333347,0.10460941798941792,0.11733756734006733,15
225,2022,43.0,40.0,4.58,estimate_normalized,True,4.0,4.03,,,,,,,44.0,0.5081590909090911,0.72,0.147,0.1957040835712077,0.365,0.69875,0.7189999999999999,0.0087195804259216,0.716,22.359000000000005,170.0,0.573,25.0,1,2,40__43,13.64285714285714,32.6,170.0,2021.8,22.21758241758242,3.51,1.7454945054945048,32,368.93,-198.93,735.7,893.1999999999999,8,0,69,12,2,122.7,706.3699999999999,140.10000000000002,3.51,32.6,26.5,6.0,23.9,591.52,86.63,2.41,0,20.8,16.1,30.4,723.91,142.2,3.28,2,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.011119600625472712,0.0933033163265306,-0.06879696969696972,0.015053941798941817,0.020099463673727037,15
