field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years
220,2011,40.0,40.0,2.4819,estimate_normalized,True,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,40.0,0.369425,0.724,0.156,0.1999027122752465,0.21125,0.5515,0.00895395537305,0.724,14.777,178.0,0.568,11.0,1,99,40__40,11.704395604395604,28.5,167.29999999999998,1991.23,2.56,1.3515384615384616,11,343.11999999999995,-175.81999999999996,592.1,0,61,10,0,40.6,560.67,80.32,50.4,11.261290322580646,26.9,718.78,126.58,2.49,76.3,18.333333333333332,28.5,711.78,136.22,2.56,0,-0.0182172322931697,0.0776031746031746,-0.1104055555555555,0.0721479166666667,0.0087849995991662,4
222,2011,40.0,40.0,2.2814,estimate_normalized,True,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,41.0,0.4281951219512195,0.76,0.165,0.2122124130886022,0.23,0.657,0.010206024626842,0.737,17.556,176.0,0.595,15.0,1,99,40__40,11.704395604395604,28.5,167.29999999999998,1991.23,2.56,1.3515384615384616,11,343.11999999999995,-175.81999999999996,592.1,0,61,10,0,40.6,560.67,80.32,50.4,11.261290322580646,26.9,718.78,126.58,2.49,76.3,18.333333333333332,28.5,711.78,136.22,2.56,0,0.1060700893223759,0.1882969696969697,0.0095,0.11883125,0.1669051753647587,4
223,2011,40.0,40.0,2.9623999999999997,estimate_normalized,True,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,42.0,0.3873571428571429,0.748,0.168,0.2142566131033145,0.2055,0.63825,0.0101949970408583,0.747,16.269000000000002,176.0,0.58,13.0,1,99,40__40,11.704395604395604,28.5,167.29999999999998,1991.23,2.56,1.3515384615384616,11,343.11999999999995,-175.81999999999996,592.1,0,61,10,0,40.6,560.67,80.32,50.4,11.261290322580646,26.9,718.78,126.58,2.49,76.3,18.333333333333332,28.5,711.78,136.22,2.56,0,0.069318491247509,0.2018666666666666,0.006125,0.1163437499999999,0.1384703998316498,4
224,2011,40.0,40.0,2.2157,estimate_normalized,True,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,39.0,0.315076923076923,0.62,0.15,0.1352381346262925,0.2015,0.4305,0.0068323569534051,0.62,12.287999999999997,180.0,0.47,7.0,1,99,40__40,13.19120879120879,29.7,194.9,1984.55,2.63,1.3892307692307693,15,345.40999999999997,-150.50999999999996,703.4,0,59,10,0,52.1,559.07,83.07,54.1,12.787096774193548,28.5,717.51,127.28,2.63,88.7,19.683333333333337,29.7,707.97,135.06,2.48,0,-0.0036903373810425,0.0395575396825397,-0.0614238095238095,0.0395575396825397,-0.0037990570848904,4
226,2011,40.0,40.0,2.5954,estimate_normalized,True,40.0,7.2,3.79,218.81,806.48818,8.56,420.0,35.0,0.3903714285714286,0.689,0.12,0.1600094793110325,0.257,0.5245,0.0080119166239129,0.689,13.663,180.0,0.569,13.0,1,99,40__40,12.009890109890108,28.8,194.9,1984.55,2.53,1.3526373626373625,12,339.16999999999996,-144.26999999999995,611.1,0,59,10,0,52.1,559.07,81.11,54.1,11.529032258064516,27.4,717.51,124.59,2.53,88.7,18.543333333333333,28.8,707.97,133.47,2.48,0,0.0261210092486878,0.0870333333333333,-0.0323333333333333,0.0870333333333333,0.0481494977707477,4
227,2011,40.0,40.0,1.7692,estimate_normalized,True,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,47.0,0.3353404255319149,0.675,0.143,0.1872954517283236,0.186,0.4995,0.0082636214599293,0.669,15.761,176.0,0.532,12.0,1,99,40__40,12.009890109890108,28.8,194.9,1984.55,2.53,1.3526373626373625,12,339.16999999999996,-144.26999999999995,611.1,0,59,10,0,52.1,559.07,81.11,54.1,11.529032258064516,27.4,717.51,124.59,2.53,88.7,18.543333333333333,28.8,707.97,133.47,2.48,0,0.0259891205622588,0.1132180555555555,-0.0296057692307692,0.0550027777777778,0.060695149806334,4
228,2011,40.0,40.0,1.8424,estimate_normalized,True,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,36.0,0.3110277777777777,0.644,0.181,0.1434448182928255,0.19175,0.43875,0.0064609914635587,0.644,11.197,180.0,0.463,8.0,1,99,40__40,13.19120879120879,29.7,194.9,1984.55,2.63,1.3892307692307693,15,345.40999999999997,-150.50999999999996,703.4,0,59,10,0,52.1,559.07,83.07,54.1,12.787096774193548,28.5,717.51,127.28,2.63,88.7,19.683333333333337,29.7,707.97,135.06,2.48,0,-0.0339645993666826,0.1076523809523809,-0.1461666666666666,0.1076523809523809,-0.0320108405483405,4
229,2011,40.0,40.0,1.6809,estimate_normalized,True,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,35.0,0.2593714285714285,0.501,0.024,0.1516935040918808,0.149,0.434,0.0072378383941572,0.501,9.078,180.0,0.477,1.0,1,99,40__40,13.19120879120879,29.7,194.9,1984.55,2.63,1.3892307692307693,15,345.40999999999997,-150.50999999999996,703.4,0,59,10,0,52.1,559.07,83.07,54.1,12.787096774193548,28.5,717.51,127.28,2.63,88.7,19.683333333333337,29.7,707.97,135.06,2.48,0,-0.015476409760874,0.0302277777777777,-0.1112499999999999,-0.0043,0.0004293851981351,4
230,2011,40.0,40.0,1.7643,estimate_normalized,True,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,45.0,0.3654666666666666,0.759,0.154,0.2150179940790486,0.188,0.553,0.0095782367917544,0.746,16.445999999999998,176.0,0.605,16.0,1,99,40__40,12.868131868131869,29.7,194.9,1984.55,2.64,1.428241758241758,16,347.63,-152.73,680.5000000000001,0,59,10,0,52.1,559.07,82.75,54.1,12.419354838709678,28.2,717.51,128.16,2.64,88.7,19.45,29.7,707.97,136.72,2.64,0,0.0652946969953914,0.2610375,-0.0320095238095238,0.1866499999999999,0.1880382190929985,4
231,2011,40.0,40.0,1.6755,estimate_normalized,True,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,45.0,0.3420222222222221,0.716,0.167,0.1955437420674167,0.195,0.483,0.0084952463267069,0.713,15.390999999999998,178.0,0.5489999999999999,11.0,1,99,40__40,12.009890109890108,28.8,194.9,1984.55,2.53,1.3526373626373625,12,339.16999999999996,-144.26999999999995,611.1,0,59,10,0,52.1,559.07,81.11,54.1,11.529032258064516,27.4,717.51,124.59,2.53,88.7,18.543333333333333,28.8,707.97,133.47,2.48,0,0.008653216043216,0.1458638888888888,-0.0916507936507936,0.1159444444444444,0.0733200550992217,4
232,2011,40.0,40.0,1.7736,estimate_normalized,True,296.0,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,46.0,0.3188260869565217,0.703,0.151,0.1914138816859409,0.18225,0.42625,0.008245169747832,0.701,14.666,178.0,0.5519999999999999,10.0,1,99,40__40,12.009890109890108,28.8,194.9,1984.55,2.53,1.3526373626373625,12,339.16999999999996,-144.26999999999995,611.1,0,59,10,0,52.1,559.07,81.11,54.1,11.529032258064516,27.4,717.51,124.59,2.53,88.7,18.543333333333333,28.8,707.97,133.47,2.48,0,0.0357020070257842,0.1775385551948051,-0.0396507936507936,0.1288749999999999,0.0991000206299548,4
233,2011,40.0,40.0,2.1271,estimate_normalized,True,39.0,6.7,3.57,211.75,698.55237,6.06,510.0,33.0,0.3764545454545454,0.711,0.171,0.1626958662768703,0.241,0.499,0.0075494401000672,0.706,12.422999999999998,179.0,0.5399999999999999,8.0,1,99,40__40,12.009890109890108,28.8,194.9,1984.55,2.53,1.3526373626373625,12,339.16999999999996,-144.26999999999995,611.1,0,59,10,0,52.1,559.07,81.11,54.1,11.529032258064516,27.4,717.51,124.59,2.53,88.7,18.543333333333333,28.8,707.97,133.47,2.48,0,0.0169555304123485,0.153861111111111,-0.1254611111111111,0.1335611111111111,0.0319789089878375,4
234,2011,40.0,40.0,2.5765,estimate_normalized,True,35.0,6.5,3.73,181.31,492.74302,14.32,480.0,37.0,0.3808108108108107,0.721,0.173,0.1643493046446513,0.25,0.544,0.0078304078471863,0.721,14.089999999999996,180.0,0.548,11.0,1,99,40__40,13.19120879120879,29.7,194.9,1984.55,2.63,1.3892307692307693,15,345.40999999999997,-150.50999999999996,703.4,0,59,10,0,52.1,559.07,83.07,54.1,12.787096774193548,28.5,717.51,127.28,2.63,88.7,19.683333333333337,29.7,707.97,135.06,2.48,0,-0.0110066112378612,0.0518541666666666,-0.0878238095238095,0.0518541666666666,-0.0314802634865134,4
195,2012,40.0,40.0,2.0692,estimate_normalized,True,123.0,6.9,3.6425,225.2,499.4803025,7.5175,427.5,55.0,0.2751090909090909,0.567,0.168,0.1236690117321632,0.188,0.2855,0.004397507128139,0.567,15.131,180.0,0.3989999999999999,9.0,1,99,40__40,13.11648351648352,32.8,117.40000000000002,2069.0600000000004,3.78,1.6413186813186815,25,371.89,-254.49,684.5999999999999,5,68,11,4,17.8,604.91,93.2,27.2,12.161290322580646,27.3,745.23,131.24,2.94,72.4,20.223333333333333,32.8,718.92,147.45,3.78,5,-0.0263342910221092,0.031,-0.1347637362637362,-0.0466609523809524,-0.0717205954739704,5
197,2012,40.0,40.0,1.5663,estimate_normalized,True,343.0,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,56.0,0.3160714285714285,0.617,0.121,0.1533696348628345,0.19575,0.4087499999999999,0.0060346748308555,0.605,17.7,172.0,0.496,10.0,1,99,40__40,13.968131868131866,33.7,117.40000000000002,2069.0600000000004,3.99,1.7289010989010989,26,380.74000000000007,-263.34000000000003,753.4,8,68,11,5,17.8,604.91,95.43,27.2,13.01290322580645,28.1,745.23,134.6,3.08,72.4,21.116666666666667,33.7,718.92,150.71,3.99,8,-0.0134133478475889,0.0491892857142857,-0.1072468864468865,-0.0960597619047619,-0.0567207774632774,5
207,2012,40.0,40.0,2.0149,estimate_normalized,True,110.91,6.875,3.55,244.935,425.663535,5.4125,412.5,53.0,0.3281132075471698,0.747,0.143,0.2009769216430281,0.182,0.396,0.0077574327617528,0.746,17.39,179.0,0.604,10.0,1,99,40__40,13.11648351648352,32.8,117.40000000000002,2069.0600000000004,3.78,1.6413186813186815,25,371.89,-254.49,684.5999999999999,5,68,11,4,17.8,604.91,93.2,27.2,12.161290322580646,27.3,745.23,131.24,2.94,72.4,20.223333333333333,32.8,718.92,147.45,3.78,5,0.0363227438363523,0.1604749999999999,-0.02875,0.0958638888888889,0.0774502209194314,5
208,2012,40.0,40.0,2.0003,estimate_normalized,True,130.0,6.8,3.916,202.758,706.31834,5.7,504.0,51.0,0.3278627450980392,0.465,0.15,0.1017717591722451,0.2235,0.4235,0.0042173934743843,0.465,16.721,180.0,0.315,0.0,1,99,40__40,12.843956043956045,32.5,113.0,2077.26,3.84,1.6386813186813187,26,379.04,-266.03999999999996,667.0,2,68,12,2,18.0,606.46,93.61,26.4,11.86774193548387,26.9,747.55,133.56,2.91,68.6,20.05,32.5,723.25,151.87,3.84,2,-0.0045432129417423,0.1203440476190476,-0.2073719047619047,-0.1935930158730158,-0.1029376102292769,5
209,2012,40.0,40.0,2.1412,estimate_normalized,True,301.65,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,53.0,0.3077924528301886,0.666,0.124,0.1433931603445794,0.192,0.36,0.0058020549189529,0.666,16.313,180.0,0.542,7.0,1,99,40__40,13.968131868131866,33.7,117.40000000000002,2069.0600000000004,3.99,1.7289010989010989,26,380.74000000000007,-263.34000000000003,753.4,8,68,11,5,17.8,604.91,95.43,27.2,13.01290322580645,28.1,745.23,134.6,3.08,72.4,21.116666666666667,33.7,718.92,150.71,3.99,8,0.0238418061262636,0.0822044642857142,-0.032,0.069015,0.0274146096650263,5
210,2012,40.0,40.0,1.8137,estimate_normalized,True,247.0,7.2125,3.72,230.06625,480.10587375,9.455,423.75,53.0,0.3932830188679245,0.577,0.201,0.1114532438321009,0.289,0.479,0.0048698892961014,0.577,20.844,180.0,0.3759999999999999,8.0,1,99,40__40,13.968131868131866,33.7,117.40000000000002,2069.0600000000004,3.99,1.7289010989010989,26,380.74000000000007,-263.34000000000003,753.4,8,68,11,5,17.8,604.91,95.43,27.2,13.01290322580645,28.1,745.23,134.6,3.08,72.4,21.116666666666667,33.7,718.92,150.71,3.99,8,0.0787750540244172,0.1820428571428571,-0.0691755844155843,-0.068508253968254,0.0088975372852456,5
212,2012,40.0,40.0,2.4481,estimate_normalized,True,136.0,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,49.0,0.2643673469387755,0.544,0.149,0.1054528996083958,0.195,0.281,0.003987998046471,0.543,12.954,179.0,0.395,4.0,1,99,40__40,12.843956043956045,32.5,113.0,2077.26,3.84,1.6386813186813187,26,379.04,-266.03999999999996,667.0,2,68,12,2,18.0,606.46,93.61,26.4,11.86774193548387,26.9,747.55,133.56,2.91,68.6,20.05,32.5,723.25,151.87,3.84,2,-0.0408955497393762,0.05000625,-0.1823463636363636,-0.1082666666666666,-0.1205760788439955,5
213,2012,40.0,40.0,1.6418,estimate_normalized,True,14.0,7.2,3.39,148.5,272.23874,13.42,420.0,49.0,0.3636734693877551,0.63,0.174,0.1242659077411775,0.271,0.421,0.0055441255730815,0.63,17.82,180.0,0.456,6.0,1,99,40__40,13.968131868131866,33.7,117.40000000000002,2069.0600000000004,3.99,1.7289010989010989,26,380.74000000000007,-263.34000000000003,753.4,8,68,11,5,17.8,604.91,95.43,27.2,13.01290322580645,28.1,745.23,134.6,3.08,72.4,21.116666666666667,33.7,718.92,150.71,3.99,8,0.0466490607974791,0.0942026785714286,-0.0088777777777776,0.0151916666666666,0.0156415095147907,5
214,2012,40.0,40.0,1.6657,estimate_normalized,True,9.0,7.1,3.67,236.12,399.02591,8.82,420.0,49.0,0.3677551020408163,0.625,0.176,0.1222687789695467,0.262,0.427,0.0054692719135465,0.625,18.02,180.0,0.449,7.0,1,99,40__40,13.968131868131866,33.7,117.40000000000002,2069.0600000000004,3.99,1.7289010989010989,26,380.74000000000007,-263.34000000000003,753.4,8,68,11,5,17.8,604.91,95.43,27.2,13.01290322580645,28.1,745.23,134.6,3.08,72.4,21.116666666666667,33.7,718.92,150.71,3.99,8,0.0487808988233988,0.0956464285714285,-0.0156388888888887,0.0052666666666666,0.0127485947732822,5
215,2012,40.0,40.0,1.9233,estimate_normalized,True,79.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,44.0,0.3446363636363636,0.564,0.14,0.1030609023188564,0.28675,0.39025,0.0045366878885127,0.555,15.164,179.0,0.4239999999999999,4.0,1,99,40__40,13.706593406593406,33.5,117.40000000000002,2069.0600000000004,3.83,1.63967032967033,26,372.13,-254.72999999999996,728.8999999999999,8,68,11,5,17.8,604.91,93.58,27.2,12.741935483870968,27.9,745.23,130.83,2.9,72.4,20.846666666666668,33.5,718.92,147.72,3.83,8,0.0117021200895064,0.1158472222222221,-0.0857620046620047,-0.0539699999999999,-0.0609028660922411,5
216,2012,40.0,40.0,2.4394,estimate_normalized,True,37.0,6.4,3.71,242.68,688.96085,7.64,540.0,46.0,0.4359130434782609,0.689,0.159,0.1584552914707649,0.3045,0.518,0.0070445709990919,0.664,20.052,172.0,0.5299999999999999,16.0,1,99,40__40,14.224175824175823,33.9,117.40000000000002,2069.0600000000004,3.83,1.6773626373626376,26,376.7399999999999,-259.3399999999999,771.5,10,68,11,5,17.8,604.91,94.74,27.2,13.241935483870968,28.4,745.23,132.57,2.97,72.4,21.386666666666667,33.9,718.92,149.43,3.83,10,0.0258500427936261,0.0980555555555556,-0.0975595238095238,-0.0002738095238095,-0.0115178849391349,5
217,2012,40.0,40.0,1.6152000000000002,estimate_normalized,True,408.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,50.0,0.27166,0.507,0.153,0.1125295712246341,0.18175,0.3165,0.0044555862452497,0.497,13.583,176.0,0.354,3.0,1,99,40__40,12.843956043956045,32.5,113.0,2077.26,3.84,1.6386813186813187,26,379.04,-266.03999999999996,667.0,2,68,12,2,18.0,606.46,93.61,26.4,11.86774193548387,26.9,747.55,133.56,2.91,68.6,20.05,32.5,723.25,151.87,3.84,2,-0.0248248357864357,0.0235374999999999,-0.1084247619047619,-0.1084247619047619,-0.0679027329846079,5
218,2012,40.0,40.0,1.8592,estimate_normalized,True,39.0,7.2,3.87,198.74,289.9543,4.86,390.0,45.0,0.3433333333333333,0.622,0.129,0.1406311171509033,0.238,0.389,0.0061109603350982,0.62,15.45,178.0,0.493,7.0,1,99,40__40,12.843956043956045,32.5,113.0,2077.26,3.84,1.6386813186813187,26,379.04,-266.03999999999996,667.0,2,68,12,2,18.0,606.46,93.61,26.4,11.86774193548387,26.9,747.55,133.56,2.91,68.6,20.05,32.5,723.25,151.87,3.84,2,0.0145104692478303,0.10125,-0.0574333333333333,-0.0053666666666666,-0.0130450716766893,5
219,2012,40.0,40.0,1.8639,estimate_normalized,True,210.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,51.0,0.2618039215686274,0.559,0.157,0.1110182849465097,0.1975,0.266,0.0041004123492106,0.559,13.352,180.0,0.402,5.0,1,99,40__40,13.968131868131866,33.7,117.40000000000002,2069.0600000000004,3.99,1.7289010989010989,26,380.74000000000007,-263.34000000000003,753.4,8,68,11,5,17.8,604.91,95.43,27.2,13.01290322580645,28.1,745.23,134.6,3.08,72.4,21.116666666666667,33.7,718.92,150.71,3.99,8,-0.0225864253039988,0.0340291666666666,-0.1015188034188034,-0.0450007142857142,-0.0698154028324616,5
220,2012,40.0,40.0,1.7906,estimate_normalized,True,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,47.0,0.3592553191489361,0.625,0.15,0.1432715719281759,0.237,0.435,0.0059718431372549,0.625,16.884999999999998,180.0,0.475,8.0,1,99,40__40,12.843956043956045,32.5,113.0,2077.26,3.84,1.6386813186813187,26,379.04,-266.03999999999996,667.0,2,68,12,2,18.0,606.46,93.61,26.4,11.86774193548387,26.9,747.55,133.56,2.91,68.6,20.05,32.5,723.25,151.87,3.84,2,-0.0238552544441374,0.0648285714285714,-0.1407766666666667,-0.0377483333333332,-0.0772111485890652,5
222,2012,40.0,40.0,1.3562,estimate_normalized,True,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,48.0,0.30275,0.438,0.171,0.0686693466305502,0.25725,0.343,0.0025943936279771,0.438,14.532,178.0,0.267,0.0,1,99,40__40,12.843956043956045,32.5,113.0,2077.26,3.84,1.6386813186813187,26,379.04,-266.03999999999996,667.0,2,68,12,2,18.0,606.46,93.61,26.4,11.86774193548387,26.9,747.55,133.56,2.91,68.6,20.05,32.5,723.25,151.87,3.84,2,-0.0551608064774731,0.1099722222222222,-0.2053349999999998,-0.2053349999999998,-0.1777266985329485,5
223,2012,40.0,40.0,1.3923,estimate_normalized,True,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,48.0,0.3042083333333333,0.574,0.151,0.1169966093407079,0.2425,0.3615,0.0047025906735751,0.574,14.602,180.0,0.4229999999999999,7.0,1,99,40__40,12.843956043956045,32.5,113.0,2077.26,3.84,1.6386813186813187,26,379.04,-266.03999999999996,667.0,2,68,12,2,18.0,606.46,93.61,26.4,11.86774193548387,26.9,747.55,133.56,2.91,68.6,20.05,32.5,723.25,151.87,3.84,2,-0.0430112629789192,0.0525227272727272,-0.1578833333333332,-0.0792450000000001,-0.1191082562730479,5
224,2012,40.0,40.0,2.8529,estimate_normalized,True,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,48.0,0.3749375,0.68,0.161,0.1616306754932883,0.25375,0.43875,0.0069795381420078,0.676,17.997,179.0,0.519,9.0,1,99,40__40,14.224175824175823,33.9,117.40000000000002,2069.0600000000004,3.83,1.6773626373626376,26,376.7399999999999,-259.3399999999999,771.5,10,68,11,5,17.8,604.91,94.74,27.2,13.241935483870968,28.4,745.23,132.57,2.97,72.4,21.386666666666667,33.9,718.92,149.43,3.83,10,0.0473537964726246,0.1682249999999999,-0.0504031746031745,0.0769960317460318,0.0420314648160481,5
226,2012,40.0,40.0,1.3478,estimate_normalized,True,40.0,7.2,3.79,218.81,806.48818,8.56,420.0,45.0,0.3660888888888888,0.605,0.112,0.1367430391845672,0.277,0.444,0.0057950777699545,0.585,16.473999999999997,172.0,0.493,8.0,1,99,40__40,13.11648351648352,32.8,117.40000000000002,2069.0600000000004,3.78,1.6413186813186815,25,371.89,-254.49,684.5999999999999,5,68,11,4,17.8,604.91,93.2,27.2,12.161290322580646,27.3,745.23,131.24,2.94,72.4,20.223333333333333,32.8,718.92,147.45,3.78,5,0.003835349388266,0.0957312499999999,-0.0768746825396825,-0.0376533333333333,-0.0345948851393704,5
227,2012,40.0,40.0,1.6476,estimate_normalized,True,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,55.0,0.3023999999999999,0.592,0.129,0.144556827454245,0.1865,0.36,0.0056556355940179,0.579,16.631999999999998,172.0,0.4629999999999999,9.0,1,99,40__40,13.11648351648352,32.8,117.40000000000002,2069.0600000000004,3.78,1.6413186813186815,25,371.89,-254.49,684.5999999999999,5,68,11,4,17.8,604.91,93.2,27.2,12.161290322580646,27.3,745.23,131.24,2.94,72.4,20.223333333333333,32.8,718.92,147.45,3.78,5,0.0001646094292912,0.0853666666666667,-0.0966042735042735,-0.0478263492063492,-0.0317556481296481,5
228,2012,40.0,40.0,1.1162,estimate_normalized,True,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,45.0,0.2982444444444443,0.492,0.176,0.0904532182476556,0.21,0.347,0.003730233940383,0.447,13.420999999999998,175.0,0.316,0.0,1,99,40__40,14.224175824175823,33.9,117.40000000000002,2069.0600000000004,3.83,1.6773626373626376,26,376.7399999999999,-259.3399999999999,771.5,10,68,11,5,17.8,604.91,94.74,27.2,13.241935483870968,28.4,745.23,132.57,2.97,72.4,21.386666666666667,33.9,718.92,149.43,3.83,10,-0.0287530517075517,0.06,-0.1894445454545454,-0.1153980952380952,-0.1148748892496393,5
229,2012,40.0,40.0,0.9024,estimate_normalized,True,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,49.0,0.275938775510204,0.411,0.089,0.1078813422546451,0.142,0.356,0.0042280173596675,0.383,13.521,147.0,0.3219999999999999,0.0,1,99,40__40,14.224175824175823,33.9,117.40000000000002,2069.0600000000004,3.83,1.6773626373626376,26,376.7399999999999,-259.3399999999999,771.5,10,68,11,5,17.8,604.91,94.74,27.2,13.241935483870968,28.4,745.23,132.57,2.97,72.4,21.386666666666667,33.9,718.92,149.43,3.83,10,0.0097170664001531,0.1220416666666667,-0.1268566666666667,-0.1204400000000001,-0.0742223422247687,5
230,2012,40.0,40.0,2.2159,estimate_normalized,True,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,50.0,0.27704,0.635,0.137,0.1183890130037412,0.19825,0.282,0.0043342560553633,0.635,13.852,180.0,0.498,4.0,1,99,40__40,13.968131868131866,33.7,117.40000000000002,2069.0600000000004,3.99,1.7289010989010989,26,380.74000000000007,-263.34000000000003,753.4,8,68,11,5,17.8,604.91,95.43,27.2,13.01290322580645,28.1,745.23,134.6,3.08,72.4,21.116666666666667,33.7,718.92,150.71,3.99,8,-0.0314428655677655,0.0395285714285714,-0.1597328571428571,0.0386342857142857,-0.0819483742029575,5
