field_id,year,crop_id,prev_crop_id,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years,sowing_date,harvesting_date,sowing_date_valid,days_after_sowing_asof,sowing_doy,gdd_base_temp,gdd_from_sowing_asof,wx_sow_precip_sum,wx_sow_et0_sum,wx_sow_water_balance,wx_sow_srad_sum,wx_sow_vpd_max,wx_sow_vpd_days_high,wx_sow_hot_d30,wx_sow_dry_days,wx_sow_drought_run,ndvi_sow_n_obs,ndvi_sow_mean,ndvi_sow_max,ndvi_sow_last,ndvi_sow_peak_das,ndvi_at_das_30,ndvi_at_das_45,ndvi_at_das_60,ndvi_at_das_75,ndvi_at_das_90,ndvi_at_das_120,ndvi_sow_peak_gdd,ndvi_at_sow_gdd_200,ndvi_at_sow_gdd_400,ndvi_at_sow_gdd_600,ndvi_at_sow_gdd_800,ndvi_at_sow_gdd_1000,ndvi_at_sow_gdd_1200,ndvi_growth_per_100gdd_from_sow,scout_n_reports_asof,scout_has_report_asof,soil_sample_n_asof,soil_sample_has_asof,soil_sample_days_since_latest,soil_sample_n_tests_asof,soil_sample_latest_soil_K,soil_sample_mean_soil_K,soil_sample_latest_soil_P,soil_sample_mean_soil_P,soil_sample_latest_soil_S,soil_sample_mean_soil_S,soil_sample_latest_soil_Cu,soil_sample_mean_soil_Cu,soil_sample_latest_soil_Fe,soil_sample_mean_soil_Fe,soil_sample_latest_soil_Mg,soil_sample_mean_soil_Mg,soil_sample_latest_soil_Mn,soil_sample_mean_soil_Mn,soil_sample_latest_soil_Mo,soil_sample_mean_soil_Mo,soil_sample_latest_soil_Zn,soil_sample_mean_soil_Zn,soil_sample_latest_soil_pH,soil_sample_mean_soil_pH,soil_sample_latest_soil_N_NO3,soil_sample_mean_soil_N_NO3,soil_sample_latest_soil_organic_matter,soil_sample_mean_soil_organic_matter,soil_sample_latest_soil_B,soil_sample_mean_soil_B,soil_sample_latest_soil_N,soil_sample_mean_soil_N,scout_last_report_doy,scout_days_since_last_report,scout_growth_stage_max,scout_growth_stage_last,scout_risk_yield_decreasing_n,scout_risk_yield_decreasing_any,scout_condition_score_min,scout_condition_score_last,scout_condition_bad_n,scout_condition_not_good_n,scout_threat_reports_n,scout_threat_total_n,scout_threat_disease_any,scout_threat_insect_any,scout_threat_weed_any,standard_name,field_name,prod_crop_ru,target_yield_t_ha,target_source,unit_fix_applied,mgmt_fertilizer_items_n,mgmt_fertilizer_fact_rate_sum,mgmt_seed_items_n,mgmt_seed_fact_rate_sum,mgmt_chemical_items_n,mgmt_chemical_fact_rate_sum,mgmt_fert_N_rate_sum,mgmt_fert_P2O5_rate_sum,mgmt_fert_K2O_rate_sum,mgmt_fert_S_rate_sum,mgmt_fert_Mg_rate_sum,physical_t_ha,productivity_t_ha,prod_fact_t_ha,target_v17,target_v17_source,target_v17_conflict
217,2024,40.0,3.0,408.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,59.0,0.4726779661016949,0.796,0.163,0.2300032748976846,0.2725,0.719,0.0068639090900806,0.687,27.888,200.0,0.633,26.0,3,2,3__40,14.022131147540984,31.1,482.69999999999993,2606.9199999999996,3.05,1.2822131147540985,16,456.36,26.33999999999992,1039.3,5,71,6,3,79.8,546.82,77.95,83.1,12.948387096774193,26.3,627.31,112.97,2.29,120.1,18.066666666666663,31.1,733.29,134.72,3.05,5,199.7,19.706451612903223,29.4,699.5,130.72,2.62,0,0.0565751808210524,0.1717066844919786,-0.0712092577561327,0.0852270350564468,0.1278941690859522,17,2024-05-10,2024-09-28,1,83.0,131.0,5.0,1036.8999999999996,387.2999999999999,346.65999999999997,40.639999999999986,1880.0599999999995,3.05,16.0,5.0,44.0,6.0,45.0,0.5453047619047618,0.7927142857142856,0.700857142857143,64.0,0.3852857142857143,0.6587142857142857,0.7703809523809524,0.7454285714285714,,,754.6999999999997,0.3239686147186147,0.5670728862973764,0.7535681247522136,0.7846190476190475,0.7076042245692051,,0.0712936186620397,1,1,14,1,1674.0,1.0,435.8571428571428,435.8571428571428,43.11428571428571,43.11428571428571,6.672142857142857,6.672142857142857,0.1442857142857143,0.1442857142857143,2.87,2.87,429.1428571428572,429.1428571428572,33.885714285714286,33.885714285714286,0.0978571428571428,0.0978571428571428,1.7071428571428569,1.7071428571428569,6.021428571428572,6.021428571428572,9.128571428571428,9.128571428571428,5.757142857142858,5.757142857142858,,,,,164.0,49.0,16.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sunflower,Овчинников увал,Подсолнечник,2.9758823529411766,v17_physical_t_ha,True,2.0,109.0,4.0,0.0,7.0,0.7235294117647059,10.9,50.14,0.0,0.0,0.0,2.9758823529411766,2.9758824,2.9758824,2.9758823529411766,physical_t_ha,False
218,2024,43.0,3.0,39.0,7.2,3.87,198.74,289.9543,4.86,390.0,54.0,0.5576851851851852,0.787,0.193,0.2121925945642983,0.3885,0.74975,0.0059483947056836,0.708,30.115,197.0,0.5940000000000001,30.0,3,2,3__43,14.022131147540984,31.1,482.69999999999993,2606.9199999999996,3.05,1.2822131147540985,16,456.36,26.33999999999992,1039.3,5,71,6,3,79.8,546.82,77.95,83.1,12.948387096774193,26.3,627.31,112.97,2.29,120.1,18.066666666666663,31.1,733.29,134.72,3.05,5,199.7,19.706451612903223,29.4,699.5,130.72,2.62,0,0.119827531269048,0.236953373015873,-0.0983877254689755,0.1199540807231982,0.1445532567979661,17,2024-05-21,2024-09-04,1,72.0,142.0,5.0,927.4,361.3,302.0,59.30000000000001,1649.0500000000002,3.05,13.0,5.0,36.0,6.0,35.0,0.6692367346938775,0.7788571428571428,0.7165714285714285,54.0,0.7187142857142856,0.7721428571428571,0.7656428571428572,,,,662.3,0.5681209654785293,0.7527065637065637,0.7752423469387755,0.7557999999999999,,,0.05747101290746,1,1,1,1,1674.0,1.0,465.0,465.0,46.0,46.0,5.52,5.52,0.21,0.21,7.24,7.24,522.0,522.0,52.5,52.5,0.19,0.19,2.36,2.36,5.5,5.5,7.14,7.14,6.6,6.6,,,,,165.0,48.0,14.0,14.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Палатьи,Пшеница яровая,4.027153846153846,v17_physical_t_ha,True,1.0,102.56410256410255,3.0,0.0,5.0,1.3153846153846154,34.871794871794876,0.0,0.0,3.0769230769230775,0.0,4.027153846153846,4.0271538,4.0271538,4.027153846153846,physical_t_ha,False
219,2024,43.0,40.0,210.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,55.0,0.4950545454545455,0.772,0.185,0.244220348953512,0.251,0.7555000000000001,0.0066983153488906,0.596,27.228000000000005,196.0,0.587,29.0,1,2,40__43,14.9672131147541,32.5,409.30000000000007,2595.14,3.24,1.35,24,466.73,-57.42999999999995,1142.4,8,72,6,4,62.8,544.65,80.48,81.3,14.029032258064516,27.2,622.74,116.16,2.41,110.9,19.01,32.5,730.26,136.94,3.24,7,154.3,20.625806451612902,30.5,697.49,133.15,2.62,1,0.0779192760514645,0.2274659383100559,-0.0590329613095237,-0.005990592903828,0.08790894505957,17,2024-05-19,2024-09-08,1,74.0,140.0,5.0,1021.3000000000004,318.90000000000003,315.21,3.6900000000000546,1675.0499999999995,3.24,19.0,8.0,38.0,6.0,36.0,0.626468253968254,0.7691428571428572,0.6194285714285714,54.0,0.695,0.7678571428571428,0.7482857142857142,,,,706.7000000000003,0.4727395529640427,0.7522279715035619,0.7679150183150183,0.7502285714285715,0.6350929839391382,,0.0766051723403348,1,1,9,1,1674.0,1.0,339.3333333333333,339.3333333333333,32.71111111111111,32.71111111111111,9.583333333333334,9.583333333333334,0.1633333333333333,0.1633333333333333,1.9911111111111113,1.9911111111111113,406.22222222222223,406.22222222222223,19.322222222222223,19.322222222222223,0.1177777777777777,0.1177777777777777,0.8244444444444443,0.8244444444444443,6.177777777777777,6.177777777777777,7.362222222222223,7.362222222222223,5.766666666666667,5.766666666666667,,,,,165.0,48.0,17.0,17.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Подхозный увал 1,Пшеница яровая,3.6718380952380953,v17_physical_t_ha,True,0.0,0.0,3.0,0.0,5.0,0.7185714285714285,,,,,,3.6718380952380953,3.6718381,3.6718381,3.6718380952380953,physical_t_ha,False
220,2024,43.0,3.0,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,53.0,0.553811320754717,0.8,0.168,0.2188500871065796,0.362,0.763,0.0061186095245866,0.663,29.352,195.0,0.632,31.0,3,2,3__43,14.022131147540984,31.1,482.69999999999993,2606.9199999999996,3.05,1.2822131147540985,16,456.36,26.33999999999992,1039.3,5,71,6,3,79.8,546.82,77.95,83.1,12.948387096774193,26.3,627.31,112.97,2.29,120.1,18.066666666666663,31.1,733.29,134.72,3.05,5,199.7,19.706451612903223,29.4,699.5,130.72,2.62,0,0.0671624801514877,0.1586056547619048,-0.1211915369352868,0.0394359710550887,0.1021039654327154,17,2024-05-22,2024-09-04,1,71.0,143.0,5.0,918.1,359.59999999999997,298.15,61.44999999999999,1626.7800000000002,3.05,13.0,5.0,36.0,6.0,33.0,0.6909393939393939,0.7937142857142858,0.6711428571428572,53.0,0.741,0.7772142857142857,0.77025,,,,653.0,0.5688502693665242,0.7643289575289576,0.7844189044038669,0.7548571428571427,,,0.0514411619227483,1,1,1,1,1674.0,1.0,453.0,453.0,38.9,38.9,6.07,6.07,0.2,0.2,6.55,6.55,430.0,430.0,41.3,41.3,0.17,0.17,1.7,1.7,5.4,5.4,6.75,6.75,5.9,5.9,,,,,165.0,48.0,14.0,14.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Сапог,Пшеница яровая,3.12756,v17_physical_t_ha,True,1.0,80.0,3.0,0.0,5.0,1.3160000000000005,27.2,0.0,0.0,2.4,0.0,3.12756,3.12756,3.12756,3.12756,physical_t_ha,False
222,2024,43.0,3.0,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,55.0,0.5368,0.822,0.116,0.2271239469380701,0.384,0.769,0.0065698484413484,0.641,29.524,200.0,0.706,27.0,3,2,3__43,14.022131147540984,31.1,482.69999999999993,2606.9199999999996,3.05,1.2822131147540985,16,456.36,26.33999999999992,1039.3,5,71,6,3,79.8,546.82,77.95,83.1,12.948387096774193,26.3,627.31,112.97,2.29,120.1,18.066666666666663,31.1,733.29,134.72,3.05,5,199.7,19.706451612903223,29.4,699.5,130.72,2.62,0,0.1146274931724125,0.2269209483225107,-0.0775350649350649,0.1151881652661064,0.1703599297761062,17,2024-05-20,2024-09-03,1,73.0,141.0,5.0,937.5,373.4,303.95,69.44999999999999,1660.4,3.05,13.0,5.0,36.0,6.0,34.0,0.6701134453781512,0.8168571428571427,0.6842857142857143,54.0,0.721,0.795,0.7903571428571428,,,,655.3,0.5626300870053326,0.7737829751369576,0.8009723032069971,0.773823675240161,,,0.0659582593848987,1,1,2,1,1674.0,1.0,337.0,337.0,27.25,27.25,3.385,3.385,0.19,0.19,3.77,3.77,449.0,449.0,23.15,23.15,0.08,0.08,1.795,1.795,5.45,5.45,9.465,9.465,5.6,5.6,,,,,165.0,48.0,15.0,15.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Соколки 1,Пшеница яровая,3.6562580645161287,v17_physical_t_ha,True,1.0,96.7741935483871,3.0,0.0,5.0,1.3080645161290323,32.903225806451616,0.0,0.0,2.9032258064516134,0.0,3.6562580645161287,3.6562581,3.6562581,3.6562580645161287,physical_t_ha,False
223,2024,43.0,3.0,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,57.0,0.5046842105263157,0.775,0.148,0.2238026353179379,0.348,0.742,0.006457457175736,0.601,28.766999999999996,195.0,0.627,29.0,3,2,3__43,14.022131147540984,31.1,482.69999999999993,2606.9199999999996,3.05,1.2822131147540985,16,456.36,26.33999999999992,1039.3,5,71,6,3,79.8,546.82,77.95,83.1,12.948387096774193,26.3,627.31,112.97,2.29,120.1,18.066666666666663,31.1,733.29,134.72,3.05,5,199.7,19.706451612903223,29.4,699.5,130.72,2.62,0,0.0735413022373139,0.1784556701468467,-0.0454250078046952,0.0707209489856548,0.114022859581624,17,2024-05-19,2024-08-30,1,74.0,140.0,5.0,951.2999999999998,373.4,309.0,64.39999999999998,1682.04,3.05,13.0,5.0,37.0,6.0,36.0,0.6366785714285713,0.7677142857142858,0.6422857142857142,55.0,0.6892857142857143,0.7580714285714286,0.7471428571428571,,,,669.0999999999999,0.5222697859631658,0.7547100716392751,0.7591567055393587,0.738240885768296,,,0.0621840810549727,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,48.0,14.0,14.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Соколки 2,Пшеница яровая,3.350857142857143,v17_physical_t_ha,True,1.0,66.66666666666667,3.0,0.0,5.0,1.3271428571428572,22.66666666666667,0.0,0.0,2.0,0.0,3.350857142857143,3.3508571000000003,3.3508571000000003,3.350857142857143,physical_t_ha,False
224,2024,44.0,3.0,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,52.0,0.5909423076923076,0.803,0.21,0.1764846270774725,0.48975,0.76125,0.0019344870423907,0.415,30.728999999999996,161.0,0.5930000000000001,35.0,3,2,3__44,14.549180327868852,34.0,566.6000000000001,2559.7499999999995,3.82,1.3684426229508198,25,447.6,119.00000000000016,1103.8,9,69,11,4,70.4,539.09,77.0,114.9,13.625806451612904,27.8,611.66,109.69,2.51,179.7,18.716666666666665,34.0,720.31,132.26,3.82,7,201.6,20.42258064516129,30.6,688.69,128.65,2.77,2,0.1338814481075216,0.4161321203102453,-0.182256862745098,-0.17881454248366,-0.1149409459369412,17,2023-09-07,2024-08-01,1,329.0,250.0,5.0,1443.4,1194.3,617.7099999999999,576.59,4043.85,3.82,25.0,9.0,190.0,12.0,68.0,0.5695588235294118,0.7901428571428571,0.4462857142857143,280.0,0.496,0.5281428571428571,0.4225689368770764,0.4189933554817275,0.4154177740863787,0.4082666112956811,696.6999999999998,0.5180781954887218,0.6097189314750291,0.7773579638752054,0.7743222789115646,0.6863402433528615,0.526463889182616,0.0530581693755346,3,1,4,1,1674.0,1.0,474.25,474.25,27.125,27.125,5.6175,5.6175,0.2075,0.2075,3.6175,3.6175,447.0,447.0,19.7,19.7,0.1575,0.1575,0.8775000000000001,0.8775000000000001,5.625,5.625,9.2325,9.2325,5.9750000000000005,5.9750000000000005,,,,,199.0,14.0,83.0,83.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,wheat_winter,Холодный ключ,Пшеница озимая,5.0582692307692305,v17_physical_t_ha,True,5.0,324.7307692307692,6.0,291.44230769230774,8.0,2.9817307692307686,89.44461538461539,39.1,0.0,6.346153846153847,0.0,5.0582692307692305,5.0582692,5.0582692,5.0582692307692305,physical_t_ha,False
226,2024,44.0,3.0,40.0,7.2,3.79,218.81,806.48818,8.56,420.0,52.0,0.576,0.789,0.238,0.162298158670061,0.483,0.73875,0.0019140226475099,0.45,29.952,162.0,0.551,35.0,3,2,3__44,14.626229508196722,33.2,533.5,2572.9399999999996,3.5,1.3404918032786888,22,453.21,80.29000000000002,1108.3000000000002,8,69,11,4,66.4,540.35,77.63,107.9,13.703225806451613,27.5,614.96,111.59,2.41,196.3,18.773333333333333,33.2,724.09,133.66,3.5,7,162.89999999999998,20.438709677419357,30.5,693.54,130.33,2.61,1,0.1100526835201606,0.3249354392135642,-0.1419643790849672,-0.1419643790849672,-0.1097080664951564,17,2023-09-10,2024-08-02,1,326.0,253.0,5.0,1436.5000000000002,1103.5,626.22,477.28,4020.64,3.5,22.0,8.0,191.0,12.0,69.0,0.5404513457556936,0.771,0.4621428571428572,277.0,0.4485714285714285,0.4388571428571429,0.3774916943521594,0.3752491694352159,0.3730066445182724,0.3685215946843854,688.5000000000001,0.4712366071428571,0.6000698611733094,0.7642576354679803,0.7452070844686649,0.6466938775510205,0.5314453292132161,0.0498608534322819,0,0,1,1,1674.0,1.0,443.0,443.0,29.4,29.4,1.03,1.03,0.14,0.14,1.3,1.3,388.0,388.0,18.0,18.0,0.12,0.12,0.3,0.3,6.8,6.8,5.78,5.78,5.7,5.7,,,,,,,,,,,,,,,,,,,,wheat_winter,Штаны,Пшеница озимая,4.9315,v17_physical_t_ha,True,5.0,353.75,6.0,317.5,8.0,3.0,93.25,50.6,0.0,6.375,0.0,4.9315,4.9315,4.9315,4.9315,physical_t_ha,False
227,2024,3.0,40.0,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,57.0,0.5265087719298246,0.754,0.171,0.2279088093112018,0.262,0.735,0.0059019477198124,0.519,30.011,168.0,0.583,37.0,1,2,40__3,14.626229508196722,33.2,533.5,2572.9399999999996,3.5,1.3404918032786888,22,453.21,80.29000000000002,1108.3000000000002,8,69,11,4,66.4,540.35,77.63,107.9,13.703225806451613,27.5,614.96,111.59,2.41,196.3,18.773333333333333,33.2,724.09,133.66,3.5,7,162.89999999999998,20.438709677419357,30.5,693.54,130.33,2.61,1,0.0958819405133831,0.268599536737772,-0.0469131652661063,-0.0380905695611577,0.046667216545029,17,2024-05-10,2024-08-16,1,83.0,131.0,5.0,1097.0000000000002,444.9,344.30999999999995,100.59000000000005,1858.74,3.5,20.0,8.0,41.0,11.0,43.0,0.6249900332225914,0.748,0.5401428571428571,40.0,0.6668571428571429,0.74,0.7356190476190476,0.6405714285714286,,,426.9,0.5323958060288334,0.7439081632653061,0.7365801749271137,0.7304444444444445,0.6045650080256825,,0.1206878690562519,1,1,14,1,1674.0,1.0,441.57142857142856,441.57142857142856,26.40357142857143,26.40357142857143,9.212142857142856,9.212142857142856,0.2999999999999999,0.2999999999999999,1.2228571428571426,1.2228571428571426,364.2142857142857,364.2142857142857,8.708571428571428,8.708571428571428,0.1121428571428571,0.1121428571428571,0.5778571428571428,0.5778571428571428,5.786428571428572,5.786428571428572,13.137142857142855,13.137142857142855,5.120714285714286,5.120714285714286,,,,,159.0,54.0,21.0,21.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,barley_spring,Большая Семёниха СК,Ячмень яровой,3.007739884393064,v17_physical_t_ha,True,1.0,0.0,2.0,0.0,5.0,3.0342485549132947,0.0,0.0,0.0,0.0,0.0,3.007739884393064,3.0077399,3.0077399,3.007739884393064,physical_t_ha,False
228,2024,40.0,44.0,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,52.0,0.4954999999999999,0.769,0.192,0.2027732249810876,0.34725,0.6975,0.0058915868092212,0.724,25.766,192.0,0.577,23.0,7,1,44__40,14.549180327868852,34.0,566.6000000000001,2559.7499999999995,3.82,1.3684426229508198,25,447.6,119.00000000000016,1103.8,9,69,11,4,70.4,539.09,77.0,114.9,13.625806451612904,27.8,611.66,109.69,2.51,179.7,18.716666666666665,34.0,720.31,132.26,3.82,7,201.6,20.42258064516129,30.6,688.69,128.65,2.77,2,0.0565464711007866,0.1636789915966385,-0.0657755005411254,0.1636789915966385,0.1469082718587031,17,2024-04-29,2024-09-20,1,94.0,120.0,5.0,1164.5,511.4,374.98,136.42000000000002,2042.75,3.82,25.0,9.0,47.0,11.0,42.0,0.552625850340136,0.7595714285714286,0.7194285714285714,75.0,0.412,0.4862857142857142,0.7055714285714286,0.7595714285714286,0.7132857142857143,,872.4999999999999,0.4068978102189781,0.4658559218559219,0.6613033707865168,0.7381006036217302,0.7286383884238898,,0.0627561519705328,2,1,2,1,1674.0,1.0,257.0,257.0,23.23,23.23,13.295,13.295,0.345,0.345,7.09,7.09,386.0,386.0,12.7,12.7,0.13,0.13,1.7999999999999998,1.7999999999999998,5.65,5.65,2.765,2.765,3.71,3.71,,,,,200.0,13.0,61.0,61.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sunflower,Бонн 1,Подсолнечник,3.0528813559322034,v17_physical_t_ha,True,1.0,101.69491525423727,4.0,0.0,7.0,2.139576271186441,10.169491525423728,46.77966101694915,0.0,0.0,0.0,3.0528813559322034,3.0528814,3.0528814,3.0528813559322034,physical_t_ha,False
229,2024,40.0,44.0,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,52.0,0.4446923076923077,0.676,0.127,0.1855686207788145,0.2995,0.62325,0.0053660774119693,0.658,23.124,197.0,0.549,24.0,7,1,44__40,14.549180327868852,34.0,566.6000000000001,2559.7499999999995,3.82,1.3684426229508198,25,447.6,119.00000000000016,1103.8,9,69,11,4,70.4,539.09,77.0,114.9,13.625806451612904,27.8,611.66,109.69,2.51,179.7,18.716666666666665,34.0,720.31,132.26,3.82,7,201.6,20.42258064516129,30.6,688.69,128.65,2.77,2,0.0458167657008984,0.1390401027077498,-0.0598569964349376,0.1390401027077498,0.0915358695372088,17,2024-04-29,2024-09-20,1,94.0,120.0,5.0,1164.5,511.4,374.98,136.42000000000002,2042.75,3.82,25.0,9.0,47.0,11.0,42.0,0.5012993197278911,0.6564285714285714,0.6564285714285714,93.0,0.4038571428571428,0.4652857142857143,0.6147142857142857,0.6364285714285715,0.6438095238095237,,1164.5,0.3790807453416149,0.4510500610500611,0.5995160513643659,0.6267454728370222,0.6373342857142859,,0.0375765009518698,1,1,1,1,1674.0,1.0,296.0,296.0,23.9,23.9,19.46,19.46,0.41,0.41,3.21,3.21,284.0,284.0,13.0,13.0,0.13,0.13,2.17,2.17,6.68,6.68,5.3,5.3,3.12,3.12,,,,,162.0,51.0,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sunflower,Бонн 2,Подсолнечник,3.2544166666666663,v17_physical_t_ha,True,1.0,100.0,4.0,0.0,7.0,2.235,10.0,46.0,0.0,0.0,0.0,3.2544166666666663,3.2544167,3.2544167,3.2544166666666663,physical_t_ha,False
230,2024,40.0,43.0,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,57.0,0.5184736842105263,0.797,0.181,0.2251170537830718,0.308,0.728,0.0066306718908122,0.688,29.552999999999997,194.0,0.6160000000000001,31.0,2,1,43__40,14.9672131147541,32.5,409.30000000000007,2595.14,3.24,1.35,24,466.73,-57.42999999999995,1142.4,8,72,6,4,62.8,544.65,80.48,81.3,14.029032258064516,27.2,622.74,116.16,2.41,110.9,19.01,32.5,730.26,136.94,3.24,7,154.3,20.625806451612902,30.5,697.49,133.15,2.62,1,0.0618696576731289,0.1276594949168479,-0.0429546054639804,0.0949887976402682,0.1127417794209587,17,2024-05-12,2024-09-23,1,81.0,133.0,5.0,1093.9000000000003,320.9,346.5,-25.600000000000023,1840.69,3.24,22.0,8.0,44.0,6.0,43.0,0.6032259136212624,0.791,0.7031428571428571,62.0,0.4892142857142857,0.7105714285714286,0.7834285714285715,0.7182857142857142,,,796.2000000000003,0.3889657142857142,0.5944567541302234,0.7572842490842491,0.7906645264847513,0.7224034536891681,,0.0643819298084852,3,1,8,1,1674.0,1.0,498.5,498.5,20.31,20.31,7.0525,7.0525,0.34875,0.34875,1.7525,1.7525,384.0,384.0,9.36625,9.36625,0.12,0.12,0.6637500000000001,0.6637500000000001,5.62125,5.62125,7.86625,7.86625,5.7075,5.7075,,,,,204.0,9.0,63.0,63.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,sunflower,Бригадная стрелка,Подсолнечник,3.2521793721973093,v17_physical_t_ha,True,1.0,180.1121076233184,4.0,0.4545454545454545,7.0,2.195403587443946,18.01121076233184,82.85156950672646,0.0,0.0,0.0,3.2521793721973093,3.2521794,3.2521794,3.2521793721973093,physical_t_ha,False
231,2024,43.0,40.0,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,57.0,0.5334736842105264,0.79,0.182,0.2362054640293145,0.267,0.766,0.006298594052457,0.486,30.408000000000005,178.0,0.6080000000000001,33.0,1,2,40__43,14.626229508196722,33.2,533.5,2572.9399999999996,3.5,1.3404918032786888,22,453.21,80.29000000000002,1108.3000000000002,8,69,11,4,66.4,540.35,77.63,107.9,13.703225806451613,27.5,614.96,111.59,2.41,196.3,18.773333333333333,33.2,724.09,133.66,3.5,7,162.89999999999998,20.438709677419357,30.5,693.54,130.33,2.61,1,0.090659280046566,0.1940667066593537,-0.0293031994047618,-0.0010969251336898,0.1115339811676783,17,2024-05-13,2024-09-09,1,80.0,134.0,5.0,1068.0000000000002,436.6,333.41999999999996,103.18,1799.27,3.5,19.0,8.0,39.0,11.0,42.0,0.6364149659863946,0.7877142857142857,0.5592857142857143,46.0,0.6883571428571429,0.7868571428571428,0.7807142857142857,0.6131904761904762,,,551.6,0.5030647270349787,0.7487029702970298,0.7856411149825785,0.7715521235521235,0.6130544863106534,,0.0975905200789993,2,1,9,1,1674.0,1.0,420.55555555555554,420.55555555555554,27.633333333333333,27.633333333333333,10.624444444444444,10.624444444444444,0.2788888888888888,0.2788888888888888,1.9811111111111108,1.9811111111111108,414.8888888888889,414.8888888888889,13.133333333333333,13.133333333333333,0.1144444444444444,0.1144444444444444,0.8033333333333333,0.8033333333333333,6.022222222222222,6.022222222222222,7.4,7.4,5.493333333333333,5.493333333333333,,,,,184.0,29.0,61.0,61.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Давыдкин увал левый,Пшеница яровая,3.8063829787234043,v17_physical_t_ha,True,1.0,103.28638497652582,3.0,0.0,5.0,2.206382978723404,35.11737089201878,0.0,0.0,3.0985915492957745,0.0,3.8063829787234043,3.8063830000000003,3.8063830000000003,3.8063829787234043,physical_t_ha,False
