field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years
222,2022,43.0,40.0,3.2700483870967743,physical_harvested_weight,False,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,57.0,0.4807017543859649,0.771,0.173,0.2244922508655399,0.24,0.699,0.0073893416858015,0.695,27.4,192.0,0.5980000000000001,28.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,3.52,1.734672131147541,39,537.93,-362.53,1115.1,5,92,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.0492593588422159,0.1883400913900914,-0.0506253968253968,0.1025644684944684,0.113311030403459,15
223,2022,43.0,40.0,3.2311428571428573,physical_harvested_weight,False,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,57.0,0.4455789473684211,0.734,0.182,0.2118301162565841,0.227,0.653,0.0068739420698145,0.634,25.398,191.0,0.552,26.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,3.52,1.734672131147541,39,537.93,-362.53,1115.1,5,92,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.0101996036118342,0.120331507936508,-0.0873998556998557,0.0329257671957671,0.0528765493624541,15
224,2022,43.0,40.0,3.079423076923077,physical_harvested_weight,False,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,59.0,0.4709152542372881,0.72,0.147,0.2071515688552048,0.254,0.681,0.006276179389898,0.589,27.784,176.0,0.573,31.0,1,2,40__43,15.168032786885249,32.9,254.4,2752.61,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,10,89,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,0.0364141691850158,0.132884126984127,-0.0569440211640212,-0.0569440211640212,0.0084492256335878,15
225,2022,43.0,40.0,4.58,estimate_normalized,True,4.0,,,,,,,57.0,0.5456491228070175,0.72,0.147,0.1865430190005164,0.405,0.707,0.0052016163837468,0.58,31.101999999999997,170.0,0.573,38.0,1,2,40__43,15.168032786885249,32.9,254.4,2752.61,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,10,89,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,0.0069502338636486,0.0933033163265306,-0.0719344444444444,-0.0719344444444444,-0.007483023220166,15
226,2022,43.0,40.0,1.6934999999999998,physical_harvested_weight,False,40.0,7.2,3.79,218.81,806.48818,8.56,420.0,59.0,0.4962542372881355,0.744,0.173,0.207939006150014,0.2764999999999999,0.715,0.006268143495921,0.541,29.278999999999996,184.0,0.571,33.0,1,2,40__43,15.449180327868852,32.9,226.5,2762.63,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,11,90,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,0.023192722833748,0.1430718734968734,-0.0590883116883116,-0.0543376984126983,0.0436370220459231,15
227,2022,44.0,44.0,2.217514450867052,physical_harvested_weight,False,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,66.0,0.4558030303030302,0.695,0.116,0.16470968212208,0.2847499999999999,0.60375,0.0040263486251034,0.427,30.083,177.0,0.579,30.0,4,1,44__44,15.449180327868852,32.9,226.5,2762.63,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,11,90,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,0.0379577077429945,0.1927242063492064,-0.1874487956487955,-0.1569337566137565,-0.0969305181723038,15
228,2022,43.0,44.0,4.564745762711865,physical_harvested_weight,False,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,59.0,0.4557966101694915,0.712,0.191,0.1985923155238369,0.2329999999999999,0.6665000000000001,0.0053694383949138,0.417,26.892,188.0,0.5209999999999999,27.0,5,1,44__43,15.168032786885249,32.9,254.4,2752.61,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,10,89,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,0.0230325148857957,0.1565840043290043,-0.1697101924001924,-0.1697101924001924,-0.0110337914183322,15
229,2022,43.0,44.0,2.841666666666667,physical_harvested_weight,False,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,57.0,0.3994912280701754,0.648,0.024,0.2044734892786595,0.204,0.589,0.0057755408907432,0.455,22.771,174.0,0.624,22.0,5,1,44__43,15.168032786885249,32.9,254.4,2752.61,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,10,89,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,0.0148828769911977,0.1391126334776334,-0.0993496031746031,-0.0787934175084175,0.0076682320410126,15
230,2022,40.0,44.0,3.257219730941704,physical_harvested_weight,False,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,64.0,0.4595625,0.75,0.085,0.2216028172062575,0.23675,0.69,0.0071328291611908,0.693,29.412000000000003,188.0,0.665,28.0,4,1,44__40,15.932786885245902,32.8,228.0,2773.68,3.78,1.9048360655737704,54,557.77,-329.77,1240.6999999999998,13,90,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,74.60000000000001,19.98064516129032,32.5,745.1800000000001,156.68,3.78,2,0.0131685571779823,0.1073962018140589,-0.1114490442890442,0.1029538455988456,0.0764767346309152,15
231,2022,44.0,44.0,1.5712340425531914,physical_harvested_weight,False,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,63.0,0.446031746031746,0.635,0.181,0.1335754906058823,0.3055,0.5575000000000001,0.0033885615641535,0.451,28.1,176.0,0.454,25.0,6,1,44__44,15.449180327868852,32.9,226.5,2762.63,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,11,90,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,0.010793592803434,0.1604357142857143,-0.1874177705627706,-0.1129432371332372,-0.1191397430999335,15
232,2022,44.0,44.0,1.847837837837838,physical_harvested_weight,False,296.0,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,62.0,0.4016129032258064,0.595,0.166,0.1208698786937517,0.301,0.485,0.0030129937557736,0.4,24.9,184.0,0.4289999999999999,15.0,6,1,44__44,15.449180327868852,32.9,226.5,2762.63,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,11,90,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,-0.0336986598506673,0.1069113662131519,-0.2299574847374848,-0.1742353246753247,-0.1754656506013438,15
233,2022,46.0,44.0,4.4169230769230765,physical_harvested_weight,False,39.0,6.7,3.57,211.75,698.55237,6.06,510.0,,,,,,,,,,,,,,3,1,44__46,15.449180327868852,32.9,226.5,2762.63,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,11,90,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,0.0130980834516613,0.1457093915343914,-0.1370667989417989,-0.1370667989417989,0.018010523648106,15
234,2022,43.0,44.0,3.975428571428571,physical_harvested_weight,False,35.0,6.5,3.73,181.31,492.74302,14.32,480.0,59.0,0.5020169491525424,0.7,0.13,0.1814366856486496,0.324,0.6705000000000001,0.0054427410307854,0.517,29.619,177.0,0.57,34.0,4,1,44__43,15.168032786885249,32.9,254.4,2752.61,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,10,89,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,-0.0004557883957581,0.0910893990929706,-0.1030633503401361,-0.1030633503401361,-0.0084778508519069,15
195,2023,44.0,44.0,0.8904065040650406,physical_harvested_weight,False,123.0,6.9,3.6425,225.2,499.4803025,7.5175,427.5,64.0,0.364328125,0.474,0.171,0.1074294906391367,0.27775,0.455,0.003411161215727,0.44,23.317,195.0,0.3029999999999999,0.0,5,1,44__44,13.717213114754095,36.6,194.49999999999997,2810.98,5.06,1.8557377049180328,49,530.6100000000001,-336.1100000000001,1084.0999999999997,14,88,13,6,43.6,566.39,77.7,31.4,11.361290322580643,26.9,731.18,131.1,2.79,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,65.5,21.038709677419355,36.6,743.37,157.54,5.06,6,-0.0605663337230712,0.0285188552188551,-0.1574630456349205,-0.1112639497655123,-0.1405162157158684,16
197,2023,44.0,44.0,1.0820991253644316,physical_harvested_weight,False,343.0,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,65.0,0.347,0.493,0.166,0.1056056525293691,0.264,0.444,0.0035786619383724,0.455,22.555,196.0,0.3269999999999999,0.0,5,1,44__44,14.235245901639344,37.0,156.1,2822.13,5.16,1.9070491803278689,50,556.4300000000001,-400.33,1139.1,14,94,20,6,37.9,569.96,80.9,24.1,11.86774193548387,27.3,732.59,137.07,2.9,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,-0.1061877175840652,0.0172290259740259,-0.2589274680180929,-0.1386270044191919,-0.2008325460708273,16
207,2023,44.0,44.0,1.068974844468488,physical_harvested_weight,False,110.91,6.875,3.55,244.935,425.663535,5.4125,412.5,63.0,0.3438253968253969,0.475,0.165,0.104032738998705,0.2475,0.4345,0.0034318138822238,0.475,21.661000000000005,207.0,0.3099999999999999,0.0,5,1,44__44,13.717213114754095,36.6,194.49999999999997,2810.98,5.06,1.8557377049180328,49,530.6100000000001,-336.1100000000001,1084.0999999999997,14,88,13,6,43.6,566.39,77.7,31.4,11.361290322580643,26.9,731.18,131.1,2.79,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,65.5,21.038709677419355,36.6,743.37,157.54,5.06,6,-0.0796573156484079,0.0275188407888407,-0.2599223958333333,-0.0842982142857142,-0.1852073597052457,16
208,2023,43.0,43.0,2.018076923076923,physical_harvested_weight,False,130.0,6.8,3.916,202.758,706.31834,5.7,504.0,62.0,0.4086451612903225,0.592,0.045,0.1416320877592309,0.354,0.557,0.0048051426238453,0.57,25.335999999999995,186.0,0.5469999999999999,21.0,2,1,43__43,13.404098360655736,36.2,158.1,2830.5299999999997,5.01,1.8172131147540984,46,550.18,-392.0799999999999,1059.4,12,95,13,6,41.5,571.1,77.82,34.2,11.1,26.6,732.41,136.25,2.82,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,-0.0610507536396024,0.0616979365079365,-0.1407262471655328,-0.0761208378427129,-0.0923128000063661,16
209,2023,44.0,43.0,1.4882148184982598,physical_harvested_weight,False,301.65,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,66.0,0.3476666666666667,0.547,0.178,0.1111008732657131,0.262,0.4347499999999999,0.0035821105791018,0.442,22.946,192.0,0.369,9.0,2,1,43__44,14.235245901639344,37.0,156.1,2822.13,5.16,1.9070491803278689,50,556.4300000000001,-400.33,1139.1,14,94,20,6,37.9,569.96,80.9,24.1,11.86774193548387,27.3,732.59,137.07,2.9,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,-0.0736393616015394,0.0254793915343915,-0.2357697056415805,-0.1997970238095237,-0.1788410165680673,16
210,2023,24.0,43.0,1.7267206477732793,physical_harvested_weight,False,247.0,7.2125,3.72,230.06625,480.10587375,9.455,423.75,66.0,0.4063484848484848,0.669,0.16,0.1591186418829485,0.2745,0.5467500000000001,0.0052950617827092,0.486,26.819,186.0,0.509,20.0,2,1,43__24,14.235245901639344,37.0,156.1,2822.13,5.16,1.9070491803278689,50,556.4300000000001,-400.33,1139.1,14,94,20,6,37.9,569.96,80.9,24.1,11.86774193548387,27.3,732.59,137.07,2.9,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,-0.0472614816034087,0.021435141941392,-0.1528246617965367,-0.1528246617965367,-0.0498923296780833,16
212,2023,43.0,43.0,2.9445588235294116,physical_harvested_weight,False,136.0,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,60.0,0.3614833333333333,0.603,0.131,0.1516671236256852,0.2405,0.52325,0.0053381075049243,0.589,21.689,212.0,0.472,18.0,2,1,43__43,13.404098360655736,36.2,158.1,2830.5299999999997,5.01,1.8172131147540984,46,550.18,-392.0799999999999,1059.4,12,95,13,6,41.5,571.1,77.82,34.2,11.1,26.6,732.41,136.25,2.82,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,-0.0736646478135408,-0.0023296378968253,-0.1765563686313686,-0.0023296378968253,-0.0583142781292781,16
213,2023,43.0,40.0,1.6768999999999998,estimate_normalized,True,14.0,7.2,3.39,148.5,272.23874,13.42,420.0,61.0,0.4147213114754098,0.612,0.166,0.1348985205897248,0.316,0.523,0.0046296923619196,0.494,25.298,186.0,0.4459999999999999,18.0,1,2,40__43,14.235245901639344,37.0,156.1,2822.13,5.16,1.9070491803278689,50,556.4300000000001,-400.33,1139.1,14,94,20,6,37.9,569.96,80.9,24.1,11.86774193548387,27.3,732.59,137.07,2.9,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,-0.0421285074522038,0.0099288888888888,-0.1362567460317461,-0.1362567460317461,-0.0948436230683998,16
214,2023,43.0,40.0,1.6103999999999998,estimate_normalized,True,9.0,7.1,3.67,236.12,399.02591,8.82,420.0,61.0,0.4131475409836066,0.599,0.168,0.1356736484634944,0.309,0.526,0.0046574922498201,0.488,25.202000000000005,179.0,0.4309999999999999,18.0,1,2,40__43,14.235245901639344,37.0,156.1,2822.13,5.16,1.9070491803278689,50,556.4300000000001,-400.33,1139.1,14,94,20,6,37.9,569.96,80.9,24.1,11.86774193548387,27.3,732.59,137.07,2.9,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,-0.0447435829258649,-0.0026766137566137,-0.1393938492063491,-0.1385913194444444,-0.0943670820622829,16
215,2023,3.0,43.0,2.2745063291139243,physical_harvested_weight,False,79.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,54.0,0.4349259259259259,0.604,0.189,0.1416472995718397,0.3325,0.5794999999999999,0.0050509451368789,0.567,23.486,192.0,0.415,20.0,2,1,43__3,13.577868852459018,37.2,186.29999999999995,2808.87,5.25,1.82155737704918,47,519.62,-333.32000000000005,1074.4,16,88,13,6,45.2,570.22,74.26,27.0,11.316129032258065,26.3,729.15,129.18,2.6,56.9,19.233333333333334,34.2,770.41,158.9,4.3,8,57.2,21.200000000000003,37.2,739.09,157.28,5.25,8,-0.0429983173969511,-0.0050231488997113,-0.0784638933982684,-0.0590296875,-0.0560259630762755,16
216,2023,3.0,43.0,2.696783783783784,physical_harvested_weight,False,37.0,6.4,3.71,242.68,688.96085,7.64,540.0,53.0,0.4972830188679246,0.664,0.165,0.1524012055316171,0.414,0.627,0.0045751374620989,0.552,26.356000000000005,162.0,0.499,30.0,2,1,43__3,13.577868852459018,37.2,186.29999999999995,2808.87,5.25,1.82155737704918,47,518.9399999999999,-332.64,1074.4,16,88,13,6,45.2,570.22,74.12,27.0,11.316129032258065,26.3,729.15,128.98,2.6,56.9,19.233333333333334,34.2,770.41,158.74,4.3,8,57.2,21.200000000000003,37.2,739.09,157.1,5.25,8,-0.0473883098396439,0.0693927556818181,-0.1353632169913419,-0.1064673809523808,-0.0823446469931212,16
217,2023,3.0,43.0,2.021480392156863,physical_harvested_weight,False,408.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,64.0,0.33015625,0.582,0.138,0.1425266662275431,0.21575,0.481,0.0047107994939759,0.574,21.130000000000003,212.0,0.4439999999999999,13.0,2,1,43__3,13.404098360655736,36.2,158.1,2830.5299999999997,5.01,1.8172131147540984,46,550.18,-392.0799999999999,1059.4,12,95,13,6,41.5,571.1,77.82,34.2,11.1,26.6,732.41,136.25,2.82,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,-0.0973910605950486,-0.00817791005291,-0.2258308705183705,-0.0286606398809524,-0.1024230276992972,16
218,2023,3.0,43.0,3.3693589743589745,physical_harvested_weight,False,39.0,7.2,3.87,198.74,289.9543,4.86,390.0,56.0,0.4423035714285714,0.655,0.132,0.154538011926199,0.31425,0.5782499999999999,0.0053580826595691,0.561,24.769,195.0,0.523,30.0,2,1,43__3,13.404098360655736,36.2,158.1,2830.5299999999997,5.01,1.8172131147540984,46,550.18,-392.0799999999999,1059.4,12,95,13,6,41.5,571.1,77.82,34.2,11.1,26.6,732.41,136.25,2.82,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,-0.0100934106131362,0.0756225925925926,-0.0801637188208616,-0.0381968253968254,-0.0073591785818348,16
219,2023,40.0,43.0,2.802523809523809,physical_harvested_weight,False,210.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,64.0,0.3510625,0.716,0.171,0.1932690704529568,0.219,0.501,0.0061950433944069,0.689,22.468,203.0,0.5449999999999999,16.0,2,1,43__40,14.235245901639344,37.0,156.1,2822.13,5.16,1.9070491803278689,50,556.4300000000001,-400.33,1139.1,14,94,20,6,37.9,569.96,80.9,24.1,11.86774193548387,27.3,732.59,137.07,2.9,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,-0.0645072081801943,0.0787566648629147,-0.2110049405455655,0.0787566648629147,0.0108412790876658,16
220,2023,3.0,43.0,3.3728800000000003,physical_harvested_weight,False,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,54.0,0.4876296296296296,0.691,0.058,0.1671483369031605,0.3915,0.6335,0.0058937456965345,0.601,26.331999999999997,194.0,0.6329999999999999,28.0,2,1,43__3,13.404098360655736,36.2,158.1,2830.5299999999997,5.01,1.8172131147540984,46,550.18,-392.0799999999999,1059.4,12,95,13,6,41.5,571.1,77.82,34.2,11.1,26.6,732.41,136.25,2.82,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,-0.0150850079277378,0.0596902910052909,-0.1573404151404151,-0.0130566964285714,0.0065012522466849,16
222,2023,3.0,43.0,4.5005,physical_harvested_weight,False,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,57.0,0.4068771929824561,0.617,0.138,0.1564229612722291,0.28,0.57,0.005608989730275,0.541,23.192,184.0,0.479,19.0,2,1,43__3,13.404098360655736,36.2,158.1,2830.5299999999997,5.01,1.8172131147540984,46,550.18,-392.0799999999999,1059.4,12,95,13,6,41.5,571.1,77.82,34.2,11.1,26.6,732.41,136.25,2.82,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,-0.0426452984757058,0.0217771462912088,-0.0912162169312169,-0.0268677522130645,-0.0147707686311704,16
223,2023,3.0,43.0,2.3584285714285715,physical_harvested_weight,False,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,58.0,0.373551724137931,0.607,0.116,0.1565972400793693,0.2565,0.5525,0.0054360339896051,0.595,21.665999999999997,203.0,0.491,19.0,2,1,43__3,13.404098360655736,36.2,158.1,2830.5299999999997,5.01,1.8172131147540984,46,550.18,-392.0799999999999,1059.4,12,95,13,6,41.5,571.1,77.82,34.2,11.1,26.6,732.41,136.25,2.82,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,-0.0852399409050176,0.0202173859126983,-0.1941528115981241,0.0202173859126983,-0.0464063748678983,16
224,2023,3.0,43.0,2.481451923076923,physical_harvested_weight,False,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,57.0,0.4321754385964911,0.606,0.18,0.1511747127753261,0.327,0.564,0.0047634274680728,0.49,24.633999999999997,192.0,0.426,28.0,2,1,43__3,13.577868852459018,37.2,186.29999999999995,2808.87,5.25,1.82155737704918,47,518.9399999999999,-332.64,1074.4,16,88,13,6,45.2,570.22,74.12,27.0,11.316129032258065,26.3,729.15,128.98,2.6,56.9,19.233333333333334,34.2,770.41,158.74,4.3,8,57.2,21.200000000000003,37.2,739.09,157.1,5.25,8,-0.0419782316821323,0.0592857458513709,-0.1645955086580086,-0.153794742063492,-0.0955890609186565,16
226,2023,3.0,43.0,1.1793749999999998,physical_harvested_weight,False,40.0,7.2,3.79,218.81,806.48818,8.56,420.0,55.0,0.4109454545454544,0.584,0.144,0.1414116387368731,0.313,0.544,0.0048355668299054,0.524,22.601999999999993,183.0,0.4399999999999999,23.0,2,1,43__3,13.717213114754095,36.6,194.49999999999997,2810.98,5.06,1.8557377049180328,49,530.6100000000001,-336.1100000000001,1084.0999999999997,14,88,13,6,43.6,566.39,77.7,31.4,11.361290322580643,26.9,731.18,131.1,2.79,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,65.5,21.038709677419355,36.6,743.37,157.54,5.06,6,-0.0866601418992101,-0.0444980687830688,-0.1376515534812409,-0.1135547619047618,-0.0889506600228475,16
227,2023,40.0,44.0,2.6015895953757227,physical_harvested_weight,False,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,64.0,0.3844062499999999,0.746,0.149,0.2048036192574181,0.22975,0.5812499999999999,0.0068495724962985,0.684,24.601999999999997,204.0,0.597,18.0,5,1,44__40,13.717213114754095,36.6,194.49999999999997,2810.98,5.06,1.8557377049180328,49,530.6100000000001,-336.1100000000001,1084.0999999999997,14,88,13,6,43.6,566.39,77.7,31.4,11.361290322580643,26.9,731.18,131.1,2.79,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,65.5,21.038709677419355,36.6,743.37,157.54,5.06,6,-0.0515030090399123,0.1310078255078255,-0.1938289659992784,0.1018265625,0.0615095173107121,16
228,2023,44.0,43.0,1.5016949152542372,physical_harvested_weight,False,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,55.0,0.3992,0.551,0.231,0.1039780396394966,0.312,0.486,0.0028495955470126,0.379,21.956,169.0,0.32,6.0,6,1,43__44,13.577868852459018,37.2,186.29999999999995,2808.87,5.25,1.82155737704918,47,518.9399999999999,-332.64,1074.4,16,88,13,6,45.2,570.22,74.12,27.0,11.316129032258065,26.3,729.15,128.98,2.6,56.9,19.233333333333334,34.2,770.41,158.74,4.3,8,57.2,21.200000000000003,37.2,739.09,157.1,5.25,8,-0.0442602757541241,0.0370523809523809,-0.1760798678751803,-0.1760798678751803,-0.1283638701691826,16
229,2023,44.0,43.0,3.443333333333334,physical_harvested_weight,False,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,56.0,0.4022321428571428,0.568,0.154,0.1513570743864875,0.2515,0.5357500000000001,0.0043619211950633,0.455,22.525,167.0,0.4139999999999999,24.0,6,1,43__44,13.577868852459018,37.2,186.29999999999995,2808.87,5.25,1.82155737704918,47,518.9399999999999,-332.64,1074.4,16,88,13,6,45.2,570.22,74.12,27.0,11.316129032258065,26.3,729.15,128.98,2.6,56.9,19.233333333333334,34.2,770.41,158.74,4.3,8,57.2,21.200000000000003,37.2,739.09,157.1,5.25,8,-0.0010465887194515,0.0732966666666667,-0.0778219539141414,-0.0778219539141414,-0.0326629510882635,16
230,2023,43.0,40.0,0.9786995515695068,physical_harvested_weight,False,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,63.0,0.3460317460317459,0.58,0.14,0.1339697867210895,0.2575,0.4825,0.0046412107447513,0.58,21.799999999999997,213.0,0.4399999999999999,14.0,1,2,40__43,14.235245901639344,37.0,156.1,2822.13,5.16,1.9070491803278689,50,556.4300000000001,-400.33,1139.1,14,94,20,6,37.9,569.96,80.9,24.1,11.86774193548387,27.3,732.59,137.07,2.9,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,-0.1079052590765342,-0.010313112073112,-0.2338507308663558,-0.0183835475288599,-0.1212022247392364,16
