field_id,year,yield_t_ha,harvested_weight_t,completed_area_ha,completed_date,humidity,protein_content,oil_content,operation_id
361,2024,4.7005,188.02,40.0,2024-08-14,0.0,0.0,0.0,30329
361,2025,4.492380952380953,188.68,42.0,2025-08-06,0.0,0.0,0.0,35421
362,2021,2.774871794871795,324.66,117.0,2021-10-21,0.0,0.0,0.0,7628
362,2022,3.5694017094017094,417.62,117.0,2022-09-03,0.0,0.0,0.0,9391
362,2023,3.3333333333333335,390.0,117.0,2023-09-12,0.0,0.0,0.0,16378
362,2024,3.491965811965812,408.56,117.0,2024-09-22,0.0,0.0,0.0,31105
362,2025,3.5128205128205128,411.0,117.0,2025-09-19,0.0,0.0,0.0,35773
363,2021,2.518181818181818,193.9,77.0,2021-10-22,0.0,0.0,0.0,7629
363,2022,4.46025974025974,343.44,77.0,2022-08-25,0.0,0.0,0.0,9392
363,2023,2.303896103896104,177.4,77.0,2023-10-11,0.0,0.0,0.0,16425
363,2024,3.9771428571428573,306.24,77.0,2024-08-24,0.0,0.0,0.0,30330
363,2025,3.0779220779220777,237.0,77.0,2025-10-10,0.0,0.0,0.0,36407
364,2021,2.8564166666666666,137.108,48.0,2021-10-20,0.0,0.0,0.0,7630
364,2022,4.104166666666667,197.0,48.0,2022-09-02,0.0,0.0,0.0,9393
364,2023,3.08,147.84,48.0,2023-08-24,0.0,0.0,0.0,16415
364,2024,3.2274999999999996,154.92,48.0,2024-09-21,0.0,0.0,0.0,31106
364,2025,5.088333333333334,244.24,48.0,2025-09-08,0.0,0.0,0.0,35774
365,2021,3.129,187.74,60.0,2021-10-16,0.0,0.0,0.0,7631
365,2022,3.8606666666666665,231.64,60.0,2022-08-30,0.0,0.0,0.0,9394
365,2023,1.223103448275862,70.94,58.0,2023-10-12,0.0,0.0,0.0,17642
365,2024,3.216666666666667,193.0,60.0,2024-09-21,0.0,0.0,0.0,31107
365,2025,4.023333333333333,241.4,60.0,2025-09-14,0.0,0.0,0.0,35775
366,2021,3.3985714285714286,47.58,14.0,2021-07-30,0.0,0.0,0.0,6498
367,2021,3.9545454545454546,174.0,44.0,2021-07-29,0.0,0.0,0.0,6499
367,2022,2.5854545454545454,113.76,44.0,2022-08-24,0.0,0.0,0.0,9396
367,2023,2.6066666666666665,86.02,33.0,2023-10-07,0.0,0.0,0.0,16426
367,2024,3.9521212121212117,130.42,33.0,2024-08-20,0.0,0.0,0.0,30331
367,2025,5.483529411764706,186.44,34.0,2025-08-16,0.0,0.0,0.0,35550
368,2021,3.623850267379679,677.66,187.0,2021-07-31,0.0,0.0,0.0,6500
368,2022,2.872727272727273,537.2,187.0,2022-09-21,0.0,0.0,0.0,9397
368,2023,2.5308108108108107,468.2,185.0,2023-09-03,0.0,0.0,0.0,16379
368,2024,3.976042780748663,743.52,187.0,2024-08-13,0.0,0.0,0.0,30152
368,2025,2.9998913043478264,551.98,184.0,2025-10-16,0.0,0.0,0.0,36408
369,2021,4.096243093922651,741.42,181.0,2021-07-31,0.0,0.0,0.0,6501
369,2022,2.6805594405594406,766.64,286.0,2022-09-20,0.0,0.0,0.0,11174
369,2023,2.2557597173144877,638.38,283.0,2023-09-01,0.0,0.0,0.0,16380
369,2024,3.8210877192982458,1089.01,285.0,2024-08-03,0.0,0.0,0.0,30099
369,2025,3.581451612903226,888.2,248.0,2025-09-25,0.0,0.0,0.0,36409
370,2021,1.752,26.28,15.0,2021-08-07,0.0,0.0,0.0,6502
370,2022,3.428,51.42,15.0,2022-09-20,0.0,0.0,0.0,9399
370,2023,1.709230769230769,22.22,13.0,2023-09-01,0.0,0.0,0.0,16381
370,2024,4.274615384615385,55.57,13.0,2024-08-02,0.0,0.0,0.0,30100
370,2025,3.573846153846154,46.46,13.0,2025-07-18,0.0,0.0,0.0,35132
371,2021,2.0984615384615384,27.28,13.0,2021-07-29,0.0,0.0,0.0,6503
371,2022,3.946153846153846,51.3,13.0,2022-08-22,0.0,0.0,0.0,9400
371,2023,3.2169230769230768,41.82,13.0,2023-10-07,0.0,0.0,0.0,16427
371,2024,5.176923076923076,67.3,13.0,2024-08-19,0.0,0.0,0.0,30332
371,2025,5.615384615384615,73.0,13.0,2025-08-16,0.0,0.0,0.0,35551
372,2021,1.01,60.6,60.0,2021-08-06,0.0,0.0,0.0,6504
372,2022,3.702222222222222,399.84,108.0,2022-09-08,0.0,0.0,0.0,9401
372,2023,1.6725999999999999,167.26,100.0,2023-08-27,0.0,0.0,0.0,16416
372,2024,2.254423076923077,234.46,104.0,2024-10-01,0.0,0.0,0.0,31108
372,2025,4.016923076923077,417.76,104.0,2025-08-22,0.0,0.0,0.0,35552
373,2021,3.087433628318584,697.76,226.0,2021-08-07,0.0,0.0,0.0,6505
373,2022,2.2598326359832637,540.1,239.0,2022-08-22,0.0,0.0,0.0,9402
373,2023,2.3375330396475773,530.62,227.0,2023-10-07,0.0,0.0,0.0,16428
373,2024,3.9784140969162998,903.1,227.0,2024-08-19,0.0,0.0,0.0,30333
373,2025,3.1368888888888886,705.8,225.0,2025-09-27,0.0,0.0,0.0,36410
374,2021,4.776071428571428,267.46,56.0,2021-08-07,0.0,0.0,0.0,6506
374,2022,3.8834615384615385,201.94,52.0,2022-08-22,0.0,0.0,0.0,9403
374,2023,2.316923076923077,120.48,52.0,2023-10-07,0.0,0.0,0.0,16429
374,2024,4.47921568627451,228.44,51.0,2024-08-19,0.0,0.0,0.0,30334
374,2025,5.3494117647058825,272.82,51.0,2025-08-15,0.0,0.0,0.0,35553
375,2021,2.206153846153846,28.68,13.0,2021-08-06,0.0,0.0,0.0,6507
375,2022,4.341538461538462,56.44,13.0,2022-09-08,0.0,0.0,0.0,9404
375,2023,4.08,53.04,13.0,2023-10-07,0.0,0.0,0.0,16430
375,2024,4.658461538461538,60.56,13.0,2024-08-19,0.0,0.0,0.0,30335
375,2025,5.226153846153846,67.94,13.0,2025-08-15,0.0,0.0,0.0,35554
376,2021,3.2995604395604397,300.26,91.0,2021-07-31,0.0,0.0,0.0,6508
377,2021,3.4756521739130433,159.88,46.0,2021-07-29,0.0,0.0,0.0,6509
377,2022,2.7578260869565216,126.86,46.0,2022-08-05,0.0,0.0,0.0,9406
377,2023,2.367391304347826,108.9,46.0,2023-10-06,0.0,0.0,0.0,16431
377,2024,3.7969565217391303,174.66,46.0,2024-08-17,0.0,0.0,0.0,30336
377,2025,3.0659574468085107,144.1,47.0,2025-09-27,0.0,0.0,0.0,36411
378,2021,3.5507692307692307,138.48,39.0,2021-09-17,0.0,0.0,0.0,7130
378,2022,4.207179487179488,164.08,39.0,2022-09-07,0.0,0.0,0.0,9407
378,2023,2.0811111111111114,74.92,36.0,2023-08-27,0.0,0.0,0.0,16417
378,2024,2.6641025641025644,103.9,39.0,2024-10-01,0.0,0.0,0.0,31109
378,2025,5.536410256410256,215.92,39.0,2025-08-16,0.0,0.0,0.0,35555
379,2021,2.15444976076555,450.28,209.0,2021-08-08,0.0,0.0,0.0,6510
379,2022,2.0983574879227054,434.36,207.0,2022-08-24,0.0,0.0,0.0,9408
379,2023,2.722512077294686,563.56,207.0,2023-10-05,0.0,0.0,0.0,16432
379,2024,3.8770334928229664,810.3,209.0,2024-08-22,0.0,0.0,0.0,30337
379,2025,4.470873786407767,921.0,206.0,2025-08-08,0.0,0.0,0.0,35556
380,2021,1.9683333333333335,23.62,12.0,2021-08-07,0.0,0.0,0.0,6511
381,2021,2.6253333333333333,157.52,60.0,2021-09-04,0.0,0.0,0.0,7131
381,2022,3.2013333333333334,192.08,60.0,2022-08-21,0.0,0.0,0.0,9410
381,2023,2.8489999999999998,170.94,60.0,2023-09-20,0.0,0.0,0.0,16382
381,2024,1.9669999999999999,118.02,60.0,2024-08-23,0.0,0.0,0.0,30574
381,2025,4.402295081967213,268.54,61.0,2025-08-20,0.0,0.0,0.0,35776
382,2021,3.1325984251968504,397.84,127.0,2021-09-10,0.0,0.0,0.0,7132
382,2022,3.9132283464566933,496.98,127.0,2022-08-17,0.0,0.0,0.0,9411
382,2023,1.8373228346456694,233.34,127.0,2023-09-27,0.0,0.0,0.0,16383
382,2024,3.635968992248062,469.04,129.0,2024-09-27,0.0,0.0,0.0,31110
382,2025,5.214573643410852,672.68,129.0,2025-09-07,0.0,0.0,0.0,35777
383,2021,3.1752631578947366,60.33,19.0,2021-08-29,0.0,0.0,0.0,7133
384,2021,2.359225806451613,365.68,155.0,2021-09-06,0.0,0.0,0.0,7134
384,2022,3.8010322580645157,589.16,155.0,2022-08-20,0.0,0.0,0.0,9413
384,2023,1.383483870967742,214.44,155.0,2023-09-12,0.0,0.0,0.0,16384
384,2024,3.3430573248407645,524.86,157.0,2024-09-26,0.0,0.0,0.0,31111
384,2025,3.9028025477707007,612.74,157.0,2025-09-18,0.0,0.0,0.0,35778
386,2021,3.405688073394496,371.22,109.0,2021-08-30,0.0,0.0,0.0,7135
386,2022,2.417614678899082,263.52,109.0,2022-09-18,0.0,0.0,0.0,9414
386,2023,2.941467889908257,320.62,109.0,2023-08-21,0.0,0.0,0.0,16385
386,2024,5.172844036697248,563.84,109.0,2024-07-31,0.0,0.0,0.0,29961
386,2025,2.9811009174311924,324.94,109.0,2025-10-16,0.0,0.0,0.0,36412
387,2021,2.964625,237.17,80.0,2021-08-29,0.0,0.0,0.0,7136
387,2022,2.201020408163265,215.7,98.0,2022-08-08,0.0,0.0,0.0,9415
387,2023,3.2834693877551016,321.78,98.0,2023-10-03,0.0,0.0,0.0,16433
387,2024,4.1988,419.88,100.0,2024-09-05,0.0,0.0,0.0,30338
387,2025,4.1764,417.64,100.0,2025-08-11,0.0,0.0,0.0,35557
388,2022,3.2359999999999998,64.72,20.0,2022-07-26,0.0,0.0,0.0,9416
388,2023,2.2079999999999997,44.16,20.0,2023-09-04,0.0,0.0,0.0,16386
388,2024,2.803,56.06,20.0,2024-10-01,0.0,0.0,0.0,31112
388,2025,5.218999999999999,104.38,20.0,2025-08-18,0.0,0.0,0.0,35779
389,2022,3.742857142857143,26.2,7.0,2022-09-22,0.0,0.0,0.0,9417
389,2023,3.525714285714286,24.68,7.0,2023-09-08,0.0,0.0,0.0,16387
389,2024,4.4775,35.82,8.0,2024-09-06,0.0,0.0,0.0,30339
389,2025,5.1225,40.98,8.0,2025-09-28,0.0,0.0,0.0,36413
390,2021,3.203928571428571,179.42,56.0,2021-08-26,0.0,0.0,0.0,7137
390,2022,2.420714285714286,135.56,56.0,2022-07-27,0.0,0.0,0.0,9418
390,2023,2.6717857142857144,149.62,56.0,2023-08-21,0.0,0.0,0.0,16388
390,2024,4.0285714285714285,225.6,56.0,2024-09-25,0.0,0.0,0.0,31113
390,2025,4.868214285714286,272.62,56.0,2025-08-17,0.0,0.0,0.0,35780
391,2021,2.1729032258064516,67.36,31.0,2021-09-07,0.0,0.0,0.0,7138
391,2022,3.0354838709677416,94.1,31.0,2022-09-23,0.0,0.0,0.0,9419
391,2023,2.02,62.62,31.0,2023-09-18,0.0,0.0,0.0,16389
391,2024,4.624375,147.98,32.0,2024-08-28,0.0,0.0,0.0,30340
391,2025,4.1,131.2,32.0,2025-10-09,0.0,0.0,0.0,36414
392,2021,4.514594594594595,167.04,37.0,2021-09-07,0.0,0.0,0.0,7139
392,2022,2.7394594594594595,101.36,37.0,2022-09-23,0.0,0.0,0.0,9420
392,2023,1.2345945945945946,45.68,37.0,2023-09-19,0.0,0.0,0.0,16390
392,2024,4.623783783783784,171.08,37.0,2024-08-28,0.0,0.0,0.0,30341
392,2025,3.5,129.5,37.0,2025-10-09,0.0,0.0,0.0,36415
393,2021,2.9732142857142856,333.0,112.0,2021-09-05,0.0,0.0,0.0,7140
393,2022,2.641276595744681,372.42,141.0,2022-09-26,0.0,0.0,0.0,11175
393,2023,2.8076595744680852,395.88,141.0,2023-09-17,0.0,0.0,0.0,16391
393,2024,3.0976223776223777,442.96,143.0,2024-10-02,0.0,0.0,0.0,31114
393,2025,4.924335664335664,704.18,143.0,2025-08-24,0.0,0.0,0.0,35781
394,2021,3.00875,240.7,80.0,2021-09-03,0.0,0.0,0.0,7141
395,2021,2.7353125,175.06,64.0,2021-09-15,0.0,0.0,0.0,7142
395,2022,2.9053125,185.94,64.0,2022-08-22,0.0,0.0,0.0,9423
395,2023,2.4253125,155.22,64.0,2023-10-20,0.0,0.0,0.0,16434
395,2024,3.98,254.72,64.0,2024-08-20,0.0,0.0,0.0,30342
395,2025,4.1759375,267.26,64.0,2025-09-21,0.0,0.0,0.0,35782
396,2021,4.163125,133.22,32.0,2021-09-07,0.0,0.0,0.0,7143
396,2022,1.316875,42.14,32.0,2022-09-23,0.0,0.0,0.0,9424
396,2023,1.9825,63.44,32.0,2023-09-18,0.0,0.0,0.0,16392
396,2024,4.926060606060606,162.56,33.0,2024-08-27,0.0,0.0,0.0,30343
396,2025,3.272727272727273,108.0,33.0,2025-10-09,0.0,0.0,0.0,36416
397,2021,2.062452830188679,218.62,106.0,2021-08-28,0.0,0.0,0.0,7144
397,2022,2.837948717948718,332.04,117.0,2022-09-17,0.0,0.0,0.0,11176
397,2023,2.456410256410256,287.4,117.0,2023-09-04,0.0,0.0,0.0,16393
397,2024,4.936896551724137,572.68,116.0,2024-08-05,0.0,0.0,0.0,30153
397,2025,2.1965,263.58,120.0,2025-07-18,0.0,0.0,0.0,35133
398,2021,4.766666666666667,28.6,6.0,2021-09-17,0.0,0.0,0.0,7145
398,2022,3.92,11.76,3.0,2022-08-17,0.0,0.0,0.0,10988
400,2021,3.56,64.08,18.0,2021-09-17,0.0,0.0,0.0,7146
400,2022,0.6366666666666667,11.46,18.0,2022-08-20,0.0,0.0,0.0,10989
401,2021,4.2733333333333325,64.1,15.0,2021-09-17,0.0,0.0,0.0,7147
401,2022,7.492,112.38,15.0,2022-08-20,0.0,0.0,0.0,10990
402,2022,2.7027027027027026,100.0,37.0,2022-07-24,0.0,0.0,0.0,9426
402,2023,1.6199999999999999,59.94,37.0,2023-08-08,0.0,0.0,0.0,16394
402,2024,3.6572972972972972,135.32,37.0,2024-10-01,0.0,0.0,0.0,31115
402,2025,5.235135135135135,193.7,37.0,2025-08-18,0.0,0.0,0.0,35783
403,2021,3.3825581395348836,290.9,86.0,2021-09-11,0.0,0.0,0.0,7148
403,2022,3.9586046511627906,340.44,86.0,2022-08-05,0.0,0.0,0.0,9427
403,2023,2.048604651162791,176.18,86.0,2023-08-10,0.0,0.0,0.0,16395
403,2024,3.8331764705882354,325.82,85.0,2024-09-28,0.0,0.0,0.0,31116
403,2025,5.734117647058823,487.4,85.0,2025-09-21,0.0,0.0,0.0,35784
405,2021,3.4904093567251464,596.86,171.0,2021-08-27,0.0,0.0,0.0,7149
405,2022,2.3405847953216377,400.24,171.0,2022-08-06,0.0,0.0,0.0,9428
405,2023,2.1315789473684212,364.5,171.0,2023-08-22,0.0,0.0,0.0,16396
405,2024,2.2403508771929825,383.1,171.0,2024-09-23,0.0,0.0,0.0,30812
405,2025,1.9138596491228068,327.27,171.0,2025-08-28,0.0,0.0,0.0,35952
406,2021,2.9400000000000004,64.68,22.0,2021-08-30,0.0,0.0,0.0,7150
406,2022,1.9827272727272727,43.62,22.0,2022-08-08,0.0,0.0,0.0,9429
406,2023,2.6836363636363636,59.04,22.0,2023-10-02,0.0,0.0,0.0,16435
406,2024,3.263478260869565,75.06,23.0,2024-09-05,0.0,0.0,0.0,30344
406,2025,3.891304347826087,89.5,23.0,2025-08-14,0.0,0.0,0.0,35558
407,2022,2.7733333333333334,24.96,9.0,2022-07-26,0.0,0.0,0.0,9430
407,2023,2.304444444444444,20.74,9.0,2023-09-27,0.0,0.0,0.0,16397
407,2024,2.7555555555555555,24.8,9.0,2024-09-25,0.0,0.0,0.0,31117
408,2021,3.4680701754385965,197.68,57.0,2021-09-07,0.0,0.0,0.0,7151
408,2022,2.6842105263157894,153.0,57.0,2022-09-23,0.0,0.0,0.0,9431
408,2023,1.656140350877193,94.4,57.0,2023-09-19,0.0,0.0,0.0,16398
408,2024,4.508070175438596,256.96,57.0,2024-08-28,0.0,0.0,0.0,30345
408,2025,3.5336842105263155,201.42,57.0,2025-10-09,0.0,0.0,0.0,36417
409,2021,2.427906976744186,104.4,43.0,2021-09-06,0.0,0.0,0.0,7152
409,2022,2.6706976744186046,114.84,43.0,2022-09-26,0.0,0.0,0.0,11177
409,2023,2.5293023255813956,108.76,43.0,2023-09-18,0.0,0.0,0.0,16399
409,2024,4.935348837209302,212.22,43.0,2024-08-27,0.0,0.0,0.0,30346
409,2025,2.956279069767442,127.12,43.0,2025-09-28,0.0,0.0,0.0,36418
410,2021,3.5784,89.46,25.0,2021-09-06,0.0,0.0,0.0,7153
410,2022,2.7344,68.36,25.0,2022-09-23,0.0,0.0,0.0,9433
410,2023,2.0831999999999997,52.08,25.0,2023-09-18,0.0,0.0,0.0,16400
410,2024,5.5360000000000005,138.4,25.0,2024-08-27,0.0,0.0,0.0,30347
410,2025,3.5672,89.18,25.0,2025-10-10,0.0,0.0,0.0,36419
411,2021,3.3794202898550725,466.36,138.0,2021-09-01,0.0,0.0,0.0,7154
411,2022,2.331159420289855,321.7,138.0,2022-09-22,0.0,0.0,0.0,9434
411,2023,2.796521739130435,385.92,138.0,2023-09-09,0.0,0.0,0.0,16401
411,2024,2.626714285714286,367.74,140.0,2024-09-06,0.0,0.0,0.0,30348
411,2025,2.8207142857142857,394.9,140.0,2025-09-28,0.0,0.0,0.0,36420
412,2021,3.440727272727273,189.24,55.0,2021-08-27,0.0,0.0,0.0,7155
412,2022,2.478909090909091,136.34,55.0,2022-07-28,0.0,0.0,0.0,9435
412,2023,3.3007272727272725,181.54,55.0,2023-08-21,0.0,0.0,0.0,16402
412,2024,4.356727272727273,239.62,55.0,2024-09-25,0.0,0.0,0.0,31118
412,2025,4.6632727272727275,256.48,55.0,2025-08-17,0.0,0.0,0.0,35785
414,2021,3.512465753424658,512.82,146.0,2021-09-11,0.0,0.0,0.0,7156
414,2022,3.1254794520547944,456.32,146.0,2022-09-24,0.0,0.0,0.0,9436
414,2023,2.6454794520547944,386.24,146.0,2023-08-09,19.0,0.0,0.0,16403
414,2024,5.663586206896552,821.22,145.0,2024-08-07,0.0,0.0,0.0,30154
414,2025,4.15848275862069,602.98,145.0,2025-07-29,0.0,0.0,0.0,35422
415,2021,2.8478125,182.26,64.0,2021-08-27,0.0,0.0,0.0,7157
415,2022,2.0121875,128.78,64.0,2022-08-07,0.0,0.0,0.0,9437
415,2023,3.02875,193.84,64.0,2023-10-03,0.0,0.0,0.0,16436
415,2024,4.59875,294.32,64.0,2024-09-05,0.0,0.0,0.0,30349
415,2025,4.1290625,264.26,64.0,2025-08-12,0.0,0.0,0.0,35559
416,2021,3.7137254901960786,757.6,204.0,2021-09-03,0.0,0.0,0.0,7158
416,2022,2.4264788732394367,689.12,284.0,2022-09-26,0.0,0.0,0.0,11178
416,2023,2.5889605734767027,722.32,279.0,2023-09-08,0.0,0.0,0.0,16404
416,2024,3.101259259259259,837.34,270.0,2024-10-03,0.0,0.0,0.0,31119
416,2025,5.082081784386617,1367.08,269.0,2025-08-23,0.0,0.0,0.0,35786
418,2021,2.963111111111111,266.68,90.0,2021-09-16,0.0,0.0,0.0,7159
418,2022,2.713777777777778,244.24,90.0,2022-09-21,0.0,0.0,0.0,9439
418,2023,3.197777777777778,287.8,90.0,2023-09-03,0.0,0.0,0.0,16405
418,2024,4.445777777777778,400.12,90.0,2024-08-08,0.0,0.0,0.0,30155
418,2025,3.5744444444444445,321.7,90.0,2025-07-30,0.0,0.0,0.0,35423
419,2021,2.869818181818182,157.84,55.0,2021-09-15,0.0,0.0,0.0,7160
419,2022,4.033818181818182,221.86,55.0,2022-08-21,0.0,0.0,0.0,9440
419,2023,2.256727272727273,124.12,55.0,2023-08-10,0.0,0.0,0.0,16406
419,2024,3.5854545454545454,197.2,55.0,2024-09-28,0.0,0.0,0.0,31120
419,2025,4.669090909090909,256.8,55.0,2025-09-19,0.0,0.0,0.0,35787
420,2021,2.3181818181818183,25.5,11.0,2021-08-27,0.0,0.0,0.0,7161
421,2021,2.9441818181818182,647.72,220.0,2021-09-03,0.0,0.0,0.0,6604
421,2023,1.007259259259259,271.96,270.0,2023-09-28,23.9,0.0,0.0,12866
421,2024,5.80725925925926,1567.96,270.0,2024-08-13,0.0,0.0,0.0,30137
421,2025,3.202592592592593,864.7,270.0,2025-10-11,0.0,0.0,0.0,35762
422,2021,2.0193846153846153,131.26,65.0,2021-09-25,0.0,0.0,0.0,7661
422,2022,3.4,248.2,73.0,2022-08-25,0.0,0.0,0.0,8804
422,2023,2.3816438356164387,173.86,73.0,2023-08-24,0.0,0.0,0.0,13070
422,2024,5.087671232876712,371.4,73.0,2024-08-02,0.0,0.0,0.0,29955
422,2025,3.063150684931507,223.61,73.0,2025-09-27,0.0,0.0,0.0,35763
423,2021,3.1824719101123597,283.24,89.0,2021-10-11,0.0,0.0,0.0,7662
423,2022,3.2240449438202248,286.94,89.0,2022-09-04,0.0,0.0,0.0,8805
423,2023,2.8031460674157302,249.48,89.0,2023-08-27,0.0,0.0,0.0,13071
423,2024,3.914067415730337,348.352,89.0,2024-09-04,0.0,0.0,0.0,30491
423,2025,3.147415730337079,280.12,89.0,2025-10-18,0.0,0.0,0.0,35764
424,2021,2.652475247524752,267.9,101.0,2021-09-14,0.0,0.0,0.0,7162
424,2022,4.119009900990099,416.02,101.0,2022-08-15,0.0,0.0,0.0,9442
424,2023,2.082970297029703,210.38,101.0,2023-08-19,0.0,0.0,0.0,16407
424,2024,4.063564356435644,410.42,101.0,2024-09-29,0.0,0.0,0.0,31121
424,2025,4.860784313725491,495.8,102.0,2025-09-20,0.0,0.0,0.0,35788
425,2021,2.7649462365591395,257.14,93.0,2021-08-31,0.0,0.0,0.0,7163
425,2022,2.363010752688172,219.76,93.0,2022-09-18,0.0,0.0,0.0,9443
425,2023,2.559784946236559,238.06,93.0,2023-09-10,0.0,0.0,0.0,16408
425,2024,3.920430107526882,364.6,93.0,2024-08-07,0.0,0.0,0.0,30156
425,2025,3.2565591397849465,302.86,93.0,2025-09-28,0.0,0.0,0.0,36421
426,2021,4.262711864406779,251.5,59.0,2021-07-29,0.0,0.0,0.0,6512
426,2022,2.5298305084745762,149.26,59.0,2022-09-19,0.0,0.0,0.0,11179
426,2023,2.0303389830508474,119.79,59.0,2023-09-10,0.0,0.0,0.0,16409
426,2024,4.6440677966101696,274.0,59.0,2024-08-09,0.0,0.0,0.0,30157
426,2025,2.6094915254237288,153.96,59.0,2025-09-26,0.0,0.0,0.0,36422
427,2021,2.4951612903225806,154.7,62.0,2021-10-20,0.0,0.0,0.0,7632
427,2022,4.195806451612903,260.14,62.0,2022-08-29,0.0,0.0,0.0,9445
427,2023,2.577611940298507,172.7,67.0,2023-10-04,0.0,0.0,0.0,16437
427,2024,3.6002985074626865,241.22,67.0,2024-08-23,0.0,0.0,0.0,30350
427,2025,2.448928571428571,274.28,112.0,2025-09-16,0.0,0.0,0.0,36297
428,2021,1.572303664921466,600.62,382.0,2021-10-21,0.0,0.0,0.0,7633
428,2022,3.5535393258426966,1265.06,356.0,2022-09-05,0.0,0.0,0.0,9446
428,2023,2.4957865168539324,888.5,356.0,2023-10-10,0.0,0.0,0.0,16438
428,2024,4.379558011049724,1585.4,362.0,2024-09-06,0.0,0.0,0.0,30351
428,2025,1.48990099009901,451.44,303.0,2025-09-08,0.0,0.0,0.0,35953
429,2021,1.5118181818181817,66.52,44.0,2021-08-27,0.0,0.0,0.0,6397
429,2022,3.0915909090909093,136.03,44.0,2022-09-22,0.0,0.0,0.0,10637
429,2023,3.1136363636363638,137.0,44.0,2023-09-03,0.0,0.0,0.0,15853
429,2024,2.159090909090909,95.0,44.0,2024-09-27,0.0,0.0,0.0,31193
429,2025,4.738863636363636,208.51,44.0,2025-08-26,0.0,0.0,0.0,35224
430,2021,2.408648648648649,89.12,37.0,2021-08-01,0.0,0.0,0.0,6398
431,2021,2.472,37.08,15.0,2021-08-04,0.0,0.0,0.0,6399
431,2022,1.5333333333333334,23.0,15.0,2022-08-31,0.0,0.0,0.0,11143
431,2023,2.6,39.0,15.0,2023-10-20,0.0,0.0,0.0,15854
432,2021,2.851818181818182,125.48,44.0,2021-09-08,0.0,0.0,0.0,7327
432,2023,0.9977272727272727,43.9,44.0,2023-08-08,18.0,0.0,0.0,12592
432,2024,3.8786363636363634,170.66,44.0,2024-09-14,0.0,0.0,0.0,30492
432,2025,2.9768181818181816,130.98,44.0,2025-10-19,0.0,0.0,0.0,35765
433,2021,3.65,182.5,50.0,2021-09-03,0.0,0.0,0.0,6605
434,2021,2.7960000000000003,27.96,10.0,2021-09-08,0.0,0.0,0.0,7164
435,2021,3.1944444444444446,287.5,90.0,2021-09-08,0.0,0.0,0.0,7165
435,2022,4.0846,408.46,100.0,2022-08-30,0.0,0.0,0.0,9448
435,2023,1.916,220.34,115.0,2023-10-11,0.0,0.0,0.0,16439
435,2024,3.000848484848485,495.14,165.0,2024-08-16,0.0,0.0,0.0,30352
435,2025,2.6112048192771082,433.46,166.0,2025-09-16,0.0,0.0,0.0,36298
436,2021,3.0220689655172412,87.64,29.0,2021-09-04,0.0,0.0,0.0,7166
437,2021,1.5114285714285713,10.58,7.0,2021-08-23,0.0,0.0,0.0,7050
438,2021,4.436875,141.98,32.0,2021-10-23,0.0,0.0,0.0,7634
438,2022,4.486875,143.58,32.0,2022-09-07,0.0,0.0,0.0,9450
439,2021,2.128888888888889,19.16,9.0,2021-10-09,0.0,0.0,0.0,7663
440,2021,2.965813953488372,382.59,129.0,2021-10-15,0.0,0.0,0.0,7664
440,2022,3.4393548387096775,533.1,155.0,2022-09-09,0.0,0.0,0.0,8807
440,2023,2.905483870967742,450.35,155.0,2023-10-12,15.0,0.0,0.0,12996
440,2024,3.290574193548387,510.039,155.0,2024-09-08,0.0,0.0,0.0,30493
440,2025,3.6193548387096772,561.0,155.0,2025-09-07,0.0,0.0,0.0,35603
441,2021,4.001818181818182,132.06,33.0,2021-08-21,0.0,0.0,0.0,6400
441,2025,3.986666666666667,131.56,33.0,2025-09-17,0.0,0.0,0.0,35232
443,2021,2.4699999999999998,64.22,26.0,2021-10-15,0.0,0.0,0.0,7665
444,2021,3.512631578947368,66.74,19.0,2021-08-30,0.0,0.0,0.0,6401
444,2022,3.331578947368421,63.3,19.0,2022-08-16,0.0,0.0,0.0,10638
444,2023,2.8421052631578947,54.0,19.0,2023-10-12,0.0,0.0,0.0,15855
444,2024,5.806666666666667,104.52,18.0,2024-08-18,0.0,0.0,0.0,30184
445,2021,1.8866666666666667,5.66,3.0,2021-09-15,0.0,0.0,0.0,6402
446,2021,2.02,14.14,7.0,2021-09-15,0.0,0.0,0.0,6403
447,2021,2.646666666666667,15.88,6.0,2021-09-03,0.0,0.0,0.0,6404
448,2021,1.8946153846153846,49.26,26.0,2021-08-30,0.0,0.0,0.0,6296
451,2021,7.875,31.5,4.0,2021-07-22,0.0,0.0,0.0,6299
455,2021,5.973529411764706,101.55,17.0,2021-07-18,0.0,0.0,0.0,6321
456,2021,1.738709677419355,107.8,62.0,2021-08-09,0.0,0.0,0.0,6274
456,2023,1.3370731707317074,109.64,82.0,2023-07-12,0.0,0.0,0.0,15641
457,2021,1.295,31.08,24.0,2021-07-18,0.0,0.0,0.0,6275
457,2023,1.4166666666666667,34.0,24.0,2023-10-07,0.0,0.0,0.0,15856
457,2024,2.8333333333333335,68.0,24.0,2024-08-29,0.0,0.0,0.0,30429
457,2025,3.44,82.56,24.0,2025-09-17,0.0,0.0,0.0,35233
458,2021,2.139122807017544,121.93,57.0,2021-07-17,0.0,0.0,0.0,6276
460,2021,1.2569411764705882,106.84,85.0,2021-07-08,0.0,0.0,0.0,6303
