field_id,year,estimate_value,cropwise_t_ha,estimate_date,history_item_id
705,2021,32.221,3.2220999999999997,2021-07-17,15890
705,2022,39.22,3.9219999999999997,2022-08-06,15891
706,2018,14.117,1.4117000000000002,2018-11-24,15910
706,2019,39.032,3.9031999999999996,2019-07-13,15911
706,2020,29.149,2.9149000000000003,2020-07-18,15912
706,2021,18.855,1.8855,2021-07-17,15913
706,2022,26.228,2.6228000000000002,2022-08-06,15914
706,2023,27.874,2.7874,2023-09-23,15915
706,2024,14.559,1.4559,2024-09-14,15916
706,2025,28.352,2.8352,2025-08-09,17360
706,2026,20.029,2.0029,2026-06-07,19707
707,2021,27.622,2.7622,2021-07-17,15936
707,2022,24.404,2.4404,2022-08-06,15937
709,2021,26.047,2.6047000000000002,2021-07-17,15982
709,2022,16.743,1.6743,2022-08-06,15983
710,2021,18.717,1.8717,2021-07-17,16005
710,2022,24.644,2.4644,2022-08-06,16006
710,2023,22.677,2.2677,2023-09-16,16007
710,2024,14.546,1.4546,2024-11-23,16008
711,2018,14.169,1.4169,2018-11-24,16025
711,2019,33.601,3.3601,2019-07-13,16026
711,2020,20.609,2.0609,2020-07-18,16027
711,2021,15.717,1.5717,2021-07-17,16028
711,2022,24.065,2.4065000000000003,2022-08-06,16029
711,2023,24.695,2.4695,2023-09-23,16030
711,2024,14.054,1.4054,2024-09-21,16031
711,2025,25.24,2.524,2025-08-09,17353
711,2026,23.917,2.3917,2026-06-07,19699
712,2018,14.123,1.4122999999999999,2018-11-24,16048
712,2019,44.35,4.4350000000000005,2019-07-13,16049
712,2020,14.603,1.4603,2020-07-18,16050
712,2023,22.414,2.2414,2023-08-19,16053
712,2024,24.454,2.4454000000000002,2024-09-28,16054
712,2025,25.103,2.5103,2025-07-12,17354
712,2026,16.288,1.6288,2026-06-07,19423
713,2021,22.525,2.2525,2021-07-17,16074
713,2022,27.205,2.7205,2022-08-06,16075
713,2023,22.393,2.2393,2023-09-23,16076
713,2024,13.976,1.3976000000000002,2024-11-23,16077
715,2018,11.585,1.1585,2018-11-24,16117
715,2019,32.377,3.2377000000000002,2019-07-13,16118
715,2020,26.399,2.6399,2020-11-21,16119
715,2021,15.688,1.5688,2021-07-17,16120
715,2022,32.308,3.2308,2022-07-16,16121
715,2023,21.209,2.1209,2023-10-07,16122
715,2024,22.656,2.2656,2024-09-28,16123
715,2025,25.034,2.5034,2025-11-15,17357
715,2026,21.357,2.1357,2026-06-07,19704
716,2018,29.208,2.9208,2018-07-14,16140
716,2019,11.246,1.1246,2019-08-31,16141
716,2021,16.087,1.6087,2021-07-17,16143
716,2022,22.784,2.2784,2022-07-16,16144
716,2023,24.865,2.4865,2023-08-19,16145
716,2024,22.538,2.2538,2024-11-09,16146
716,2025,24.202,2.4202000000000004,2025-07-12,17364
716,2026,12.675,1.2675,2026-06-07,19538
717,2021,15.438,1.5438,2021-07-17,16166
717,2022,22.879,2.2879,2022-07-16,16167
717,2023,17.635,1.7635,2023-10-07,16168
717,2024,22.322,2.2321999999999997,2024-09-28,16169
717,2025,26.794,2.6794000000000002,2025-11-15,17365
717,2026,20.655,2.0655,2026-06-07,19709
718,2018,20.611,2.0611,2018-07-14,16186
718,2019,29.356,2.9356,2019-07-13,16187
718,2020,18.695,1.8695,2020-07-18,16188
718,2021,12.415,1.2414999999999998,2021-08-07,16189
718,2022,21.576,2.1576,2022-07-16,16190
718,2023,20.243,2.0242999999999998,2023-08-19,16191
718,2024,24.289,2.4289,2024-11-09,16192
718,2025,19.113,1.9113,2025-07-12,17366
718,2026,16.356,1.6356000000000002,2026-06-07,19539
719,2021,23.456,2.3456,2021-07-17,16212
719,2022,23.962,2.3962,2022-07-16,16213
719,2023,12.838,1.2837999999999998,2023-10-07,16214
719,2024,39.307,3.9307000000000003,2024-07-20,16215
722,2018,11.246,1.1246,2018-11-24,16278
722,2019,36.423,3.6423,2019-07-13,16279
722,2020,26.077,2.6077000000000004,2020-11-21,16280
722,2021,19.981,1.9981000000000002,2021-07-17,16281
722,2022,30.245,3.0245,2022-07-16,16282
722,2023,20.574,2.0574000000000003,2023-10-07,16283
722,2024,23.1,2.31,2024-09-28,16284
722,2025,27.512,2.7512,2025-08-09,17370
722,2026,24.828,2.4828,2026-06-07,19712
725,2018,23.69,2.369,2018-07-14,16347
725,2019,26.317,2.6317,2019-07-13,16348
725,2020,21.5,2.15,2020-07-18,16349
725,2021,14.29,1.4289999999999998,2021-08-07,16350
725,2023,24.769,2.4768999999999997,2023-08-19,16352
725,2024,22.782,2.2782,2024-11-09,16353
725,2025,27.797,2.7797,2025-08-02,17263
725,2026,26.386,2.6386,2026-06-07,19540
726,2021,19.348,1.9347999999999999,2021-07-17,16373
726,2022,15.92,1.592,2022-07-16,16374
726,2023,14.726,1.4726000000000001,2023-10-07,16375
726,2024,32.421,3.2420999999999998,2024-08-31,16376
726,2025,15.236,1.5236,2025-07-12,17264
726,2026,12.72,1.272,2026-06-07,19683
727,2018,31.254,3.1254,2018-07-14,16393
727,2019,10.603,1.0603,2019-08-31,16394
727,2021,19.235,1.9235,2021-07-17,16396
727,2022,27.064,2.7064,2022-07-16,16397
727,2023,12.428,1.2428000000000001,2023-08-26,16398
727,2024,30.325,3.0324999999999998,2024-10-05,16399
727,2025,20.459,2.0459,2025-07-12,17265
727,2026,20.041,2.0041,2026-06-07,19545
728,2018,11.603,1.1602999999999999,2018-09-01,16416
728,2019,12.976,1.2976,2019-08-31,16417
728,2021,19.368,1.9367999999999999,2021-07-17,16419
728,2022,27.092,2.7092,2022-07-16,16420
728,2023,27.311,2.7311,2023-09-16,16421
728,2024,14.803,1.4803000000000002,2024-08-31,16422
728,2025,40.743,4.0743,2025-07-12,17266
728,2026,18.276,1.8276,2026-06-07,19546
729,2018,24.186,2.4186,2018-07-14,16439
729,2019,11.721,1.1721,2019-08-31,16440
729,2020,9.49,0.9490000000000001,2020-08-29,16441
729,2021,17.559,1.7559,2021-07-17,16442
729,2022,26.99,2.699,2022-07-16,16443
729,2023,16.964,1.6964,2023-09-16,16444
729,2024,27.905,2.7905,2024-09-07,16445
729,2025,14.639,1.4639,2025-11-15,17267
729,2026,25.706,2.5705999999999998,2026-06-07,19548
730,2018,24.388,2.4388,2018-07-14,16462
730,2019,11.583,1.1583,2019-08-31,16463
730,2021,21.707,2.1707,2021-07-17,16465
730,2022,20.527,2.0527,2022-07-16,16466
730,2023,11.171,1.1171,2023-08-26,16467
730,2024,33.232,3.3232,2024-10-05,16468
730,2025,20.709,2.0709,2025-07-12,17268
730,2026,16.556,1.6556000000000002,2026-06-07,19547
733,2018,25.661,2.5661,2018-07-14,16531
733,2019,17.032,1.7032,2019-07-13,16532
733,2020,12.262,1.2262,2020-08-29,16533
733,2022,13.904,1.3904,2022-07-16,16535
733,2023,19.423,1.9423,2023-08-26,16536
733,2024,29.66,2.966,2024-10-05,16537
733,2025,26.047,2.6047000000000002,2025-07-12,17271
733,2026,21.58,2.158,2026-06-07,19560
735,2022,16.436,1.6436,2022-07-16,16581
735,2023,22.744,2.2744,2023-08-26,16582
735,2024,28.05,2.805,2024-10-05,16583
736,2018,25.389,2.5389,2018-07-14,16600
736,2019,23.34,2.334,2019-07-13,16601
736,2020,12.275,1.2275,2020-08-29,16602
736,2022,19.746,1.9746,2022-07-16,16604
736,2023,25.408,2.5408,2023-08-26,16605
736,2024,15.149,1.5149,2024-09-07,16606
736,2025,44.608,4.4608,2025-07-12,17274
736,2026,27.615,2.7615,2026-06-07,19562
737,2018,26.637,2.6637,2018-07-14,16623
737,2019,27.528,2.7527999999999997,2019-07-13,16624
737,2020,21.57,2.157,2020-07-18,16625
737,2021,7.585,0.7585,2021-09-04,16626
737,2022,20.533,2.0533,2022-11-26,16627
737,2023,21.784,2.1784,2023-08-26,16628
737,2024,21.051,2.1050999999999997,2024-10-26,16629
737,2025,17.626,1.7626000000000002,2025-08-09,17275
737,2026,21.527,2.1527000000000003,2026-06-07,19563
738,2018,13.527,1.3527,2018-09-01,16646
738,2019,14.73,1.473,2019-08-31,16647
738,2021,18.96,1.8960000000000001,2021-07-17,16649
738,2022,24.977,2.4977,2022-07-16,16650
738,2023,11.796,1.1796,2023-08-26,16651
738,2024,35.958,3.5957999999999997,2024-10-05,16652
738,2025,19.761,1.9761,2025-07-26,17276
738,2026,24.943,2.4943,2026-06-07,19552
741,2021,21.113,2.1113,2021-07-17,16718
741,2022,19.283,1.9283000000000001,2022-07-16,16719
741,2023,29.25,2.925,2023-08-26,16720
741,2024,30.181,3.0181,2024-07-20,16721
742,2018,24.027,2.4027000000000003,2018-07-14,16738
742,2019,10.635,1.0635,2019-08-31,16739
742,2021,16.195,1.6195,2021-07-17,16741
742,2022,14.537,1.4537,2022-07-16,16742
742,2023,21.138,2.1138000000000003,2023-08-26,16743
742,2024,33.376,3.3375999999999997,2024-10-05,16744
742,2025,20.098,2.0098,2025-11-15,17280
742,2026,22.481,2.2481,2026-06-07,19579
743,2018,30.677,3.0677,2018-07-14,16761
743,2019,10.5,1.05,2019-08-31,16762
743,2022,18.44,1.844,2022-07-16,16765
743,2023,18.021,1.8021,2023-08-26,16766
743,2024,31.246,3.1246,2024-09-07,16767
743,2025,27.798,2.7798,2025-11-15,17282
743,2026,22.876,2.2876000000000003,2026-06-07,19632
744,2018,29.862,2.9861999999999997,2018-08-04,16784
744,2019,39.766,3.9766,2019-08-03,16785
744,2021,17.735,1.7734999999999999,2021-07-17,16787
744,2022,33.79,3.379,2022-07-16,16788
744,2023,14.777,1.4777,2023-08-05,16789
744,2024,30.098,3.0098,2024-10-05,16790
744,2025,18.721,1.8721,2025-10-01,17283
744,2026,23.436,2.3436,2026-06-07,19633
745,2018,29.745,2.9745,2018-08-04,16807
745,2021,29.856,2.9856000000000003,2021-07-17,16810
745,2022,34.082,3.4082,2022-07-16,16811
745,2023,19.607,1.9606999999999999,2023-08-05,16812
745,2024,30.466,3.0466,2024-10-05,16813
745,2025,19.085,1.9085,2025-07-12,17284
745,2026,12.708,1.2708,2026-06-07,19722
746,2018,20.832,2.0832,2018-07-14,16830
746,2019,10.691,1.0691000000000002,2019-08-31,16831
746,2022,16.74,1.674,2022-07-16,16834
746,2023,21.779,2.1779,2023-08-26,16835
746,2024,24.425,2.4425,2024-10-05,16836
746,2025,19.645,1.9645,2025-10-01,17285
746,2026,21.586,2.1586,2026-06-07,19676
747,2022,13.784,1.3784,2022-07-16,16857
747,2023,13.497,1.3497,2023-08-12,16858
747,2024,32.889,3.2889000000000004,2024-07-20,16859
749,2018,24.018,2.4018,2018-07-14,16899
749,2019,12.361,1.2361,2019-08-31,16900
749,2021,20.843,2.0843,2021-07-17,16902
749,2022,24.435,2.4435,2022-07-16,16903
749,2023,17.799,1.7799,2023-08-05,16904
749,2024,33.412,3.3411999999999997,2024-08-31,16905
749,2025,23.831,2.3830999999999998,2025-08-16,17385
749,2026,19.892,1.9891999999999999,2026-06-07,19695
750,2021,18.018,1.8018,2021-08-07,16925
750,2023,17.129,1.7129,2023-08-05,16927
750,2024,27.339,2.7338999999999998,2024-10-05,16928
750,2025,20.866,2.0866,2025-10-01,17381
750,2026,26.562,2.6562,2026-06-07,19687
752,2018,29.101,2.9101,2018-07-14,16968
752,2019,11.92,1.192,2019-08-31,16969
752,2021,23.816,2.3815999999999997,2021-07-17,16971
752,2022,17.884,1.7884,2022-07-16,16972
752,2023,27.919,2.7919,2023-08-19,16973
752,2024,22.515,2.2515,2024-10-26,16974
752,2025,24.968,2.4968,2025-07-12,17387
752,2026,12.213,1.2212999999999998,2026-06-07,19541
753,2018,14.225,1.4224999999999999,2018-11-24,16991
753,2019,35.067,3.5067,2019-07-13,16992
753,2020,22.852,2.2852,2020-07-18,16993
753,2021,15.632,1.5632,2021-07-17,16994
753,2022,10.058,1.0058,2022-09-03,16995
753,2023,26.594,2.6594,2023-09-09,16996
753,2024,35.456,3.5456000000000003,2024-09-14,16997
753,2025,18.783,1.8783,2025-11-15,17373
753,2026,23.655,2.3655,2026-06-07,19616
754,2022,19.641,1.9640999999999997,2022-11-26,17018
754,2023,26.682,2.6681999999999997,2023-09-16,17019
754,2024,25.719,2.5719000000000003,2024-07-20,17020
755,2021,21.914,2.1914000000000002,2021-07-17,17040
755,2022,18.665,1.8664999999999998,2022-11-26,17041
755,2023,29.081,2.9081,2023-09-23,17042
755,2024,27.245,2.7245,2024-07-20,17043
756,2022,23.607,2.3607,2022-11-26,17064
756,2023,30.62,3.0620000000000003,2023-09-16,17065
756,2024,32.873,3.2872999999999997,2024-07-20,17066
757,2022,10.767,1.0767,2022-09-03,17087
757,2023,30.715,3.0715,2023-09-16,17088
757,2024,14.546,1.4546,2024-11-23,17089
758,2022,10.041,1.0041,2022-09-03,17110
758,2023,22.306,2.2306,2023-09-16,17111
758,2024,13.924,1.3923999999999999,2024-11-23,17112
764,2018,29.618,2.9617999999999998,2018-08-04,17244
764,2019,16.827,1.6827,2019-08-03,17245
764,2020,10.171,1.0171,2020-08-29,17246
764,2022,19.863,1.9863,2022-11-26,17248
764,2023,27.177,2.7177,2023-09-16,17249
764,2024,26.802,2.6802,2024-10-19,17250
764,2025,25.391,2.5391,2025-10-01,17386
764,2026,25.612,2.5612,2026-06-07,19378
766,2018,13.21,1.3210000000000002,2018-11-24,17427
766,2019,13.802,1.3801999999999999,2019-08-31,17428
766,2020,18.55,1.855,2020-08-01,17429
766,2022,11.745,1.1744999999999999,2022-09-03,17431
766,2023,30.542,3.0542000000000002,2023-09-16,17432
766,2024,12.763,1.2763,2024-09-14,17433
766,2025,28.33,2.8329999999999997,2025-08-02,17842
766,2026,20.629,2.0629,2026-06-07,19637
767,2019,31.304,3.1304,2019-07-13,17451
767,2020,27.162,2.7161999999999997,2020-07-18,17452
767,2021,32.715,3.2715000000000005,2021-07-17,17453
767,2022,12.707,1.2707000000000002,2022-11-26,17454
767,2023,21.091,2.1091,2023-09-16,17455
767,2024,28.888,2.8888000000000003,2024-09-28,17456
767,2025,14.354,1.4354,2025-11-15,17838
767,2026,32.688,3.2688,2026-06-07,19736
768,2021,17.743,1.7742999999999998,2021-07-17,17476
768,2022,14.588,1.4587999999999999,2022-11-26,17477
768,2023,28.06,2.806,2023-09-16,17478
768,2024,32.687,3.2687,2024-09-28,17479
768,2025,13.769,1.3769,2025-11-15,17839
768,2026,27.95,2.795,2026-06-07,19737
769,2019,37.201,3.7201,2019-07-13,17497
769,2020,24.565,2.4565,2020-07-18,17498
769,2021,16.628,1.6628,2021-07-17,17499
769,2022,11.312,1.1312,2022-11-26,17500
769,2023,29.973,2.9973,2023-09-16,17501
769,2024,43.993,4.3993,2024-09-28,17502
769,2025,15.742,1.5742,2025-11-15,17840
769,2026,23.802,2.3802,2026-06-07,19738
770,2018,34.934,3.4934,2018-07-14,17519
770,2019,33.004,3.3004,2019-07-13,17520
770,2020,20.367,2.0367,2020-07-18,17521
770,2021,19.552,1.9552,2021-07-17,17522
770,2022,15.122,1.5122,2022-11-26,17523
770,2023,25.697,2.5697,2023-09-16,17524
770,2024,16.522,1.6522,2024-08-31,17525
770,2025,24.671,2.4671,2025-08-09,17835
770,2026,21.482,2.1482,2026-06-07,19734
771,2019,27.515,2.7515,2019-07-13,17543
771,2020,19.419,1.9419,2020-07-18,17544
771,2021,20.242,2.0242,2021-07-17,17545
771,2022,18.328,1.8328,2022-07-16,17546
771,2023,20.414,2.0414000000000003,2023-09-16,17547
771,2024,38.062,3.8061999999999996,2024-09-28,17548
771,2025,15.292,1.5292,2025-11-15,17837
771,2026,26.91,2.691,2026-06-07,19735
772,2018,37.378,3.7378,2018-07-14,17565
772,2019,26.877,2.6877,2019-08-03,17566
772,2020,15.73,1.573,2020-07-18,17567
772,2022,30.369,3.0369,2022-07-16,17569
772,2023,24.116,2.4116,2023-09-23,17570
772,2024,18.959,1.8959,2024-10-05,17571
772,2025,24.026,2.4026,2025-07-12,17831
772,2026,18.427,1.8427,2026-06-07,19494
773,2018,26.271,2.6271,2018-08-04,17588
773,2019,28.809,2.8809,2019-08-03,17589
773,2020,11.527,1.1526999999999998,2020-08-29,17590
773,2021,17.956,1.7955999999999999,2021-07-17,17591
773,2022,24.169,2.4169,2022-07-16,17592
773,2023,16.924,1.6924,2023-08-12,17593
773,2024,22.628,2.2628,2024-10-19,17594
773,2025,20.393,2.0393,2025-10-01,17833
773,2026,19.882,1.9882000000000002,2026-06-07,19567
774,2018,10.675,1.0675000000000001,2018-09-01,17611
774,2019,23.893,2.3893,2019-08-03,17612
774,2020,13.236,1.3236,2020-08-29,17613
774,2022,25.972,2.5972,2022-07-16,17615
774,2023,19.77,1.9769999999999999,2023-09-16,17616
774,2024,21.623,2.1623,2024-10-12,17617
774,2025,19.664,1.9664000000000001,2025-10-01,17843
774,2026,25.312,2.5312,2026-06-07,19647
775,2018,8.883,0.8882999999999999,2018-09-01,17634
775,2019,28.028,2.8028,2019-08-03,17635
775,2020,14.629,1.4628999999999999,2020-08-29,17636
775,2022,29.112,2.9112,2022-07-16,17638
775,2023,26.466,2.6466000000000003,2023-09-16,17639
775,2024,26.078,2.6078,2024-10-19,17640
775,2025,18.331,1.8331,2025-10-01,17841
775,2026,25.141,2.5141,2026-06-07,19645
776,2018,30.38,3.038,2018-07-14,17657
776,2019,27.179,2.7178999999999998,2019-08-03,17658
776,2021,19.421,1.9421,2021-07-17,17660
776,2022,19.646,1.9646000000000001,2022-07-16,17661
776,2023,21.85,2.185,2023-08-05,17662
776,2024,26.946,2.6946000000000003,2024-10-05,17663
776,2025,21.315,2.1315,2025-11-15,17825
776,2026,9.845,0.9845,2026-06-07,19580
777,2018,23.413,2.3413,2018-07-14,17680
777,2019,25.727,2.5727,2019-07-13,17681
777,2020,19.792,1.9792,2020-07-18,17682
777,2021,8.654,0.8654,2021-09-04,17683
777,2022,15.245,1.5245,2022-11-26,17684
777,2023,19.723,1.9723,2023-09-02,17685
777,2024,31.606,3.1606,2024-10-12,17686
777,2025,20.93,2.093,2025-10-01,17827
777,2026,18.088,1.8088000000000002,2026-06-07,19570
778,2018,24.417,2.4417,2018-07-14,17703
778,2019,27.986,2.7986,2019-07-13,17704
778,2020,15.262,1.5262,2020-07-18,17705
778,2021,8.588,0.8587999999999999,2021-09-04,17706
778,2022,13.111,1.3111000000000002,2022-11-26,17707
778,2023,17.939,1.7939,2023-09-02,17708
778,2024,24.041,2.4041,2024-10-12,17709
778,2025,20.447,2.0446999999999997,2025-10-01,17830
778,2026,20.241,2.0241,2026-06-07,19574
779,2018,17.512,1.7512,2018-07-14,17726
779,2019,30.206,3.0206,2019-07-13,17727
779,2020,24.31,2.431,2020-07-18,17728
779,2021,7.866,0.7866,2021-09-04,17729
779,2022,15.269,1.5269,2022-11-26,17730
779,2023,25.099,2.5099,2023-09-02,17731
779,2024,29.991,2.9991,2024-10-12,17732
779,2025,23.025,2.3024999999999998,2025-10-01,17828
779,2026,20.729,2.0728999999999997,2026-06-07,19572
780,2018,23.239,2.3239,2018-07-14,17749
780,2019,28.716,2.8716,2019-07-13,17750
780,2020,18.157,1.8157,2020-07-18,17751
780,2021,7.901,0.7901,2021-09-04,17752
780,2022,13.059,1.3058999999999998,2022-11-26,17753
780,2023,24.032,2.4032,2023-09-02,17754
780,2024,27.403,2.7403,2024-10-12,17755
780,2025,18.76,1.8760000000000001,2025-10-01,17829
780,2026,21.646,2.1646,2026-06-07,19573
781,2018,20.292,2.0292000000000003,2018-07-14,17772
781,2019,30.633,3.0633,2019-07-13,17773
781,2020,14.233,1.4233,2020-07-18,17774
781,2021,7.702,0.7702,2021-09-04,17775
781,2022,16.378,1.6378,2022-11-26,17776
781,2023,25.13,2.513,2023-09-02,17777
781,2024,31.319,3.1319,2024-10-12,17778
781,2025,22.79,2.279,2025-10-01,17832
781,2026,25.187,2.5187,2026-06-07,19575
782,2018,26.086,2.6086,2018-08-04,17795
782,2019,19.056,1.9056000000000002,2019-08-03,17796
782,2020,14.037,1.4037000000000002,2020-08-29,17797
782,2022,22.069,2.2069,2022-11-26,17799
782,2023,21.73,2.173,2023-09-16,17800
782,2024,28.946,2.8946,2024-10-19,17801
782,2025,21.76,2.176,2025-10-01,17834
782,2026,26.945,2.6945,2026-06-07,19373
783,2018,11.71,1.171,2018-11-24,17818
783,2019,33.044,3.3044,2019-07-13,17819
783,2020,21.703,2.1703,2020-07-18,17820
783,2022,33.539,3.3539000000000003,2022-07-16,17822
783,2023,19.721,1.9721,2023-10-07,17823
783,2024,34.434,3.4433999999999996,2024-09-21,17824
783,2025,15.948,1.5948,2025-11-15,17826
783,2026,20.369,2.0369,2026-06-07,19665
784,2022,14.231,1.4231,2022-07-16,17864
784,2023,17.529,1.7529,2023-08-26,17865
784,2024,23.864,2.3864,2024-10-12,17866
784,2025,21.278,2.1277999999999997,2025-10-01,17891
784,2026,22.691,2.2691,2026-06-07,19480
785,2018,5.965,0.5965,2018-11-24,17883
785,2019,20.746,2.0745999999999998,2019-07-13,17884
785,2020,24.636,2.4636,2020-07-18,17885
785,2023,18.887,1.8887,2023-10-07,17888
785,2024,26.29,2.629,2024-09-14,17889
785,2025,27.357,2.7357,2025-11-15,17890
785,2026,18.775,1.8775,2026-06-07,19662
786,2018,12.529,1.2529,2018-11-24,17908
786,2019,34.531,3.4531,2019-07-13,17909
786,2020,25.294,2.5294,2020-07-18,17910
786,2021,24.557,2.4556999999999998,2021-07-17,17911
786,2022,11.807,1.1807,2022-09-03,17912
786,2023,18.3,1.83,2023-09-09,17913
786,2024,35.271,3.5271,2024-10-12,17914
786,2025,20.91,2.091,2025-08-09,18032
786,2026,25.987,2.5987,2026-06-07,19615
787,2018,11.71,1.171,2018-09-01,17931
787,2019,15.384,1.5384,2019-08-31,17932
787,2021,17.889,1.7889,2021-07-17,17934
787,2022,26.138,2.6138000000000003,2022-07-16,17935
787,2023,12.089,1.2089,2023-08-26,17936
787,2024,33.468,3.3468000000000004,2024-10-05,17937
787,2025,21.336,2.1336,2025-07-12,18034
787,2026,18.098,1.8097999999999999,2026-06-07,19551
788,2018,12.637,1.2637,2018-11-24,17954
788,2019,33.973,3.3973,2019-07-13,17955
788,2020,18.382,1.8382,2020-07-18,17956
788,2023,22.181,2.2181,2023-09-09,17959
788,2024,28.966,2.8966000000000003,2024-09-28,17960
788,2025,24.157,2.4157,2025-08-09,18033
788,2026,23.245,2.3245,2026-06-07,19439
789,2018,12.551,1.2551,2018-11-24,17977
789,2019,30.959,3.0959,2019-07-13,17978
789,2020,19.165,1.9164999999999999,2020-07-18,17979
789,2021,10.262,1.0262,2021-07-17,17980
789,2022,10.259,1.0259,2022-09-03,17981
789,2023,21.834,2.1834,2023-09-09,17982
789,2024,31.495,3.1495,2024-09-28,17983
789,2025,24.135,2.4135,2025-07-12,18031
789,2026,18.889,1.8889,2026-06-07,19420
790,2019,32.606,3.2606,2019-08-03,18001
790,2020,8.111,0.8111,2020-10-03,18002
790,2021,20.666,2.0666,2021-07-17,18003
790,2022,26.175,2.6175,2022-07-16,18004
790,2023,20.741,2.0741,2023-10-07,18005
790,2024,23.684,2.3684000000000003,2024-09-21,18006
790,2025,25.452,2.5452000000000004,2025-11-15,18035
790,2026,20.134,2.0134,2026-06-07,19746
791,2021,9.432,0.9432,2021-09-04,18026
791,2022,24.507,2.4507000000000003,2022-08-06,18027
791,2023,17.494,1.7494,2023-10-07,18028
792,2018,12.19,1.2189999999999999,2018-07-14,18052
792,2019,32.734,3.2734,2019-07-13,18053
792,2020,20.742,2.0742000000000003,2020-07-18,18054
792,2021,15.796,1.5796,2021-08-07,18055
792,2022,15.957,1.5957000000000001,2022-07-16,18056
792,2023,16.34,1.634,2023-08-26,18057
792,2024,22.877,2.2877,2024-10-26,18058
792,2025,25.296,2.5296,2025-07-12,18611
792,2026,17.702,1.7702000000000002,2026-06-07,19542
793,2018,10.04,1.004,2018-11-24,18075
793,2019,27.172,2.7172,2019-07-13,18076
793,2020,15.464,1.5464,2020-07-18,18077
793,2022,10.72,1.072,2022-09-03,18079
793,2023,25.127,2.5126999999999997,2023-09-23,18080
793,2024,25.744,2.5744,2024-10-12,18081
793,2025,21.738,2.1738,2025-08-09,18600
793,2026,29.109,2.9109000000000003,2026-06-07,19666
794,2018,24.629,2.4629000000000003,2018-07-14,18098
794,2019,21.86,2.186,2019-07-13,18099
794,2020,23.136,2.3136,2020-07-18,18100
794,2021,11.33,1.133,2021-08-07,18101
794,2023,15.4,1.54,2023-08-12,18103
794,2024,33.214,3.3213999999999997,2024-10-05,18104
794,2025,11.158,1.1158,2025-07-12,18590
794,2026,12.295,1.2295,2026-06-07,19681
795,2018,20.305,2.0305,2018-07-14,18121
795,2019,22.45,2.245,2019-07-13,18122
795,2020,22.632,2.2632000000000003,2020-07-18,18123
795,2021,19.007,1.9007,2021-08-07,18124
795,2023,16.085,1.6085,2023-08-12,18126
795,2024,25.276,2.5276,2024-10-05,18127
795,2025,15.797,1.5797,2025-07-26,18592
795,2026,31.265,3.1265,2026-06-07,19684
796,2021,18.765,1.8765,2021-08-07,18147
796,2023,16.921,1.6921,2023-08-05,18149
796,2024,29.706,2.9706,2024-07-20,18150
797,2018,14.172,1.4172,2018-11-24,18167
797,2019,34.436,3.4436,2019-07-13,18168
797,2020,26.211,2.6210999999999998,2020-11-21,18169
797,2021,21.417,2.1417,2021-07-17,18170
797,2022,10.651,1.0651,2022-09-03,18171
797,2023,29.443,2.9443,2023-09-23,18172
797,2024,14.071,1.4071,2024-09-21,18173
797,2025,26.338,2.6338,2025-08-09,18589
797,2026,22.193,2.2193,2026-06-07,19594
798,2022,22.128,2.2128,2022-11-26,18194
798,2023,24.304,2.4303999999999997,2023-09-16,18195
798,2024,23.636,2.3636,2024-11-09,18196
798,2025,21.938,2.1938,2025-07-12,18588
798,2026,14.884,1.4884,2026-06-07,19475
799,2019,36.555,3.6555,2019-08-03,18214
799,2020,15.821,1.5821,2020-08-01,18215
799,2021,9.197,0.9197,2021-09-04,18216
799,2022,23.234,2.3234000000000004,2022-08-06,18217
799,2024,19.353,1.9353000000000002,2024-09-14,18219
799,2025,25.664,2.5664000000000002,2025-11-15,18597
799,2026,29.776,2.9776,2026-06-07,19749
800,2018,14.057,1.4057,2018-11-24,18236
800,2019,31.124,3.1124,2019-07-13,18237
800,2020,26.423,2.6422999999999996,2020-07-18,18238
800,2021,24.261,2.4261,2021-07-17,18239
800,2022,11.291,1.1291,2022-09-03,18240
800,2023,24.841,2.4841,2023-09-09,18241
800,2024,34.054,3.4054,2024-09-28,18242
800,2025,24.235,2.4234999999999998,2025-08-09,18599
800,2026,21.109,2.1109,2026-06-07,19613
801,2018,10.297,1.0297,2018-11-24,18259
801,2019,37.549,3.7549,2019-07-13,18260
801,2021,15.427,1.5427,2021-07-17,18262
801,2022,9.55,0.9550000000000001,2022-09-03,18263
801,2023,30.512,3.0512,2023-09-23,18264
801,2024,14.054,1.4054,2024-09-14,18265
801,2025,34.011,3.4011000000000005,2025-08-09,18604
801,2026,23.409,2.3409,2026-06-07,19670
802,2018,14.078,1.4078,2018-11-24,18282
802,2019,35.553,3.5553,2019-07-13,18283
802,2020,31.557,3.1557,2020-07-18,18284
802,2021,21.93,2.193,2021-07-17,18285
802,2022,11.279,1.1279,2022-09-03,18286
802,2023,17.11,1.7109999999999999,2023-10-07,18287
802,2024,13.563,1.3563,2024-09-14,18288
802,2025,23.427,2.3427,2025-08-09,18610
802,2026,18.648,1.8648,2026-06-07,19596
803,2018,14.172,1.4172,2018-11-24,18305
803,2019,27.841,2.7841,2019-07-13,18306
803,2020,24.797,2.4797000000000002,2020-11-21,18307
803,2021,22.051,2.2051,2021-07-17,18308
803,2022,11.732,1.1732,2022-09-03,18309
803,2023,20.949,2.0949,2023-09-23,18310
803,2024,13.966,1.3965999999999998,2024-09-14,18311
