field_id,year,crop_id,target_yield_t_ha,dataset_tag,subset_tag,model_pred_oof_t_ha,model_pred_train_t_ha
230,2013,40.0,28.546,phases,allcrops,22.67073068500162,23.49382966553968
230,2014,40.0,20.745,phases,allcrops,24.858243688750196,24.153277685949178
230,2015,40.0,20.985,phases,allcrops,21.734593788405537,19.940146798601287
230,2016,40.0,21.473,phases,allcrops,17.37230899352116,19.956266731758785
230,2017,40.0,28.902,phases,allcrops,29.2723341802355,28.216233788776883
230,2018,40.0,16.839,phases,allcrops,20.831066338938115,18.176864748252424
230,2019,44.0,39.929,phases,allcrops,33.22703311304297,40.84940096044756
230,2020,21.0,12.317,phases,allcrops,16.143891143124872,13.65638575229312
230,2021,44.0,31.34,phases,allcrops,34.12514978492342,32.76996669610496
230,2022,40.0,31.92,phases,allcrops,24.37574898446548,28.54537393847292
230,2023,43.0,15.378,phases,allcrops,14.473701806136162,15.309943780889952
230,2024,40.0,31.278,phases,allcrops,28.648242693681333,31.215538689788893
230,2025,43.0,29.788,phases,allcrops,31.534570261840972,31.6922804569667
231,2010,40.0,27.244,phases,allcrops,21.2262633447661,24.998113551198962
231,2011,40.0,16.755,phases,allcrops,21.904423887889966,18.70525838001135
231,2012,40.0,17.558,phases,allcrops,19.01330483058144,18.456999569805692
231,2013,40.0,22.302,phases,allcrops,26.358949837622507,22.862805553083483
231,2014,40.0,26.751,phases,allcrops,24.07863633180986,25.309393612451256
231,2015,40.0,19.308,phases,allcrops,19.88951770584026,19.103155407740545
231,2016,40.0,33.901,phases,allcrops,23.812458540294955,31.162812114150253
231,2017,43.0,22.209,phases,allcrops,21.492658979235742,21.984735025915178
231,2018,36.0,9.584,phases,allcrops,21.401321151933814,14.153414643018897
231,2019,44.0,42.558,phases,allcrops,31.896002079294387,40.82465897700991
231,2020,21.0,16.897,phases,allcrops,14.666875483631243,15.587871817425723
231,2021,44.0,34.016,phases,allcrops,32.382113518957986,33.50415599415709
231,2022,44.0,22.88,phases,allcrops,23.261269087077626,22.754980187921085
231,2023,40.0,22.106,phases,allcrops,19.413707995919783,20.90914231607535
231,2024,43.0,36.423,phases,allcrops,34.93880946646841,38.56283425207014
231,2025,24.0,24.7,phases,allcrops,21.779896951266185,25.133742620259707
232,2010,40.0,20.457,phases,allcrops,22.07098924318785,21.86927877775327
232,2011,40.0,17.736,phases,allcrops,20.23488988930439,17.885349683136653
232,2012,40.0,23.602,phases,allcrops,24.45227482554437,23.504134194379613
232,2013,40.0,23.915,phases,allcrops,22.900344150308854,24.566023206547026
232,2014,40.0,24.254,phases,allcrops,25.05916351838868,25.469964477881785
232,2015,40.0,13.354,phases,allcrops,18.302689664690682,15.136502774897625
232,2016,40.0,22.876,phases,allcrops,23.180298177907055,23.10056519535605
232,2017,43.0,27.603,phases,allcrops,29.974330576211536,28.987480402292988
232,2018,36.0,12.02,phases,allcrops,19.21661310744785,14.090697179812523
232,2019,44.0,41.161,phases,allcrops,29.67174453634648,38.821704030369744
232,2020,21.0,18.421,phases,allcrops,13.948099957340293,15.60369310401931
232,2021,44.0,29.818,phases,allcrops,35.065123939071476,33.05876964133761
232,2022,44.0,18.508,phases,allcrops,20.283297616096213,19.607380558663557
232,2023,40.0,23.085,phases,allcrops,23.406925739745077,23.211472648879123
232,2024,43.0,41.416,phases,allcrops,33.21057093562092,38.715540851144176
232,2025,24.0,24.7,phases,allcrops,20.6085222824047,25.346190275289672
233,2010,40.0,29.024,phases,allcrops,21.86010319716141,26.397197457414716
233,2011,40.0,21.271,phases,allcrops,23.153781989308207,22.659470355632855
233,2012,40.0,19.567,phases,allcrops,20.596292330281276,19.031950628403685
233,2013,40.0,15.523,phases,allcrops,19.908576600329006,15.654661721548317
233,2014,40.0,24.834,phases,allcrops,30.37024671664805,26.869589011956286
233,2015,40.0,22.576,phases,allcrops,22.056504154849893,21.658233585821556
233,2016,40.0,22.677,phases,allcrops,19.02298636009751,21.49106221957381
233,2017,40.0,20.928,phases,allcrops,19.169895430384344,20.644048502389357
233,2018,40.0,19.316,phases,allcrops,24.615192288709547,21.163974960722648
233,2019,40.0,25.64,phases,allcrops,25.591396126617767,23.66006495050803
233,2020,43.0,17.5,phases,allcrops,21.717527763607535,17.831681228271307
233,2021,44.0,34.056,phases,allcrops,34.18900362449002,34.06910056747582
233,2022,46.0,44.169231,phases,allcrops,26.95397689446605,38.47037350148692
234,2010,40.0,30.815,phases,allcrops,24.242997062097754,28.324278987422375
234,2011,40.0,25.765,phases,allcrops,23.188369586517638,24.447469244032703
234,2012,40.0,17.617,phases,allcrops,24.434131401166606,20.406613396983982
234,2013,40.0,21.286,phases,allcrops,26.378997745519612,22.38931027097723
234,2014,40.0,22.455,phases,allcrops,19.485270121885932,21.945513224625884
234,2015,40.0,23.784,phases,allcrops,21.162896568972716,23.025566273411407
234,2016,40.0,27.932,phases,allcrops,24.269037037410115,26.887258926584302
234,2017,40.0,27.084,phases,allcrops,23.104306324974832,25.155506312245
234,2018,40.0,21.424,phases,allcrops,24.473566506517013,22.698094292604587
234,2019,33.0,6.081,phases,allcrops,22.926876145939076,10.063548561123106
234,2021,44.0,38.293,phases,allcrops,35.02728264086385,36.018642827370996
234,2022,43.0,35.318,phases,allcrops,30.828689392949727,36.510756253902855
234,2023,44.0,24.153,phases,allcrops,25.57101613688076,24.991445811187855
234,2024,40.0,26.562,phases,allcrops,28.48523897616765,26.637477150452032
234,2025,62.0,44.593,phases,allcrops,37.60850578859343,43.827315604329264
