field_id,year,standard_name_x,physical_t_ha,productivity_t_ha,physical_t_ha_raw,productivity_raw,additional_raw,additional_t_ha,additional_crop_id,estimate_raw_max,estimate_t_ha_max,prod_crop_ru,prod_fact_t_ha,prod_forecast_t_ha,yield_map_t_ha,yield_map_n,standard_name_y,factual_target_t_ha,factual_target_source
823,2009,,,,,,,,,,,,,,,,,,
823,2010,,,,,,,,,,,,,,,,,,
823,2011,,,,,,,,,,,,,,,,,,
823,2012,,,,,,,,,,,,,,,,,,
823,2013,,,,,,,,,,,,,,,,,,
823,2014,,,,,,,,,,,,,,,,,,
823,2015,,,,,,,,,,,,,,,,,,
823,2016,,,,,,,,,,,,,,,,,,
823,2017,,,,,,,,,,,,,,,,,,
823,2018,barley_spring,,,,,,,,,,,,,,,,,
823,2019,,,,,,,,,,,,,,,,,,
823,2020,fallow,,,,,,,,,,,,,,,,,
823,2021,,,,,,,,,,,,,,,,,,
823,2022,,,,,,,,,,,,,,,,,,
823,2023,sudan_grass,,,,,,,,,,,,,,,,,
823,2024,wheat_spring,,2.4434043,,24.434043,24.434043,2.4434043,43.0,,,,,,,,wheat_spring,2.4434043,productivity_normalized
823,2025,wheat_spring,,,,,,,,,,,,,,,,,
823,2026,lentil,,,,,,,,,,,,,,,,,
823,2027,,,,,,,,,,,,,,,,,,
823,2028,,,,,,,,,,,,,,,,,,
823,2029,,,,,,,,,,,,,,,,,,
824,2000,,,,,,,,,,,,,,,,,,
824,2001,,,,,,,,,,,,,,,,,,
824,2002,,,,,,,,,,,,,,,,,,
824,2003,,,,,,,,,,,,,,,,,,
824,2004,,,,,,,,,,,,,,,,,,
824,2005,,,,,,,,,,,,,,,,,,
824,2006,,,,,,,,,,,,,,,,,,
824,2007,,,,,,,,,,,,,,,,,,
824,2008,,,,,,,,,,,,,,,,,,
824,2009,,,,,,,,,,,,,,,,,,
824,2010,,,,,,,,,,,,,,,,,,
824,2011,,,,,,,,,,,,,,,,,,
824,2012,,,,,,,,,,,,,,,,,,
824,2013,,,,,,,,,,,,,,,,,,
824,2014,,,,,,,,,,,,,,,,,,
824,2015,,,,,,,,,,,,,,,,,,
824,2016,,,,,,,,,,,,,,,,,,
824,2017,,,,,,,,,,,,,,,,,,
824,2018,,,,,,,,,,,,,,,,,,
824,2019,,,,,,,,,,,,,,,,,,
824,2020,,,,,,,,,,,,,,,,,,
824,2021,fallow,,,,,,,,,,,,,,,,,
824,2022,wheat_spring,,,,,,,,,,,,,,,,,
824,2023,wheat_spring,,2.6488889,,26.488889,26.488889,2.6488889,43.0,,,,,,,,wheat_spring,2.6488889,productivity_normalized
824,2024,wheat_spring,,2.8755555999999998,,28.755556,28.755556,2.8755555999999998,43.0,,,,,,,,wheat_spring,2.8755556,productivity_normalized
824,2025,sunflower,,,,,,,,,,,,,,,,,
824,2026,,,,,,,,,,,,,,,,,,
824,2027,lentil,,,,,,,,,,,,,,,,,
824,2028,,,,,,,,,,,,,,,,,,
824,2029,,,,,,,,,,,,,,,,,,
828,2000,,,,,,,,,,,,,,,,,,
828,2001,,,,,,,,,,,,,,,,,,
828,2002,,,,,,,,,,,,,,,,,,
828,2003,,,,,,,,,,,,,,,,,,
828,2004,,,,,,,,,,,,,,,,,,
828,2005,,,,,,,,,,,,,,,,,,
828,2006,,,,,,,,,,,,,,,,,,
828,2007,,,,,,,,,,,,,,,,,,
828,2008,,,,,,,,,,,,,,,,,,
828,2009,,,,,,,,,,,,,,,,,,
828,2010,,,,,,,,,,,,,,,,,,
828,2011,,,,,,,,,,,,,,,,,,
828,2012,,,,,,,,,,,,,,,,,,
828,2013,,,,,,,,,,,,,,,,,,
828,2014,,,,,,,,,,,,,,,,,,
828,2015,,,,,,,,,,,,,,,,,,
828,2016,,,,,,,,,,,,,,,,,,
828,2017,,,,,,,,,,,,,,,,,,
828,2018,,,,,,,,,,,,,,,,,,
828,2019,,,,,,,,,,,,,,,,,,
828,2020,,,,,,,,,,,,,,,,,,
828,2021,,,,,,,,,,,,,,,,,,
828,2022,,,,,,,,,,,,,,,,,,
828,2023,pea,,1.28,,12.8,12.8,1.28,24.0,,,,,,,,pea,1.28,productivity_normalized
828,2024,wheat_spring,,,,,,,,,,,,,,,,,
828,2025,,,,,,,,,,,,,,,,,,
828,2026,,,,,,,,,,,,,,,,,,
828,2027,,,,,,,,,,,,,,,,,,
828,2028,,,,,,,,,,,,,,,,,,
828,2029,,,,,,,,,,,,,,,,,,
829,2000,,,,,,,,,,,,,,,,,,
829,2001,,,,,,,,,,,,,,,,,,
829,2002,,,,,,,,,,,,,,,,,,
829,2003,,,,,,,,,,,,,,,,,,
829,2004,,,,,,,,,,,,,,,,,,
829,2005,,,,,,,,,,,,,,,,,,
829,2006,,,,,,,,,,,,,,,,,,
829,2007,,,,,,,,,,,,,,,,,,
829,2008,,,,,,,,,,,,,,,,,,
829,2009,,,,,,,,,,,,,,,,,,
829,2010,,,,,,,,,,,,,,,,,,
829,2011,,,,,,,,,,,,,,,,,,
829,2012,,,,,,,,,,,,,,,,,,
829,2013,,,,,,,,,,,,,,,,,,
829,2014,,,,,,,,,,,,,,,,,,
829,2015,,,,,,,,,,,,,,,,,,
829,2016,,,,,,,,,,,,,,,,,,
829,2017,,,,,,,,,,,,,,,,,,
829,2018,,,,,,,,,,,,,,,,,,
829,2019,,,,,,,,,,,,,,,,,,
829,2020,,,,,,,,,,,,,,,,,,
829,2021,,,,,,,,,,,,,,,,,,
829,2022,,,,,,,,,,,,,,,,,,
829,2023,pea,,1.28,,12.8,12.8,1.28,24.0,,,,,,,,pea,1.28,productivity_normalized
829,2024,wheat_spring,,,,,,,,,,,,,,,,,
829,2025,,,,,,,,,,,,,,,,,,
829,2026,,,,,,,,,,,,,,,,,,
829,2027,,,,,,,,,,,,,,,,,,
829,2028,,,,,,,,,,,,,,,,,,
829,2029,,,,,,,,,,,,,,,,,,
830,2000,,,,,,,,,,,,,,,,,,
830,2001,,,,,,,,,,,,,,,,,,
830,2002,,,,,,,,,,,,,,,,,,
830,2003,,,,,,,,,,,,,,,,,,
830,2004,,,,,,,,,,,,,,,,,,
830,2005,,,,,,,,,,,,,,,,,,
830,2006,,,,,,,,,,,,,,,,,,
830,2007,,,,,,,,,,,,,,,,,,
830,2008,,,,,,,,,,,,,,,,,,
830,2009,,,,,,,,,,,,,,,,,,
830,2010,,,,,,,,,,,,,,,,,,
830,2011,,,,,,,,,,,,,,,,,,
830,2012,,,,,,,,,,,,,,,,,,
830,2013,,,,,,,,,,,,,,,,,,
830,2014,,,,,,,,,,,,,,,,,,
830,2015,,,,,,,,,,,,,,,,,,
830,2016,,,,,,,,,,,,,,,,,,
830,2017,,,,,,,,,,,,,,,,,,
830,2018,,,,,,,,,,,,,,,,,,
830,2019,,,,,,,,,,,,,,,,,,
830,2020,,,,,,,,,,,,,,,,,,
830,2021,fallow,,,,,,,,,,,,,,,,,
830,2022,wheat_spring,,,,,,,,,,,,,,,,,
830,2023,pea,,1.7100000000000002,,17.1,17.1,1.7100000000000002,24.0,,,,,,,,pea,1.7100000000000002,productivity_normalized
830,2024,barley_spring,,,,,,,,,,,,,,,,,
830,2025,,,,,,,,,,,,,,,,,,
830,2026,,,,,,,,,,,,,,,,,,
830,2027,,,,,,,,,,,,,,,,,,
830,2028,,,,,,,,,,,,,,,,,,
830,2029,,,,,,,,,,,,,,,,,,
831,2000,,,,,,,,,,,,,,,,,,
831,2001,,,,,,,,,,,,,,,,,,
831,2002,,,,,,,,,,,,,,,,,,
831,2003,,,,,,,,,,,,,,,,,,
831,2004,,,,,,,,,,,,,,,,,,
831,2005,,,,,,,,,,,,,,,,,,
831,2006,,,,,,,,,,,,,,,,,,
831,2007,,,,,,,,,,,,,,,,,,
831,2008,,,,,,,,,,,,,,,,,,
831,2009,,,,,,,,,,,,,,,,,,
831,2010,,,,,,,,,,,,,,,,,,
831,2011,,,,,,,,,,,,,,,,,,
831,2012,,,,,,,,,,,,,,,,,,
831,2013,,,,,,,,,,,,,,,,,,
831,2014,,,,,,,,,,,,,,,,,,
831,2015,,,,,,,,,,,,,,,,,,
831,2016,,,,,,,,,,,,,,,,,,
831,2017,,,,,,,,,,,,,,,,,,
831,2018,barley_spring,,,,,,,,,,,,,,,,,
831,2019,,,,,,,,,,,,,,,,,,
831,2020,,,,,,,,,,,,,,,,,,
831,2021,,,,,,,,,,,,,,,,,,
831,2022,,,,,,,,,,,,,,,,,,
831,2023,sudan_grass,,,,,,,,,,,,,,,,,
831,2024,wheat_spring,,2.5172973,,25.172973,25.172973,2.5172973,43.0,,,,,,,,wheat_spring,2.5172973,productivity_normalized
831,2025,wheat_spring,,,,,,,,,,,,,,,,,
831,2026,lentil,,,,,,,,,,,,,,,,,
831,2027,,,,,,,,,,,,,,,,,,
831,2028,,,,,,,,,,,,,,,,,,
831,2029,,,,,,,,,,,,,,,,,,
832,2000,,,,,,,,,,,,,,,,,,
832,2001,,,,,,,,,,,,,,,,,,
832,2002,,,,,,,,,,,,,,,,,,
832,2003,,,,,,,,,,,,,,,,,,
832,2004,,,,,,,,,,,,,,,,,,
832,2005,,,,,,,,,,,,,,,,,,
832,2006,,,,,,,,,,,,,,,,,,
832,2007,,,,,,,,,,,,,,,,,,
832,2008,,,,,,,,,,,,,,,,,,
832,2009,,,,,,,,,,,,,,,,,,
832,2010,,,,,,,,,,,,,,,,,,
832,2011,,,,,,,,,,,,,,,,,,
832,2012,,,,,,,,,,,,,,,,,,
832,2013,,,,,,,,,,,,,,,,,,
832,2014,,,,,,,,,,,,,,,,,,
832,2015,,,,,,,,,,,,,,,,,,
832,2016,,,,,,,,,,,,,,,,,,
832,2017,,,,,,,,,,,,,,,,,,
832,2018,,,,,,,,,,,,,,,,,,
832,2019,,,,,,,,,,,,,,,,,,
832,2020,,,,,,,,,,,,,,,,,,
832,2021,,,,,,,,,,,,,,,,,,
832,2022,,,,,,,,,,,,,,,,,,
832,2023,wheat_spring,,4.2,,42.0,42.0,4.2,43.0,,,,,,,,wheat_spring,4.2,productivity_normalized
832,2024,barley_spring,,5.508,,55.08,55.08,5.508,3.0,,,,,,,,barley_spring,5.508,productivity_normalized
832,2025,soya,,1.6800000000000002,,16.8,16.8,1.6800000000000002,36.0,,,,,,,,soya,1.6800000000000002,productivity_normalized
832,2026,wheat_spring,,,,,,,,,,,,,,,,,
832,2027,sunflower,,,,,,,,,,,,,,,,,
832,2028,,,,,,,,,,,,,,,,,,
832,2029,,,,,,,,,,,,,,,,,,
832,2030,,,,,,,,,,,,,,,,,,
833,2000,,,,,,,,,,,,,,,,,,
833,2001,,,,,,,,,,,,,,,,,,
833,2002,,,,,,,,,,,,,,,,,,
833,2003,,,,,,,,,,,,,,,,,,
833,2004,,,,,,,,,,,,,,,,,,
833,2005,,,,,,,,,,,,,,,,,,
833,2006,,,,,,,,,,,,,,,,,,
833,2007,,,,,,,,,,,,,,,,,,
833,2008,,,,,,,,,,,,,,,,,,
833,2009,,,,,,,,,,,,,,,,,,
833,2010,,,,,,,,,,,,,,,,,,
833,2011,,,,,,,,,,,,,,,,,,
833,2012,,,,,,,,,,,,,,,,,,
833,2013,,,,,,,,,,,,,,,,,,
833,2014,,,,,,,,,,,,,,,,,,
833,2015,,,,,,,,,,,,,,,,,,
833,2016,,,,,,,,,,,,,,,,,,
833,2017,,,,,,,,,,,,,,,,,,
833,2018,lentil,,,,,,,,,,,,,,,,,
833,2019,wheat_spring,,,,,,,,,,,,,,,,,
833,2020,wheat_spring,,,,,,,,,,,,,,,,,
833,2021,wheat_spring,,,,,,,,,,,,,,,,,
833,2022,linum,,,,,,,,,,,,,,,,,
833,2023,barley_spring,,1.8430108,,18.430108,18.430108,1.8430108,3.0,,,,,,,,barley_spring,1.8430108,productivity_normalized
833,2024,wheat_spring,,2.3731183000000002,,23.731183,23.731183,2.3731183000000002,43.0,,,,,,,,wheat_spring,2.3731183,productivity_normalized
833,2025,wheat_spring,,1.8564865000000002,,18.564865,18.564865,1.8564865000000002,43.0,,,,,,,,wheat_spring,1.8564865,productivity_normalized
833,2026,wheat_spring,,,,,,,,,,,,,,,,,
833,2027,sunflower,,,,,,,,,,,,,,,,,
833,2028,,,,,,,,,,,,,,,,,,
833,2029,,,,,,,,,,,,,,,,,,
834,2000,,,,,,,,,,,,,,,,,,
834,2001,,,,,,,,,,,,,,,,,,
834,2002,,,,,,,,,,,,,,,,,,
834,2003,,,,,,,,,,,,,,,,,,
834,2004,,,,,,,,,,,,,,,,,,
834,2005,,,,,,,,,,,,,,,,,,
834,2006,,,,,,,,,,,,,,,,,,
834,2007,,,,,,,,,,,,,,,,,,
834,2008,,,,,,,,,,,,,,,,,,
834,2009,,,,,,,,,,,,,,,,,,
834,2010,,,,,,,,,,,,,,,,,,
834,2011,,,,,,,,,,,,,,,,,,
834,2012,,,,,,,,,,,,,,,,,,
834,2013,,,,,,,,,,,,,,,,,,
834,2014,,,,,,,,,,,,,,,,,,
834,2015,,,,,,,,,,,,,,,,,,
834,2016,,,,,,,,,,,,,,,,,,
834,2017,,,,,,,,,,,,,,,,,,
834,2018,,,,,,,,,,,,,,,,,,
834,2019,,,,,,,,,,,,,,,,,,
834,2020,,,,,,,,,,,,,,,,,,
834,2021,wheat_spring,,,,,,,,,,,,,,,,,
834,2022,linum,,,,,,,,,,,,,,,,,
834,2023,pea,,1.0,,10.0,10.0,1.0,24.0,,,,,,,,pea,1.0,productivity_normalized
834,2024,barley_spring,,2.2088889000000003,,22.088889,22.088889,2.2088889000000003,3.0,,,,,,,,barley_spring,2.2088889000000003,productivity_normalized
834,2025,wheat_spring,,5.0866667,,50.866667,50.866667,5.0866667,43.0,,,,,,,,wheat_spring,5.0866667,productivity_normalized
834,2026,oil_seed_raps_spring,,,,,,,,,,,,,,,,,
834,2027,wheat_spring,,,,,,,,,,,,,,,,,
834,2028,,,,,,,,,,,,,,,,,,
834,2029,,,,,,,,,,,,,,,,,,
835,2000,,,,,,,,,,,,,,,,,,
835,2001,,,,,,,,,,,,,,,,,,
835,2002,,,,,,,,,,,,,,,,,,
835,2003,,,,,,,,,,,,,,,,,,
835,2004,,,,,,,,,,,,,,,,,,
835,2005,,,,,,,,,,,,,,,,,,
835,2006,,,,,,,,,,,,,,,,,,
835,2007,,,,,,,,,,,,,,,,,,
835,2008,,,,,,,,,,,,,,,,,,
835,2009,,,,,,,,,,,,,,,,,,
835,2010,,,,,,,,,,,,,,,,,,
835,2011,,,,,,,,,,,,,,,,,,
835,2012,,,,,,,,,,,,,,,,,,
835,2013,,,,,,,,,,,,,,,,,,
835,2014,,,,,,,,,,,,,,,,,,
835,2015,,,,,,,,,,,,,,,,,,
835,2016,,,,,,,,,,,,,,,,,,
835,2017,,,,,,,,,,,,,,,,,,
835,2018,,,,,,,,,,,,,,,,,,
835,2019,,,,,,,,,,,,,,,,,,
835,2020,,,,,,,,,,,,,,,,,,
835,2021,,,,,,,,,,,,,,,,,,
835,2022,,,,,,,,,,,,,,,,,,
835,2023,wheat_spring,,2.2809524,,22.809524,22.809524,2.2809524,43.0,,,,,,,,wheat_spring,2.2809524,productivity_normalized
835,2024,wheat_winter,,,,,,,,,,,,,,,,,
835,2025,,,,,,,,,,,,,,,,,,
835,2026,,,,,,,,,,,,,,,,,,
835,2027,,,,,,,,,,,,,,,,,,
835,2028,,,,,,,,,,,,,,,,,,
835,2029,,,,,,,,,,,,,,,,,,
836,2000,,,,,,,,,,,,,,,,,,
836,2001,,,,,,,,,,,,,,,,,,
836,2002,,,,,,,,,,,,,,,,,,
836,2003,,,,,,,,,,,,,,,,,,
836,2004,,,,,,,,,,,,,,,,,,
836,2005,,,,,,,,,,,,,,,,,,
836,2006,,,,,,,,,,,,,,,,,,
836,2007,,,,,,,,,,,,,,,,,,
836,2008,,,,,,,,,,,,,,,,,,
836,2009,,,,,,,,,,,,,,,,,,
836,2010,,,,,,,,,,,,,,,,,,
836,2011,,,,,,,,,,,,,,,,,,
836,2012,,,,,,,,,,,,,,,,,,
836,2013,,,,,,,,,,,,,,,,,,
836,2014,,,,,,,,,,,,,,,,,,
836,2015,,,,,,,,,,,,,,,,,,
836,2016,,,,,,,,,,,,,,,,,,
836,2017,,,,,,,,,,,,,,,,,,
836,2018,lentil,,,,,,,,,,,,,,,,,
836,2019,wheat_spring,,,,,,,,,,,,,,,,,
836,2020,pea,,,,,,,,,,,,,,,,,
836,2021,wheat_spring,,,,,,,,,,,,,,,,,
836,2022,wheat_spring,,,,,,,,,,,,,,,,,
836,2023,wheat_spring,,1.6984762,,16.984762,16.984762,1.6984762,43.0,,,,,,,,wheat_spring,1.6984762,productivity_normalized
836,2024,lentil,,0.9763809999999999,,9.76381,9.76381,0.9763809999999999,13.0,,,,,,,,lentil,0.976381,productivity_normalized
836,2025,wheat_spring,,3.0765713999999997,,30.765714,30.765714,3.0765713999999997,43.0,,,,,,,,wheat_spring,3.0765713999999997,productivity_normalized
836,2026,sunflower,,,,,,,,,,,,,,,,,
836,2027,wheat_spring,,,,,,,,,,,,,,,,,
836,2028,,,,,,,,,,,,,,,,,,
836,2029,,,,,,,,,,,,,,,,,,
837,2000,,,,,,,,,,,,,,,,,,
837,2001,,,,,,,,,,,,,,,,,,
837,2002,,,,,,,,,,,,,,,,,,
837,2003,,,,,,,,,,,,,,,,,,
837,2004,,,,,,,,,,,,,,,,,,
837,2005,,,,,,,,,,,,,,,,,,
837,2006,,,,,,,,,,,,,,,,,,
837,2007,,,,,,,,,,,,,,,,,,
837,2008,,,,,,,,,,,,,,,,,,
837,2009,,,,,,,,,,,,,,,,,,
837,2010,,,,,,,,,,,,,,,,,,
837,2011,,,,,,,,,,,,,,,,,,
837,2012,,,,,,,,,,,,,,,,,,
837,2013,,,,,,,,,,,,,,,,,,
837,2014,,,,,,,,,,,,,,,,,,
837,2015,,,,,,,,,,,,,,,,,,
837,2016,,,,,,,,,,,,,,,,,,
837,2017,,,,,,,,,,,,,,,,,,
837,2018,wheat_spring,,,,,,,,,,,,,,,,,
837,2019,linum,,,,,,,,,,,,,,,,,
837,2020,fallow,,,,,,,,,,,,,,,,,
837,2021,oil_seed_raps_spring,,,,,,,,,,,,,,,,,
837,2022,wheat_spring,,,,,,,,,,,,,,,,,
837,2023,lentil,,1.3793333,,13.793333,13.793333,1.3793333,13.0,,,,,,,,lentil,1.3793333,productivity_normalized
837,2024,wheat_spring,,4.956,,49.56,49.56,4.956,43.0,,,,,,,,wheat_spring,4.956,productivity_normalized
837,2025,pea,,2.8573333,,28.573333,28.573333,2.8573333,24.0,,,,,,,,pea,2.8573333,productivity_normalized
837,2026,oil_seed_raps_spring,,,,,,,,,,,,,,,,,
837,2027,,,,,,,,,,,,,,,,,,
837,2028,,,,,,,,,,,,,,,,,,
837,2029,,,,,,,,,,,,,,,,,,
838,2000,,,,,,,,,,,,,,,,,,
838,2001,,,,,,,,,,,,,,,,,,
838,2002,,,,,,,,,,,,,,,,,,
838,2003,,,,,,,,,,,,,,,,,,
838,2004,,,,,,,,,,,,,,,,,,
838,2005,,,,,,,,,,,,,,,,,,
838,2006,,,,,,,,,,,,,,,,,,
838,2007,,,,,,,,,,,,,,,,,,
838,2008,,,,,,,,,,,,,,,,,,
838,2009,,,,,,,,,,,,,,,,,,
838,2010,,,,,,,,,,,,,,,,,,
838,2011,,,,,,,,,,,,,,,,,,
838,2012,,,,,,,,,,,,,,,,,,
838,2013,,,,,,,,,,,,,,,,,,
838,2014,,,,,,,,,,,,,,,,,,
838,2015,,,,,,,,,,,,,,,,,,
838,2016,,,,,,,,,,,,,,,,,,
838,2017,,,,,,,,,,,,,,,,,,
838,2018,wheat_spring,,,,,,,,,,,,,,,,,
838,2019,wheat_spring,,,,,,,,,,,,,,,,,
838,2020,wheat_spring,,,,,,,,,,,,,,,,,
838,2021,barley_spring,,,,,,,,,,,,,,,,,
838,2022,avena_spring,,,,,,,,,,,,,,,,,
838,2023,wheat_spring,,1.8800000000000001,,18.8,18.8,1.8800000000000001,43.0,,,,,,,,wheat_spring,1.88,productivity_normalized
838,2024,wheat_spring,,2.9166667,,29.166667,29.166667,2.9166667,43.0,,,,,,,,wheat_spring,2.9166667,productivity_normalized
838,2025,pea,,1.2683332999999999,,12.683333,12.683333,1.2683332999999999,24.0,,,,,,,,pea,1.2683333,productivity_normalized
838,2026,oil_seed_raps_spring,,,,,,,,,,,,,,,,,
838,2027,wheat_spring,,,,,,,,,,,,,,,,,
838,2028,,,,,,,,,,,,,,,,,,
838,2029,,,,,,,,,,,,,,,,,,
839,2000,,,,,,,,,,,,,,,,,,
839,2001,,,,,,,,,,,,,,,,,,
839,2002,,,,,,,,,,,,,,,,,,
839,2003,,,,,,,,,,,,,,,,,,
839,2004,,,,,,,,,,,,,,,,,,
839,2005,,,,,,,,,,,,,,,,,,
839,2006,,,,,,,,,,,,,,,,,,
839,2007,,,,,,,,,,,,,,,,,,
839,2008,,,,,,,,,,,,,,,,,,
839,2009,,,,,,,,,,,,,,,,,,
839,2010,,,,,,,,,,,,,,,,,,
839,2011,,,,,,,,,,,,,,,,,,
839,2012,,,,,,,,,,,,,,,,,,
839,2013,,,,,,,,,,,,,,,,,,
839,2014,,,,,,,,,,,,,,,,,,
839,2015,,,,,,,,,,,,,,,,,,
839,2016,,,,,,,,,,,,,,,,,,
839,2017,,,,,,,,,,,,,,,,,,
839,2018,,,,,,,,,,,,,,,,,,
839,2019,,,,,,,,,,,,,,,,,,
839,2020,,,,,,,,,,,,,,,,,,
839,2021,,,,,,,,,,,,,,,,,,
839,2022,,,,,,,,,,,,,,,,,,
839,2023,wheat_spring,,1.8755555999999998,,18.755556,18.755556,1.8755555999999998,43.0,,,,,,,,wheat_spring,1.8755556,productivity_normalized
839,2024,wheat_spring,,3.4351111000000003,,34.351111,34.351111,3.4351111000000003,43.0,,,,,,,,wheat_spring,3.4351111000000003,productivity_normalized
839,2025,pea,,2.1388889,,21.388889,21.388889,2.1388889,24.0,,,,,,,,pea,2.1388889,productivity_normalized
839,2026,oil_seed_raps_spring,,,,,,,,,,,,,,,,,
839,2027,wheat_spring,,,,,,,,,,,,,,,,,
839,2028,,,,,,,,,,,,,,,,,,
839,2029,,,,,,,,,,,,,,,,,,
840,2000,,,,,,,,,,,,,,,,,,
840,2001,,,,,,,,,,,,,,,,,,
840,2002,,,,,,,,,,,,,,,,,,
840,2003,,,,,,,,,,,,,,,,,,
840,2004,,,,,,,,,,,,,,,,,,
840,2005,,,,,,,,,,,,,,,,,,
840,2006,,,,,,,,,,,,,,,,,,
840,2007,,,,,,,,,,,,,,,,,,
840,2008,,,,,,,,,,,,,,,,,,
840,2009,,,,,,,,,,,,,,,,,,
840,2010,,,,,,,,,,,,,,,,,,
840,2011,,,,,,,,,,,,,,,,,,
840,2012,,,,,,,,,,,,,,,,,,
840,2013,,,,,,,,,,,,,,,,,,
840,2014,,,,,,,,,,,,,,,,,,
840,2015,,,,,,,,,,,,,,,,,,
840,2016,,,,,,,,,,,,,,,,,,
840,2017,,,,,,,,,,,,,,,,,,
840,2018,,,,,,,,,,,,,,,,,,
840,2019,,,,,,,,,,,,,,,,,,
840,2020,,,,,,,,,,,,,,,,,,
840,2021,wheat_spring,,,,,,,,,,,,,,,,,
840,2022,wheat_spring,,,,,,,,,,,,,,,,,
840,2023,fallow,,,,,,,,,,,,,,,,,
840,2024,wheat_spring,,,,,,,,,,,,,,,,,
840,2025,,,,,,,,,,,,,,,,,,
840,2026,,,,,,,,,,,,,,,,,,
840,2027,,,,,,,,,,,,,,,,,,
840,2028,,,,,,,,,,,,,,,,,,
840,2029,,,,,,,,,,,,,,,,,,
841,2000,,,,,,,,,,,,,,,,,,
841,2001,,,,,,,,,,,,,,,,,,
841,2002,,,,,,,,,,,,,,,,,,
841,2003,,,,,,,,,,,,,,,,,,
841,2004,,,,,,,,,,,,,,,,,,
841,2005,,,,,,,,,,,,,,,,,,
841,2006,,,,,,,,,,,,,,,,,,
841,2007,,,,,,,,,,,,,,,,,,
841,2008,,,,,,,,,,,,,,,,,,
841,2009,,,,,,,,,,,,,,,,,,
841,2010,,,,,,,,,,,,,,,,,,
841,2011,,,,,,,,,,,,,,,,,,
841,2012,,,,,,,,,,,,,,,,,,
841,2013,,,,,,,,,,,,,,,,,,
841,2014,,,,,,,,,,,,,,,,,,
841,2015,,,,,,,,,,,,,,,,,,
841,2016,,,,,,,,,,,,,,,,,,
841,2017,,,,,,,,,,,,,,,,,,
841,2018,,,,,,,,,,,,,,,,,,
841,2019,,,,,,,,,,,,,,,,,,
841,2020,,,,,,,,,,,,,,,,,,
841,2021,,,,,,,,,,,,,,,,,,
841,2022,,,,,,,,,,,,,,,,,,
841,2023,fallow,,,,,,,,,,,,,,,,,
841,2024,wheat_spring,,,,,,,,,,,,,,,,,
841,2025,,,,,,,,,,,,,,,,,,
841,2026,,,,,,,,,,,,,,,,,,
841,2027,,,,,,,,,,,,,,,,,,
841,2028,,,,,,,,,,,,,,,,,,
841,2029,,,,,,,,,,,,,,,,,,
842,2000,,,,,,,,,,,,,,,,,,
842,2001,,,,,,,,,,,,,,,,,,
842,2002,,,,,,,,,,,,,,,,,,
842,2003,,,,,,,,,,,,,,,,,,
842,2004,,,,,,,,,,,,,,,,,,
842,2005,,,,,,,,,,,,,,,,,,
842,2006,,,,,,,,,,,,,,,,,,
842,2007,,,,,,,,,,,,,,,,,,
842,2008,,,,,,,,,,,,,,,,,,
842,2009,,,,,,,,,,,,,,,,,,
842,2010,,,,,,,,,,,,,,,,,,
842,2011,,,,,,,,,,,,,,,,,,
842,2012,,,,,,,,,,,,,,,,,,
842,2013,,,,,,,,,,,,,,,,,,
842,2014,,,,,,,,,,,,,,,,,,
842,2015,,,,,,,,,,,,,,,,,,
842,2016,,,,,,,,,,,,,,,,,,
842,2017,,,,,,,,,,,,,,,,,,
842,2018,,,,,,,,,,,,,,,,,,
842,2019,,,,,,,,,,,,,,,,,,
842,2020,,,,,,,,,,,,,,,,,,
842,2021,fallow,,,,,,,,,,,,,,,,,
842,2022,fallow,,,,,,,,,,,,,,,,,
842,2023,fallow,,,,,,,,,,,,,,,,,
842,2024,barley_spring,,,,,,,,,,,,,,,,,
842,2025,,,,,,,,,,,,,,,,,,
842,2026,,,,,,,,,,,,,,,,,,
842,2027,,,,,,,,,,,,,,,,,,
842,2028,,,,,,,,,,,,,,,,,,
842,2029,,,,,,,,,,,,,,,,,,
843,2000,,,,,,,,,,,,,,,,,,
843,2001,,,,,,,,,,,,,,,,,,
843,2002,,,,,,,,,,,,,,,,,,
843,2003,,,,,,,,,,,,,,,,,,
843,2004,,,,,,,,,,,,,,,,,,
843,2005,,,,,,,,,,,,,,,,,,
843,2006,,,,,,,,,,,,,,,,,,
843,2007,,,,,,,,,,,,,,,,,,
843,2008,,,,,,,,,,,,,,,,,,
843,2009,,,,,,,,,,,,,,,,,,
843,2010,,,,,,,,,,,,,,,,,,
843,2011,,,,,,,,,,,,,,,,,,
843,2012,,,,,,,,,,,,,,,,,,
843,2013,,,,,,,,,,,,,,,,,,
843,2014,,,,,,,,,,,,,,,,,,
843,2015,,,,,,,,,,,,,,,,,,
843,2016,,,,,,,,,,,,,,,,,,
843,2017,,,,,,,,,,,,,,,,,,
843,2018,,,,,,,,,,,,,,,,,,
843,2019,,,,,,,,,,,,,,,,,,
843,2020,,,,,,,,,,,,,,,,,,
843,2021,,,,,,,,,,,,,,,,,,
843,2022,,,,,,,,,,,,,,,,,,
843,2023,fallow,,,,,,,,,,,,,,,,,
843,2024,wheat_spring,,,,,,,,,,,,,,,,,
843,2025,,,,,,,,,,,,,,,,,,
843,2026,,,,,,,,,,,,,,,,,,
843,2027,,,,,,,,,,,,,,,,,,
843,2028,,,,,,,,,,,,,,,,,,
843,2029,,,,,,,,,,,,,,,,,,
